start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
782.0725,782.0787,45234.0,56053.0,Echolocation,Pipistrellus pipistrellus,0.485,0.589,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
794.3945,794.4003,47812.0,59176.0,Echolocation,Pipistrellus pipistrellus,0.529,0.56,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
830.5285,830.5335,44375.0,55383.0,Echolocation,Pipistrellus pipistrellus,0.427,0.512,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
830.8995,830.905,45234.0,56112.0,Echolocation,Pipistrellus pipistrellus,0.57,0.602,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
965.5965,965.6025,46953.0,57743.0,Echolocation,Pipistrellus pipistrellus,0.538,0.568,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
965.7765,965.7823,46953.0,56775.0,Echolocation,Pipistrellus pipistrellus,0.574,0.616,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
965.8635,965.8684,46093.0,57914.0,Echolocation,Pipistrellus pipistrellus,0.566,0.589,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
965.9545,965.9593,46093.0,59756.0,Echolocation,Pipistrellus pipistrellus,0.611,0.647,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
966.0365,966.0417,46093.0,57856.0,Echolocation,Pipistrellus pipistrellus,0.521,0.541,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
966.2205,966.2263,46093.0,59419.0,Echolocation,Pipistrellus pipistrellus,0.528,0.604,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
966.3895,966.3959,46093.0,61357.0,Echolocation,Pipistrellus pipistrellus,0.57,0.694,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
966.4615,966.4686,46953.0,58457.0,Echolocation,Pipistrellus pipistrellus,0.573,0.664,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
966.5525,966.5599,46093.0,64284.0,Echolocation,Pipistrellus pipistrellus,0.585,0.629,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
966.6455,966.6518,47812.0,63468.0,Echolocation,Pipistrellus pipistrellus,0.542,0.608,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
966.7345,966.7406,46953.0,63360.0,Echolocation,Pipistrellus pipistrellus,0.6,0.689,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
966.8245,966.8305,46953.0,58165.0,Echolocation,Pipistrellus pipistrellus,0.654,0.706,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
966.9025,966.9102,46093.0,62654.0,Echolocation,Pipistrellus pipistrellus,0.553,0.663,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
967.6315,967.6364,44375.0,60300.0,Echolocation,Pipistrellus pipistrellus,0.506,0.573,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1116.2665,1116.2717,45234.0,58183.0,Echolocation,Pipistrellus pipistrellus,0.468,0.519,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1116.5505,1116.5566,45234.0,52544.0,Echolocation,Pipistrellus pipistrellus,0.48,0.531,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1332.8475,1332.8548,44375.0,57808.0,Echolocation,Pipistrellus pipistrellus,0.303,0.505,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1365.4755,1365.4845,21171.0,29008.0,Echolocation,Nyctalus noctula,0.268,0.545,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1536.3985,1536.4054,48671.0,60780.0,Echolocation,Pipistrellus pipistrellus,0.548,0.58,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1536.6445,1536.652,46953.0,55112.0,Echolocation,Pipistrellus pipistrellus,0.574,0.59,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1536.7475,1536.7539,46953.0,62040.0,Echolocation,Pipistrellus pipistrellus,0.621,0.653,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1536.8515,1536.8583,47812.0,57087.0,Echolocation,Pipistrellus pipistrellus,0.615,0.655,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1537.0275,1537.0352,46953.0,60031.0,Echolocation,Pipistrellus pipistrellus,0.53,0.601,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1537.1355,1537.1416,44375.0,58759.0,Echolocation,Pipistrellus pipistrellus,0.565,0.601,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1537.2525,1537.258,46953.0,58015.0,Echolocation,Pipistrellus pipistrellus,0.628,0.674,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1537.3845,1537.3914,47812.0,60761.0,Echolocation,Pipistrellus pipistrellus,0.594,0.659,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1537.4925,1537.4983,46953.0,60262.0,Echolocation,Pipistrellus pipistrellus,0.632,0.667,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1537.5355,1537.541,49531.0,62209.0,Echolocation,Pipistrellus pipistrellus,0.502,0.537,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1537.5915,1537.5983,47812.0,64168.0,Echolocation,Pipistrellus pipistrellus,0.625,0.688,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1537.7025,1537.7092,46953.0,60389.0,Echolocation,Pipistrellus pipistrellus,0.591,0.656,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1537.8395,1537.8483,46093.0,62478.0,Echolocation,Pipistrellus pipistrellus,0.57,0.691,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1537.8855,1537.8909,48671.0,58996.0,Echolocation,Pipistrellus pipistrellus,0.561,0.568,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1537.9535,1537.9603,46093.0,58957.0,Echolocation,Pipistrellus pipistrellus,0.604,0.656,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1538.0615,1538.0671,45234.0,63618.0,Echolocation,Pipistrellus pipistrellus,0.657,0.701,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1538.1375,1538.1425,48671.0,60467.0,Echolocation,Pipistrellus pipistrellus,0.633,0.643,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1538.1715,1538.1778,46953.0,64059.0,Echolocation,Pipistrellus pipistrellus,0.658,0.715,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1538.2875,1538.2945,46953.0,58536.0,Echolocation,Pipistrellus pipistrellus,0.547,0.644,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1538.3095,1538.3143,49531.0,61792.0,Echolocation,Pipistrellus pipistrellus,0.548,0.56,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1538.4135,1538.4198,46093.0,61118.0,Echolocation,Pipistrellus pipistrellus,0.549,0.592,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1538.4915,1538.497,47812.0,64467.0,Echolocation,Pipistrellus pipistrellus,0.488,0.525,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1538.5245,1538.53,47812.0,58838.0,Echolocation,Pipistrellus pipistrellus,0.613,0.647,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1538.5975,1538.6035,46953.0,59133.0,Echolocation,Pipistrellus pipistrellus,0.613,0.628,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
1538.6295,1538.6364,46093.0,65301.0,Echolocation,Pipistrellus pipistrellus,0.63,0.713,-1,/mnt/ubna_data_02/recover-20220912/UBNA_007/20220910_063000.WAV,recover-20220912,UBNA_007,Telephone Field
