start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Recover Folder,SD Card,Site name
244.0135,244.0179,50390.0,63636.0,Echolocation,Pipistrellus pipistrellus,0.497,0.568,-1,/mnt/ubna_data_02/recover-20220915/UBNA_001/20220915_120000.WAV,recover-20220915,UBNA_001,Telephone Field
244.1845,244.1888,48671.0,67441.0,Echolocation,Pipistrellus pipistrellus,0.523,0.587,-1,/mnt/ubna_data_02/recover-20220915/UBNA_001/20220915_120000.WAV,recover-20220915,UBNA_001,Telephone Field
245.0985,245.103,47812.0,68142.0,Echolocation,Pipistrellus pipistrellus,0.458,0.515,-1,/mnt/ubna_data_02/recover-20220915/UBNA_001/20220915_120000.WAV,recover-20220915,UBNA_001,Telephone Field
245.2805,245.2853,46953.0,69636.0,Echolocation,Pipistrellus pipistrellus,0.504,0.563,-1,/mnt/ubna_data_02/recover-20220915/UBNA_001/20220915_120000.WAV,recover-20220915,UBNA_001,Telephone Field
245.3675,245.3727,46953.0,75491.0,Echolocation,Pipistrellus pipistrellus,0.46,0.522,-1,/mnt/ubna_data_02/recover-20220915/UBNA_001/20220915_120000.WAV,recover-20220915,UBNA_001,Telephone Field
245.8345,245.8388,48671.0,70501.0,Echolocation,Pipistrellus pipistrellus,0.521,0.564,-1,/mnt/ubna_data_02/recover-20220915/UBNA_001/20220915_120000.WAV,recover-20220915,UBNA_001,Telephone Field
245.9275,245.9329,46953.0,75178.0,Echolocation,Pipistrellus pipistrellus,0.466,0.501,-1,/mnt/ubna_data_02/recover-20220915/UBNA_001/20220915_120000.WAV,recover-20220915,UBNA_001,Telephone Field
246.2015,246.2069,38359.0,85120.0,Echolocation,Myotis alcathoe,0.324,0.503,-1,/mnt/ubna_data_02/recover-20220915/UBNA_001/20220915_120000.WAV,recover-20220915,UBNA_001,Telephone Field
246.2945,246.2996,46953.0,62066.0,Echolocation,Pipistrellus pipistrellus,0.559,0.615,-1,/mnt/ubna_data_02/recover-20220915/UBNA_001/20220915_120000.WAV,recover-20220915,UBNA_001,Telephone Field
246.7965,246.8014,46093.0,63370.0,Echolocation,Pipistrellus pipistrellus,0.481,0.531,-1,/mnt/ubna_data_02/recover-20220915/UBNA_001/20220915_120000.WAV,recover-20220915,UBNA_001,Telephone Field
247.8315,247.8357,45234.0,59123.0,Echolocation,Pipistrellus pipistrellus,0.515,0.583,-1,/mnt/ubna_data_02/recover-20220915/UBNA_001/20220915_120000.WAV,recover-20220915,UBNA_001,Telephone Field
248.1095,248.1158,44375.0,56432.0,Echolocation,Pipistrellus pipistrellus,0.379,0.558,-1,/mnt/ubna_data_02/recover-20220915/UBNA_001/20220915_120000.WAV,recover-20220915,UBNA_001,Telephone Field
248.3905,248.3953,45234.0,55595.0,Echolocation,Pipistrellus pipistrellus,0.524,0.544,-1,/mnt/ubna_data_02/recover-20220915/UBNA_001/20220915_120000.WAV,recover-20220915,UBNA_001,Telephone Field
1664.2655,1664.2713,46093.0,59167.0,Echolocation,Pipistrellus pipistrellus,0.47,0.562,-1,/mnt/ubna_data_02/recover-20220915/UBNA_001/20220915_120000.WAV,recover-20220915,UBNA_001,Telephone Field
1672.6745,1672.6806,46953.0,58503.0,Echolocation,Pipistrellus pipistrellus,0.588,0.631,-1,/mnt/ubna_data_02/recover-20220915/UBNA_001/20220915_120000.WAV,recover-20220915,UBNA_001,Telephone Field
1673.0965,1673.1021,46953.0,59735.0,Echolocation,Pipistrellus pipistrellus,0.617,0.705,-1,/mnt/ubna_data_02/recover-20220915/UBNA_001/20220915_120000.WAV,recover-20220915,UBNA_001,Telephone Field
1673.2155,1673.2218,46953.0,54610.0,Echolocation,Pipistrellus pipistrellus,0.546,0.564,-1,/mnt/ubna_data_02/recover-20220915/UBNA_001/20220915_120000.WAV,recover-20220915,UBNA_001,Telephone Field
1673.3215,1673.3273,46093.0,58550.0,Echolocation,Pipistrellus pipistrellus,0.587,0.644,-1,/mnt/ubna_data_02/recover-20220915/UBNA_001/20220915_120000.WAV,recover-20220915,UBNA_001,Telephone Field
1673.4335,1673.4391,46093.0,54827.0,Echolocation,Pipistrellus pipistrellus,0.557,0.566,-1,/mnt/ubna_data_02/recover-20220915/UBNA_001/20220915_120000.WAV,recover-20220915,UBNA_001,Telephone Field
1673.5355,1673.5417,46093.0,60344.0,Echolocation,Pipistrellus pipistrellus,0.624,0.672,-1,/mnt/ubna_data_02/recover-20220915/UBNA_001/20220915_120000.WAV,recover-20220915,UBNA_001,Telephone Field
1673.6505,1673.6566,46953.0,55070.0,Echolocation,Pipistrellus pipistrellus,0.569,0.604,-1,/mnt/ubna_data_02/recover-20220915/UBNA_001/20220915_120000.WAV,recover-20220915,UBNA_001,Telephone Field
