start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Recover Folder,SD Card,Site name
0.0475,0.0552,38359.0,61570.0,Pipistrellus nathusii,0.568,0.631,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
0.1445,0.1529,38359.0,62311.0,Pipistrellus nathusii,0.627,0.673,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
0.3225,0.331,37500.0,66348.0,Pipistrellus nathusii,0.592,0.673,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
0.4185,0.428,37500.0,70007.0,Pipistrellus nathusii,0.576,0.653,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
0.5175,0.5265,38359.0,58566.0,Pipistrellus nathusii,0.678,0.698,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
0.6865,0.696,39218.0,66889.0,Pipistrellus nathusii,0.605,0.682,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
0.7845,0.7932,38359.0,60641.0,Pipistrellus nathusii,0.558,0.613,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
0.9485,0.9573,37500.0,61791.0,Pipistrellus nathusii,0.735,0.761,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
1.0455,1.054,37500.0,60614.0,Pipistrellus nathusii,0.721,0.735,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
1.1535,1.1622,38359.0,58570.0,Pipistrellus nathusii,0.674,0.704,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
1.2495,1.258,38359.0,51696.0,Pipistrellus nathusii,0.616,0.659,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
1.4045,1.4127,37500.0,61027.0,Pipistrellus nathusii,0.71,0.731,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
1.4975,1.5048,38359.0,48197.0,Pipistrellus nathusii,0.685,0.698,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
1.5785,1.5849,38359.0,51544.0,Pipistrellus nathusii,0.612,0.657,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
1.6615,1.6682,39218.0,49147.0,Pipistrellus nathusii,0.62,0.639,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
1.8075,1.8149,39218.0,49549.0,Pipistrellus nathusii,0.589,0.606,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
2.4885,2.4953,38359.0,54121.0,Pipistrellus nathusii,0.457,0.607,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
2.7565,2.7629,41796.0,53169.0,Pipistrellus nathusii,0.566,0.592,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
3.1965,3.203,40078.0,49588.0,Pipistrellus nathusii,0.478,0.563,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
22.2885,22.294,42656.0,52640.0,Pipistrellus nathusii,0.459,0.526,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
22.4735,22.4808,43515.0,54482.0,Pipistrellus nathusii,0.235,0.522,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
22.7815,22.7884,42656.0,58188.0,Pipistrellus nathusii,0.168,0.508,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
22.8725,22.8798,43515.0,55892.0,Pipistrellus nathusii,0.217,0.513,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
23.0615,23.0678,40937.0,57815.0,Myotis daubentonii,0.203,0.505,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
23.3625,23.3691,40937.0,57731.0,Pipistrellus nathusii,0.337,0.508,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
23.9635,23.9718,38359.0,64181.0,Pipistrellus nathusii,0.175,0.538,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
24.0365,24.0437,37500.0,69082.0,Pipistrellus nathusii,0.457,0.553,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
24.1455,24.1536,38359.0,61006.0,Pipistrellus nathusii,0.464,0.541,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
24.2425,24.2517,40078.0,64444.0,Pipistrellus nathusii,0.436,0.554,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
24.3385,24.3474,40078.0,57636.0,Pipistrellus nathusii,0.439,0.56,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
24.8795,24.8888,40078.0,62450.0,Pipistrellus nathusii,0.429,0.554,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
24.9805,24.9914,39218.0,59121.0,Pipistrellus nathusii,0.499,0.581,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
25.1705,25.1796,39218.0,57944.0,Pipistrellus nathusii,0.524,0.632,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
25.6265,25.6343,39218.0,58396.0,Pipistrellus nathusii,0.492,0.599,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
25.8985,25.9078,40078.0,46454.0,Pipistrellus nathusii,0.564,0.574,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
25.9875,25.9939,40078.0,59229.0,Pipistrellus nathusii,0.401,0.511,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
272.2695,272.276,40937.0,51098.0,Pipistrellus nathusii,0.574,0.635,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
272.4835,272.4898,40937.0,51060.0,Pipistrellus nathusii,0.531,0.564,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
272.6665,272.675,40937.0,47985.0,Pipistrellus nathusii,0.489,0.542,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
273.0265,273.034,40937.0,51567.0,Pipistrellus nathusii,0.55,0.622,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
273.2215,273.22860000000003,40937.0,47380.0,Pipistrellus nathusii,0.538,0.554,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
274.1345,274.1408,42656.0,51763.0,Pipistrellus nathusii,0.521,0.593,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
274.6405,274.6475,40937.0,52024.0,Pipistrellus nathusii,0.512,0.55,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
274.7235,274.7304,40937.0,52270.0,Pipistrellus nathusii,0.635,0.692,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
274.8055,274.8125,40937.0,49919.0,Pipistrellus nathusii,0.479,0.528,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
274.9575,274.966,40937.0,54361.0,Pipistrellus nathusii,0.486,0.623,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
275.0505,275.0587,40078.0,52860.0,Pipistrellus nathusii,0.47,0.586,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
275.1485,275.1568,40937.0,52902.0,Pipistrellus nathusii,0.531,0.624,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
275.3355,275.3458,39218.0,57204.0,Pipistrellus nathusii,0.354,0.504,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
275.4235,275.4319,40937.0,56125.0,Pipistrellus nathusii,0.442,0.572,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
275.5175,275.5255,40078.0,56672.0,Pipistrellus nathusii,0.376,0.526,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
275.6135,275.6215,41796.0,59228.0,Pipistrellus nathusii,0.432,0.546,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
275.7075,275.7158,40078.0,54281.0,Pipistrellus nathusii,0.441,0.575,-1,Echolocation,/mnt/ubna_data_02/recover-20220919/UBNA_007/20220919_030000.WAV,recover-20220919,UBNA_007,Telephone Field
