INDIR,FOLDER,IN FILE,CHANNEL,OFFSET,DURATION,Fmin,Fmean,Fmax,DATE,TIME,HOUR,DATE-12,TIME-12,HOUR-12,TOP1MATCH,TOP1DIST,TOP2MATCH,TOP2DIST,TOP3MATCH,TOP3DIST,VOCALIZATIONS,MANUAL ID,ORGID,USERID,REVIEW ORGID,REVIEW USERID,INPATHMD5
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_043000.WAV,0,12.204649,0.001656,41052.633,43477.516,47619.047,2022-07-23,04:30:12.204,4,2022-07-22,16:30:12.204,16,nocluster,0,,0,,0,1,,,,,,MpiPojQHbf0nNFEFiN+Urw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_043000.WAV,0,12.302176,0.002458,41666.668,43946.664,48486.629,2022-07-23,04:30:12.301,4,2022-07-22,16:30:12.301,16,nocluster,0,,0,,0,1,,,,,,MpiPojQHbf0nNFEFiN+Urw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_043000.WAV,0,12.397847,0.001084,43478.262,44287.617,45983.086,2022-07-23,04:30:12.397,4,2022-07-22,16:30:12.397,16,nocluster,0,,0,,0,1,,,,,,MpiPojQHbf0nNFEFiN+Urw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_043000.WAV,0,12.535949,0.001494,43010.754,45507.883,49691.359,2022-07-23,04:30:12.535,4,2022-07-22,16:30:12.535,16,nocluster,0,,0,,0,1,,,,,,MpiPojQHbf0nNFEFiN+Urw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_043000.WAV,0,12.581967,0.001254,42840.781,44669.699,48486.629,2022-07-23,04:30:12.580,4,2022-07-22,16:30:12.580,16,nocluster,0,,0,,0,1,,,,,,MpiPojQHbf0nNFEFiN+Urw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_043000.WAV,0,12.865945,0.001387,43727.602,46138.176,50031.27,2022-07-23,04:30:12.865,4,2022-07-22,16:30:12.865,16,nocluster,0,,0,,0,1,,,,,,MpiPojQHbf0nNFEFiN+Urw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_043000.WAV,0,12.918978,0.002184,42558.008,45782.043,50665.383,2022-07-23,04:30:12.917,4,2022-07-22,16:30:12.917,16,nocluster,0,,0,,0,1,,,,,,MpiPojQHbf0nNFEFiN+Urw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_043000.WAV,0,13.009574,0.001691,40820.578,42576.758,46001.32,2022-07-23,04:30:13.009,4,2022-07-22,16:30:13.009,16,nocluster,0,,0,,0,1,,,,,,MpiPojQHbf0nNFEFiN+Urw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_043000.WAV,0,13.103902,0.003765,39409.824,42495.133,48199.766,2022-07-23,04:30:13.102,4,2022-07-22,16:30:13.102,16,nocluster,0,,0,,0,1,,,,,,MpiPojQHbf0nNFEFiN+Urw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_043000.WAV,0,13.191555,0.002246,41052.633,44524.059,50316.453,2022-07-23,04:30:13.191,4,2022-07-22,16:30:13.191,16,nocluster,0,,0,,0,1,,,,,,MpiPojQHbf0nNFEFiN+Urw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_043000.WAV,0,13.244643,0.001437,41078.578,44543.785,49691.359,2022-07-23,04:30:13.243,4,2022-07-22,16:30:13.243,16,nocluster,0,,0,,0,1,,,,,,MpiPojQHbf0nNFEFiN+Urw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_043000.WAV,0,13.294074,0.001063,42109.93,45157.707,48809.523,2022-07-23,04:30:13.294,4,2022-07-22,16:30:13.294,16,nocluster,0,,0,,0,1,,,,,,MpiPojQHbf0nNFEFiN+Urw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_043000.WAV,0,13.622993,0.003268,38834.953,41621.645,46785.227,2022-07-23,04:30:13.621,4,2022-07-22,16:30:13.621,16,nocluster,0,,0,,0,1,,,,,,MpiPojQHbf0nNFEFiN+Urw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_043000.WAV,0,14.186347,0.002255,40820.578,44346.051,49691.359,2022-07-23,04:30:14.185,4,2022-07-22,16:30:14.185,16,nocluster,0,,0,,0,1,,,,,,MpiPojQHbf0nNFEFiN+Urw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_043000.WAV,0,14.407352,0.001454,43483.398,46781.938,51983.121,2022-07-23,04:30:14.407,4,2022-07-22,16:30:14.407,16,nocluster,0,,0,,0,1,,,,,,MpiPojQHbf0nNFEFiN+Urw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_043000.WAV,0,14.502816,0.001318,42338.711,45530.438,49081.602,2022-07-23,04:30:14.502,4,2022-07-22,16:30:14.502,16,nocluster,0,,0,,0,1,,,,,,MpiPojQHbf0nNFEFiN+Urw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_043000.WAV,0,14.679444,0.001027,44949.496,46752.32,50957.48,2022-07-23,04:30:14.679,4,2022-07-22,16:30:14.679,16,nocluster,0,,0,,0,1,,,,,,MpiPojQHbf0nNFEFiN+Urw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_043000.WAV,0,14.960017,0.001463,45199.184,49220.816,55555.555,2022-07-23,04:30:14.960,4,2022-07-22,16:30:14.960,16,nocluster,0,,0,,0,1,,,,,,MpiPojQHbf0nNFEFiN+Urw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_043000.WAV,0,15.046108,0.00166,42109.93,45789.914,51315.789,2022-07-23,04:30:15.045,4,2022-07-22,16:30:15.045,16,nocluster,0,,0,,0,1,,,,,,MpiPojQHbf0nNFEFiN+Urw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_043000.WAV,0,15.138094,0.001191,44444.445,47017.27,50974.023,2022-07-23,04:30:15.137,4,2022-07-22,16:30:15.137,16,nocluster,0,,0,,0,1,,,,,,MpiPojQHbf0nNFEFiN+Urw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_043000.WAV,0,15.465962,0.001001,46511.629,47971.695,53038.285,2022-07-23,04:30:15.464,4,2022-07-22,16:30:15.464,16,nocluster,0,,0,,0,1,,,,,,MpiPojQHbf0nNFEFiN+Urw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_043000.WAV,0,15.526212,0.001169,41895.152,44472.52,48486.629,2022-07-23,04:30:15.525,4,2022-07-22,16:30:15.525,16,nocluster,0,,0,,0,1,,,,,,MpiPojQHbf0nNFEFiN+Urw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_063000.WAV,0,3.200117,0.001028,41684.758,42806.184,44466.406,2022-07-23,06:30:03.200,6,2022-07-22,18:30:03.200,18,nocluster,0,,0,,0,1,,,,,,7VNoBa7f28ODrNxIKextQQ==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_063000.WAV,0,3.476306,0.001039,41237.113,42346.848,44211.039,2022-07-23,06:30:03.476,6,2022-07-22,18:30:03.476,18,nocluster,0,,0,,0,1,,,,,,7VNoBa7f28ODrNxIKextQQ==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_063000.WAV,0,5.368318,0.001459,39638.934,41126.336,42553.191,2022-07-23,06:30:05.368,6,2022-07-22,18:30:05.368,18,nocluster,0,,0,,0,1,,,,,,7VNoBa7f28ODrNxIKextQQ==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_063000.WAV,0,5.635653,0.003563,39607.844,43783.562,49691.359,2022-07-23,06:30:05.634,6,2022-07-22,18:30:05.634,18,nocluster,0,,0,,0,1,,,,,,7VNoBa7f28ODrNxIKextQQ==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_063000.WAV,0,5.819262,0.00173,41885.965,43931.34,46785.227,2022-07-23,06:30:05.819,6,2022-07-22,18:30:05.819,18,nocluster,0,,0,,0,1,,,,,,7VNoBa7f28ODrNxIKextQQ==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_063000.WAV,0,6.215772,0.001992,41237.113,44180.078,48220.77,2022-07-23,06:30:06.214,6,2022-07-22,18:30:06.214,18,nocluster,0,,0,,0,1,,,,,,7VNoBa7f28ODrNxIKextQQ==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_063000.WAV,0,6.308817,0.00156,41026.719,43587.223,46785.227,2022-07-23,06:30:06.307,6,2022-07-22,18:30:06.307,18,nocluster,0,,0,,0,1,,,,,,7VNoBa7f28ODrNxIKextQQ==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_063000.WAV,0,6.59425,0.001136,41451.891,42261.043,44211.039,2022-07-23,06:30:06.594,6,2022-07-22,18:30:06.594,18,nocluster,0,,0,,0,1,,,,,,7VNoBa7f28ODrNxIKextQQ==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_063000.WAV,0,6.87084,0.002248,42105.262,44485.422,48486.629,2022-07-23,06:30:06.870,6,2022-07-22,18:30:06.870,18,nocluster,0,,0,,0,1,,,,,,7VNoBa7f28ODrNxIKextQQ==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_063000.WAV,0,6.957623,0.002402,42105.262,44962.625,50000,2022-07-23,06:30:06.956,6,2022-07-22,18:30:06.956,18,nocluster,0,,0,,0,1,,,,,,7VNoBa7f28ODrNxIKextQQ==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_063000.WAV,0,8.291234,0.002223,40618.555,43185.203,46785.227,2022-07-23,06:30:08.291,6,2022-07-22,18:30:08.291,18,nocluster,0,,0,,0,1,,,,,,7VNoBa7f28ODrNxIKextQQ==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,39.317051,0.001357,47352.199,53055.629,59262.512,2022-07-23,08:00:39.317,8,2022-07-22,20:00:39.317,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,39.396,0.001164,47619.047,48106.184,49706.699,2022-07-23,08:00:39.396,8,2022-07-22,20:00:39.396,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,39.476753,0.001083,51956.812,55413.676,62019.23,2022-07-23,08:00:39.475,8,2022-07-22,20:00:39.475,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,39.618027,0.001053,49096.383,53167.926,59701.492,2022-07-23,08:00:39.618,8,2022-07-22,20:00:39.618,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,39.687733,0.001303,50665.383,55244.23,61100.746,2022-07-23,08:00:39.686,8,2022-07-22,20:00:39.686,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,39.80304,0.00106,48500.883,52807.812,59754.738,2022-07-23,08:00:39.802,8,2022-07-22,20:00:39.802,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,39.910526,0.002006,44694.133,49857.297,60661.766,2022-07-23,08:00:39.909,8,2022-07-22,20:00:39.909,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,39.975101,0.001491,45727.727,50988.605,60661.766,2022-07-23,08:00:39.975,8,2022-07-22,20:00:39.975,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,40.0532,0.001784,52289.812,62772.105,83369.516,2022-07-23,08:00:40.052,8,2022-07-22,20:00:40.052,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,40.131245,0.002447,44211.039,50667.242,61669.828,2022-07-23,08:00:40.131,8,2022-07-22,20:00:40.131,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,40.214779,0.002877,44532.41,61172.711,91966.172,2022-07-23,08:00:40.213,8,2022-07-22,20:00:40.213,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,40.288494,0.001826,48255.812,54767.812,66740.82,2022-07-23,08:00:40.287,8,2022-07-22,20:00:40.287,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,40.340782,0.00213,46001.32,56342.41,80816.328,2022-07-23,08:00:40.340,8,2022-07-22,20:00:40.340,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,40.391434,0.001454,48572.27,52259.387,60317.461,2022-07-23,08:00:40.390,8,2022-07-22,20:00:40.390,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,40.456322,0.002206,46244.32,56203.109,85454.547,2022-07-23,08:00:40.456,8,2022-07-22,20:00:40.456,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,40.517387,0.001325,46031.746,51335.871,57556.938,2022-07-23,08:00:40.517,8,2022-07-22,20:00:40.517,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,40.591343,0.001997,45983.086,52076.191,72218.609,2022-07-23,08:00:40.591,8,2022-07-22,20:00:40.591,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,40.731697,0.002535,44642.859,58384.543,88932.812,2022-07-23,08:00:40.731,8,2022-07-22,20:00:40.731,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,40.782051,0.002181,45983.086,62359.191,94130.672,2022-07-23,08:00:40.781,8,2022-07-22,20:00:40.781,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,40.816803,0.002073,45233.836,63675.176,94130.672,2022-07-23,08:00:40.816,8,2022-07-22,20:00:40.816,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,40.856056,0.00176,47679.863,59098.074,76923.078,2022-07-23,08:00:40.856,8,2022-07-22,20:00:40.856,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,40.979706,0.001974,45715.781,50653.699,62561.094,2022-07-23,08:00:40.978,8,2022-07-22,20:00:40.978,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,41.123402,0.002422,47065.336,49538.504,57142.855,2022-07-23,08:00:41.122,8,2022-07-22,20:00:41.122,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,41.30558,0.001224,53333.332,58830.215,67231.641,2022-07-23,08:00:41.304,8,2022-07-22,20:00:41.304,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,41.370335,0.001005,45715.781,47743.395,52982.453,2022-07-23,08:00:41.369,8,2022-07-22,20:00:41.369,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,41.604912,0.00128,47338.938,53116.875,60153.777,2022-07-23,08:00:41.603,8,2022-07-22,20:00:41.603,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,41.764343,0.001457,49390.242,52171.348,55555.555,2022-07-23,08:00:41.764,8,2022-07-22,20:00:41.764,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,41.846283,0.002949,46244.32,50185.805,61669.828,2022-07-23,08:00:41.845,8,2022-07-22,20:00:41.845,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,41.915688,0.00134,51666.664,59681.941,80816.328,2022-07-23,08:00:41.914,8,2022-07-22,20:00:41.914,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,41.976749,0.001415,51290.48,62209.285,80882.359,2022-07-23,08:00:41.975,8,2022-07-22,20:00:41.975,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,42.043091,0.001509,49096.383,53008.93,60619.977,2022-07-23,08:00:42.042,8,2022-07-22,20:00:42.042,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,42.116112,0.001456,54444.445,65922.992,86031.453,2022-07-23,08:00:42.115,8,2022-07-22,20:00:42.115,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_080000.WAV,0,42.168514,0.001434,49450.547,53007.91,60955.898,2022-07-23,08:00:42.167,8,2022-07-22,20:00:42.167,20,nocluster,0,,0,,0,1,,,,,,w2g/6+IngVya0nL0/c+1rw==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_083000.WAV,0,0.253956,0.001476,41276.594,43360.141,46244.32,2022-07-23,08:30:00.253,8,2022-07-22,20:30:00.253,20,nocluster,0,,0,,0,1,,,,,,OPCWHiJMpVmZj5FjDbVv3Q==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_083000.WAV,0,0.344518,0.001406,47058.824,48364.355,50316.453,2022-07-23,08:30:00.344,8,2022-07-22,20:30:00.344,20,nocluster,0,,0,,0,1,,,,,,OPCWHiJMpVmZj5FjDbVv3Q==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_083000.WAV,0,0.424757,0.001616,43254.617,47029.812,50641.023,2022-07-23,08:30:00.424,8,2022-07-22,20:30:00.424,20,nocluster,0,,0,,0,1,,,,,,OPCWHiJMpVmZj5FjDbVv3Q==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_083000.WAV,0,1.209839,0.001305,44200.242,45976.535,49390.242,2022-07-23,08:30:01.209,8,2022-07-22,20:30:01.209,20,nocluster,0,,0,,0,1,,,,,,OPCWHiJMpVmZj5FjDbVv3Q==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_083000.WAV,0,1.29342,0.001851,42553.191,45379.824,48787.742,2022-07-23,08:30:01.292,8,2022-07-22,20:30:01.292,20,nocluster,0,,0,,0,1,,,,,,OPCWHiJMpVmZj5FjDbVv3Q==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_083000.WAV,0,1.385013,0.001956,42123.934,44989.41,49096.383,2022-07-23,08:30:01.385,8,2022-07-22,20:30:01.385,20,nocluster,0,,0,,0,1,,,,,,OPCWHiJMpVmZj5FjDbVv3Q==
/mnt,ubna_data_01_mir/recover-20220725/UBNA_010,20220723_083000.WAV,0,1.483511,0.001586,43483.398,45396.398,48780.488,2022-07-23,08:30:01.483,8,2022-07-22,20:30:01.483,20,nocluster,0,,0,,0,1,,,,,,OPCWHiJMpVmZj5FjDbVv3Q==
