start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card,File Duration
267.3455,267.3515,46093.0,54038.0,Echolocation,Pipistrellus pipistrellus,0.593,0.612,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_009/20221030_020000.WAV,Central Pond,recover-20221110,009,300
267.3975,267.4035,46953.0,55977.0,Echolocation,Pipistrellus pipistrellus,0.566,0.592,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_009/20221030_020000.WAV,Central Pond,recover-20221110,009,300
267.4495,267.456,46093.0,54201.0,Echolocation,Pipistrellus pipistrellus,0.543,0.551,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_009/20221030_020000.WAV,Central Pond,recover-20221110,009,300
267.5345,267.5399,45234.0,56667.0,Echolocation,Pipistrellus pipistrellus,0.545,0.571,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_009/20221030_020000.WAV,Central Pond,recover-20221110,009,300
267.6255,267.6315,46953.0,54566.0,Echolocation,Pipistrellus pipistrellus,0.619,0.637,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_009/20221030_020000.WAV,Central Pond,recover-20221110,009,300
267.6765,267.6826,47812.0,57339.0,Echolocation,Pipistrellus pipistrellus,0.625,0.634,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_009/20221030_020000.WAV,Central Pond,recover-20221110,009,300
267.8895,267.8948,46093.0,57638.0,Echolocation,Pipistrellus pipistrellus,0.542,0.56,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_009/20221030_020000.WAV,Central Pond,recover-20221110,009,300
267.9485,267.9537,46953.0,57450.0,Echolocation,Pipistrellus pipistrellus,0.541,0.547,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_009/20221030_020000.WAV,Central Pond,recover-20221110,009,300
268.0765,268.082,46953.0,55595.0,Echolocation,Pipistrellus pipistrellus,0.54,0.553,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_009/20221030_020000.WAV,Central Pond,recover-20221110,009,300
268.1285,268.1345,46093.0,57212.0,Echolocation,Pipistrellus pipistrellus,0.487,0.529,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_009/20221030_020000.WAV,Central Pond,recover-20221110,009,300
268.1885,268.1939,46093.0,57377.0,Echolocation,Pipistrellus pipistrellus,0.519,0.547,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_009/20221030_020000.WAV,Central Pond,recover-20221110,009,300
268.2615,268.2671,45234.0,59454.0,Echolocation,Pipistrellus pipistrellus,0.545,0.578,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_009/20221030_020000.WAV,Central Pond,recover-20221110,009,300
268.3565,268.3621,45234.0,55175.0,Echolocation,Pipistrellus pipistrellus,0.53,0.552,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_009/20221030_020000.WAV,Central Pond,recover-20221110,009,300
268.4925,268.4983,46953.0,60674.0,Echolocation,Pipistrellus pipistrellus,0.542,0.557,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_009/20221030_020000.WAV,Central Pond,recover-20221110,009,300
268.5545,268.5598,46093.0,62723.0,Echolocation,Pipistrellus pipistrellus,0.605,0.629,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_009/20221030_020000.WAV,Central Pond,recover-20221110,009,300
268.6315,268.6382,46093.0,57938.0,Echolocation,Pipistrellus pipistrellus,0.562,0.6,-1,/mnt/ubna_data_02_mir/recover-20221110/UBNA_009/20221030_020000.WAV,Central Pond,recover-20221110,009,300
