start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card,File Duration
266.7085,266.7155,46953.0,55337.0,Echolocation,Pipistrellus pipistrellus,0.481,0.505,-1,/mnt/ubna_data_02_mir/recover-20221123/UBNA_003/20221121_013000.WAV,Central Pond,recover-20221123,003,300
266.9865,266.9947,46953.0,53856.0,Echolocation,Pipistrellus pipistrellus,0.482,0.533,-1,/mnt/ubna_data_02_mir/recover-20221123/UBNA_003/20221121_013000.WAV,Central Pond,recover-20221123,003,300
267.2585,267.2654,47812.0,55124.0,Echolocation,Pipistrellus pipistrellus,0.601,0.609,-1,/mnt/ubna_data_02_mir/recover-20221123/UBNA_003/20221121_013000.WAV,Central Pond,recover-20221123,003,300
267.6255,267.6332,46953.0,59256.0,Echolocation,Pipistrellus pipistrellus,0.578,0.658,-1,/mnt/ubna_data_02_mir/recover-20221123/UBNA_003/20221121_013000.WAV,Central Pond,recover-20221123,003,300
267.9015,267.9074,46953.0,56601.0,Echolocation,Pipistrellus pipistrellus,0.536,0.565,-1,/mnt/ubna_data_02_mir/recover-20221123/UBNA_003/20221121_013000.WAV,Central Pond,recover-20221123,003,300
268.0015,268.0064,48671.0,64373.0,Echolocation,Pipistrellus pipistrellus,0.526,0.545,-1,/mnt/ubna_data_02_mir/recover-20221123/UBNA_003/20221121_013000.WAV,Central Pond,recover-20221123,003,300
268.4545,268.4618,46093.0,59584.0,Echolocation,Pipistrellus pipistrellus,0.561,0.607,-1,/mnt/ubna_data_02_mir/recover-20221123/UBNA_003/20221121_013000.WAV,Central Pond,recover-20221123,003,300
268.7485,268.7541,47812.0,61090.0,Echolocation,Pipistrellus pipistrellus,0.51,0.527,-1,/mnt/ubna_data_02_mir/recover-20221123/UBNA_003/20221121_013000.WAV,Central Pond,recover-20221123,003,300
268.9205,268.9277,46953.0,60568.0,Echolocation,Pipistrellus pipistrellus,0.494,0.569,-1,/mnt/ubna_data_02_mir/recover-20221123/UBNA_003/20221121_013000.WAV,Central Pond,recover-20221123,003,300
269.1225,269.1302,47812.0,63290.0,Echolocation,Pipistrellus pipistrellus,0.522,0.622,-1,/mnt/ubna_data_02_mir/recover-20221123/UBNA_003/20221121_013000.WAV,Central Pond,recover-20221123,003,300
269.3255,269.3329,45234.0,53812.0,Echolocation,Pipistrellus pipistrellus,0.498,0.514,-1,/mnt/ubna_data_02_mir/recover-20221123/UBNA_003/20221121_013000.WAV,Central Pond,recover-20221123,003,300
269.5255,269.5322,46953.0,57345.0,Echolocation,Pipistrellus pipistrellus,0.629,0.646,-1,/mnt/ubna_data_02_mir/recover-20221123/UBNA_003/20221121_013000.WAV,Central Pond,recover-20221123,003,300
269.6995,269.705,45234.0,56128.0,Echolocation,Pipistrellus pipistrellus,0.512,0.54,-1,/mnt/ubna_data_02_mir/recover-20221123/UBNA_003/20221121_013000.WAV,Central Pond,recover-20221123,003,300
269.8945,269.9017,45234.0,54079.0,Echolocation,Pipistrellus pipistrellus,0.496,0.524,-1,/mnt/ubna_data_02_mir/recover-20221123/UBNA_003/20221121_013000.WAV,Central Pond,recover-20221123,003,300
269.9955,270.001,45234.0,57241.0,Echolocation,Pipistrellus pipistrellus,0.538,0.597,-1,/mnt/ubna_data_02_mir/recover-20221123/UBNA_003/20221121_013000.WAV,Central Pond,recover-20221123,003,300
270.3835,270.3896,45234.0,56086.0,Echolocation,Pipistrellus pipistrellus,0.546,0.601,-1,/mnt/ubna_data_02_mir/recover-20221123/UBNA_003/20221121_013000.WAV,Central Pond,recover-20221123,003,300
271.0325,271.039,45234.0,55822.0,Echolocation,Pipistrellus pipistrellus,0.58,0.623,-1,/mnt/ubna_data_02_mir/recover-20221123/UBNA_003/20221121_013000.WAV,Central Pond,recover-20221123,003,300
