start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card,File Duration
622.3765,622.3883,17734.0,24937.0,Echolocation,Nyctalus noctula,0.261,0.544,-1,/mnt/ubna_data_01_mir/recover-20220705_unit2/20220703_133000.WAV,Foliage,recover-20220705_unit2,010,1795
664.5625,664.5737,23750.0,29086.0,Echolocation,Nyctalus leisleri,0.28,0.504,-1,/mnt/ubna_data_01_mir/recover-20220705_unit2/20220703_133000.WAV,Foliage,recover-20220705_unit2,010,1795
664.6385,664.6508,23750.0,29336.0,Echolocation,Nyctalus leisleri,0.276,0.565,-1,/mnt/ubna_data_01_mir/recover-20220705_unit2/20220703_133000.WAV,Foliage,recover-20220705_unit2,010,1795
664.7135,664.7265,22890.0,28300.0,Echolocation,Nyctalus leisleri,0.372,0.568,-1,/mnt/ubna_data_01_mir/recover-20220705_unit2/20220703_133000.WAV,Foliage,recover-20220705_unit2,010,1795
692.9495,692.9618,23750.0,29228.0,Echolocation,Nyctalus leisleri,0.222,0.505,-1,/mnt/ubna_data_01_mir/recover-20220705_unit2/20220703_133000.WAV,Foliage,recover-20220705_unit2,010,1795
734.1285,734.1403,23750.0,29242.0,Echolocation,Nyctalus leisleri,0.308,0.521,-1,/mnt/ubna_data_01_mir/recover-20220705_unit2/20220703_133000.WAV,Foliage,recover-20220705_unit2,010,1795
760.7945,760.807,23750.0,29237.0,Echolocation,Nyctalus leisleri,0.311,0.543,-1,/mnt/ubna_data_01_mir/recover-20220705_unit2/20220703_133000.WAV,Foliage,recover-20220705_unit2,010,1795
773.7005,773.7137,23750.0,29137.0,Echolocation,Nyctalus leisleri,0.29,0.558,-1,/mnt/ubna_data_01_mir/recover-20220705_unit2/20220703_133000.WAV,Foliage,recover-20220705_unit2,010,1795
774.2915,774.3057,23750.0,28624.0,Echolocation,Nyctalus leisleri,0.324,0.531,-1,/mnt/ubna_data_01_mir/recover-20220705_unit2/20220703_133000.WAV,Foliage,recover-20220705_unit2,010,1795
787.2875,787.2982,23750.0,29801.0,Echolocation,Nyctalus leisleri,0.238,0.506,-1,/mnt/ubna_data_01_mir/recover-20220705_unit2/20220703_133000.WAV,Foliage,recover-20220705_unit2,010,1795
787.3605,787.3743,24609.0,29528.0,Echolocation,Nyctalus leisleri,0.278,0.508,-1,/mnt/ubna_data_01_mir/recover-20220705_unit2/20220703_133000.WAV,Foliage,recover-20220705_unit2,010,1795
787.4325,787.4458,23750.0,28803.0,Echolocation,Nyctalus leisleri,0.338,0.545,-1,/mnt/ubna_data_01_mir/recover-20220705_unit2/20220703_133000.WAV,Foliage,recover-20220705_unit2,010,1795
823.9495,823.9628,15156.0,19837.0,Echolocation,Nyctalus leisleri,0.368,0.54,-1,/mnt/ubna_data_01_mir/recover-20220705_unit2/20220703_133000.WAV,Foliage,recover-20220705_unit2,010,1795
836.6825,836.6952,15156.0,20588.0,Echolocation,Nyctalus leisleri,0.395,0.571,-1,/mnt/ubna_data_01_mir/recover-20220705_unit2/20220703_133000.WAV,Foliage,recover-20220705_unit2,010,1795
849.0445,849.0589,15156.0,21059.0,Echolocation,Nyctalus leisleri,0.238,0.545,-1,/mnt/ubna_data_01_mir/recover-20220705_unit2/20220703_133000.WAV,Foliage,recover-20220705_unit2,010,1795
889.9585,889.9725,15156.0,20882.0,Echolocation,Nyctalus leisleri,0.223,0.517,-1,/mnt/ubna_data_01_mir/recover-20220705_unit2/20220703_133000.WAV,Foliage,recover-20220705_unit2,010,1795
890.2295,890.2442,15156.0,21056.0,Echolocation,Nyctalus leisleri,0.264,0.517,-1,/mnt/ubna_data_01_mir/recover-20220705_unit2/20220703_133000.WAV,Foliage,recover-20220705_unit2,010,1795
916.8945,916.9082,15156.0,21081.0,Echolocation,Nyctalus leisleri,0.329,0.559,-1,/mnt/ubna_data_01_mir/recover-20220705_unit2/20220703_133000.WAV,Foliage,recover-20220705_unit2,010,1795
932.2325,932.2466,16015.0,19294.0,Echolocation,Nyctalus leisleri,0.344,0.503,-1,/mnt/ubna_data_01_mir/recover-20220705_unit2/20220703_133000.WAV,Foliage,recover-20220705_unit2,010,1795
961.1295,961.1415,15156.0,21237.0,Echolocation,Nyctalus leisleri,0.228,0.542,-1,/mnt/ubna_data_01_mir/recover-20220705_unit2/20220703_133000.WAV,Foliage,recover-20220705_unit2,010,1795
975.6285,975.642,15156.0,20429.0,Echolocation,Nyctalus leisleri,0.24,0.537,-1,/mnt/ubna_data_01_mir/recover-20220705_unit2/20220703_133000.WAV,Foliage,recover-20220705_unit2,010,1795
1005.7205,1005.7335,15156.0,20743.0,Echolocation,Nyctalus leisleri,0.241,0.536,-1,/mnt/ubna_data_01_mir/recover-20220705_unit2/20220703_133000.WAV,Foliage,recover-20220705_unit2,010,1795
1063.3315,1063.3447,15156.0,20657.0,Echolocation,Nyctalus leisleri,0.198,0.517,-1,/mnt/ubna_data_01_mir/recover-20220705_unit2/20220703_133000.WAV,Foliage,recover-20220705_unit2,010,1795
1419.1635,1419.1807,22031.0,25656.0,Echolocation,Nyctalus leisleri,0.451,0.519,-1,/mnt/ubna_data_01_mir/recover-20220705_unit2/20220703_133000.WAV,Foliage,recover-20220705_unit2,010,1795
