start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name
11.1105,11.1308,20312.0,23411.0,Nyctalus leisleri,0.543,0.565,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_110000.WAV,Carp Pond
1431.9675,1431.9727,43515.0,59828.0,Pipistrellus pipistrellus,0.339,0.51,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_110000.WAV,Carp Pond
1432.3705,1432.3789,44375.0,58232.0,Pipistrellus pipistrellus,0.32,0.526,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_110000.WAV,Carp Pond
1434.3345,1434.34,47812.0,64327.0,Pipistrellus pipistrellus,0.447,0.555,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_110000.WAV,Carp Pond
1434.9205,1434.9247,46953.0,63985.0,Pipistrellus pipistrellus,0.507,0.588,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_110000.WAV,Carp Pond
1435.0925,1435.0973,45234.0,58141.0,Pipistrellus pipistrellus,0.509,0.582,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_110000.WAV,Carp Pond
1435.2875,1435.2925,46093.0,59369.0,Pipistrellus pipistrellus,0.532,0.611,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_110000.WAV,Carp Pond
1435.6685,1435.6745,46093.0,63331.0,Pipistrellus pipistrellus,0.467,0.569,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_110000.WAV,Carp Pond
1435.7565,1435.7623,45234.0,64940.0,Pipistrellus pipistrellus,0.547,0.674,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_110000.WAV,Carp Pond
1435.8535,1435.8602,44375.0,64338.0,Pipistrellus pipistrellus,0.517,0.686,-1,Echolocation,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_110000.WAV,Carp Pond
