start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name
75.8745,75.8889,25468.0,29958.0,Echolocation,Nyctalus leisleri,0.314,0.509,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_043000.WAV,Carp Pond
79.4505,79.4683,25468.0,28786.0,Echolocation,Nyctalus leisleri,0.413,0.504,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_043000.WAV,Carp Pond
82.2225,82.2365,25468.0,30493.0,Echolocation,Nyctalus leisleri,0.337,0.574,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_043000.WAV,Carp Pond
82.9555,82.9712,24609.0,29749.0,Echolocation,Nyctalus leisleri,0.401,0.595,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_043000.WAV,Carp Pond
83.6745,83.6925,24609.0,28267.0,Echolocation,Nyctalus leisleri,0.405,0.54,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_043000.WAV,Carp Pond
84.5535,84.569,25468.0,28455.0,Echolocation,Nyctalus leisleri,0.456,0.574,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_043000.WAV,Carp Pond
85.2735,85.28790000000001,24609.0,29474.0,Echolocation,Nyctalus leisleri,0.346,0.651,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_043000.WAV,Carp Pond
86.0185,86.037,24609.0,28104.0,Echolocation,Nyctalus leisleri,0.403,0.519,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_043000.WAV,Carp Pond
87.6405,87.6587,24609.0,28514.0,Echolocation,Nyctalus leisleri,0.415,0.504,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_043000.WAV,Carp Pond
88.6685,88.6861,23750.0,27201.0,Echolocation,Nyctalus leisleri,0.527,0.581,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_043000.WAV,Carp Pond
92.4965,92.5033,47812.0,53707.0,Echolocation,Pipistrellus pipistrellus,0.52,0.562,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_043000.WAV,Carp Pond
283.7415,283.7589,22890.0,27171.0,Echolocation,Nyctalus leisleri,0.519,0.585,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_043000.WAV,Carp Pond
