start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card
0.1905,0.2078,24609,30292,Nyctalus leisleri,0.223,0.515,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
0.4345,0.4487,25468,31168,Nyctalus leisleri,0.291,0.543,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
0.7905,0.8061,24609,29755,Nyctalus leisleri,0.287,0.614,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
1.0115,1.0228,25468,33614,Eptesicus serotinus,0.309,0.677,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
1.2745,1.2903,24609,30347,Nyctalus leisleri,0.232,0.5,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
1.4345,1.4478,23750,30694,Nyctalus leisleri,0.381,0.63,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
1.6375,1.6518,24609,28245,Nyctalus leisleri,0.442,0.594,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
1.7065,1.7208,23750,29539,Nyctalus leisleri,0.296,0.538,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
1.9925,2.0034,24609,31601,Nyctalus leisleri,0.278,0.521,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
2.2675,2.2816,24609,29339,Nyctalus leisleri,0.349,0.591,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
2.5595,2.5739,23750,29729,Nyctalus leisleri,0.356,0.647,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
2.7715,2.7859,24609,28203,Nyctalus leisleri,0.407,0.566,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
2.8475,2.8612,23750,28449,Nyctalus leisleri,0.384,0.595,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
3.1275,3.1419,23750,29061,Nyctalus leisleri,0.425,0.621,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
3.4075,3.4225,23750,27122,Nyctalus leisleri,0.546,0.621,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
3.7125,3.7257,23750,29560,Nyctalus leisleri,0.477,0.652,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
4.5715,4.5899,22890,27160,Nyctalus leisleri,0.438,0.538,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
4.8645,4.8793,23750,29377,Nyctalus leisleri,0.354,0.594,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
7.0115,7.0255,25468,30413,Nyctalus leisleri,0.353,0.589,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
7.4665,7.4806,24609,31076,Nyctalus leisleri,0.308,0.617,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
7.9425,7.9559,23750,31123,Eptesicus serotinus,0.303,0.57,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
8.4785,8.4921,24609,31864,Nyctalus leisleri,0.351,0.666,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
11.0275,11.0396,26328,30927,Nyctalus leisleri,0.4,0.549,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
11.4265,11.4379,25468,31231,Nyctalus leisleri,0.385,0.612,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
11.5885,11.6043,24609,31435,Eptesicus serotinus,0.259,0.52,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
11.7685,11.7833,24609,28535,Nyctalus leisleri,0.424,0.558,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
12.0305,12.0439,24609,30819,Nyctalus leisleri,0.264,0.586,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
12.8585,12.8725,24609,31150,Nyctalus leisleri,0.271,0.612,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
14.2695,14.2835,24609,30471,Nyctalus leisleri,0.291,0.529,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
14.8165,14.829,24609,29892,Nyctalus leisleri,0.433,0.575,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
14.9645,14.9793,24609,28918,Nyctalus leisleri,0.391,0.581,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
15.0765,15.0895,25468,30394,Nyctalus leisleri,0.449,0.584,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
17.1895,17.2035,24609,29527,Nyctalus leisleri,0.387,0.548,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
17.3745,17.3892,24609,30156,Nyctalus leisleri,0.249,0.521,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
18.2125,18.2254,25468,31691,Nyctalus leisleri,0.339,0.592,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
18.3555,18.3698,25468,31398,Nyctalus leisleri,0.293,0.507,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
18.6235,18.6375,24609,29669,Nyctalus leisleri,0.343,0.548,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
19.0305,19.0458,23750,31676,Eptesicus serotinus,0.306,0.553,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
19.3065,19.3231,23750,30544,Nyctalus leisleri,0.284,0.572,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
19.5535,19.569,23750,30541,Nyctalus leisleri,0.304,0.597,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220831_060000.WAV,Carp Pond,recover-20220901,005
