start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name
0.5685,0.5857,26328,30115,Nyctalus leisleri,0.379,0.542,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
2.5755,2.5924,25468,29423,Nyctalus leisleri,0.33,0.554,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
2.8125,2.8293,25468,28368,Nyctalus leisleri,0.546,0.602,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
2.9145,2.9331,23750,27646,Nyctalus leisleri,0.445,0.516,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
3.1765,3.1951,22890,26500,Nyctalus leisleri,0.456,0.504,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
3.4465,3.4657,23750,26417,Nyctalus leisleri,0.532,0.568,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
5.5025,5.5231,22890,26291,Nyctalus leisleri,0.474,0.524,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
5.9335,5.9485,27187,30971,Nyctalus leisleri,0.4,0.568,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
6.2985,6.3147,25468,31324,Nyctalus leisleri,0.207,0.543,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
6.9805,6.9947,25468,31851,Eptesicus serotinus,0.263,0.645,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
7.5025,7.5164,25468,30694,Nyctalus leisleri,0.346,0.64,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
8.0265,8.0414,27187,31518,Nyctalus leisleri,0.349,0.535,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
8.2815,8.2979,26328,31753,Nyctalus leisleri,0.225,0.52,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
8.3465,8.3629,23750,26800,Nyctalus leisleri,0.556,0.589,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
8.6405,8.6527,24609,29785,Nyctalus leisleri,0.427,0.598,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
9.6895,9.7075,26328,30965,Nyctalus leisleri,0.262,0.521,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
10.1865,10.2042,26328,30922,Nyctalus leisleri,0.347,0.525,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
10.7985,10.8152,26328,30273,Nyctalus leisleri,0.351,0.566,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
11.0215,11.037,23750,28100,Nyctalus leisleri,0.49,0.6,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
11.3965,11.4121,26328,31846,Eptesicus serotinus,0.214,0.558,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
11.6505,11.6673,25468,30135,Nyctalus leisleri,0.321,0.526,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
12.0155,12.032,25468,30152,Nyctalus leisleri,0.452,0.602,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
12.1325,12.1498,22890,26203,Nyctalus leisleri,0.638,0.696,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
12.3975,12.4159,23750,26509,Nyctalus leisleri,0.499,0.546,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
12.6415,12.6589,25468,29479,Nyctalus leisleri,0.401,0.575,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
12.8835,12.8997,25468,32401,Eptesicus serotinus,0.277,0.544,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
13.3615,13.3789,22890,26176,Nyctalus leisleri,0.579,0.633,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
14.1135,14.1268,26328,30111,Nyctalus leisleri,0.377,0.512,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
14.4845,14.5003,26328,30860,Nyctalus leisleri,0.348,0.558,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
16.0345,16.0499,25468,31178,Nyctalus leisleri,0.359,0.571,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
17.3955,17.4128,24609,28925,Nyctalus leisleri,0.403,0.535,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
18.7535,18.7677,25468,29937,Nyctalus leisleri,0.457,0.634,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
19.2915,19.3061,24609,28875,Nyctalus leisleri,0.503,0.649,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
19.7065,19.7202,24609,28242,Nyctalus leisleri,0.43,0.56,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
26.5445,26.5592,23750,28355,Nyctalus leisleri,0.535,0.645,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
26.8105,26.8268,23750,26723,Nyctalus leisleri,0.619,0.664,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
26.9395,26.9533,24609,30403,Nyctalus leisleri,0.357,0.629,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
27.3645,27.3801,23750,26558,Nyctalus leisleri,0.591,0.65,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
27.5105,27.5262,23750,27400,Nyctalus leisleri,0.543,0.637,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
28.1885,28.202,23750,29042,Nyctalus leisleri,0.343,0.554,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
28.8485,28.8663,22890,26438,Nyctalus leisleri,0.596,0.652,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
29.3795,29.3964,23750,27028,Nyctalus leisleri,0.523,0.602,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
29.5155,29.5278,23750,28989,Nyctalus leisleri,0.352,0.518,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
30.0525,30.0695,22890,27644,Nyctalus leisleri,0.555,0.623,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
33.7645,33.7789,24609,28584,Nyctalus leisleri,0.428,0.577,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
34.5285,34.542,24609,28261,Nyctalus leisleri,0.448,0.556,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
34.9645,34.980000000000004,23750,28536,Nyctalus leisleri,0.485,0.577,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
35.042500000000004,35.0596,23750,27974,Nyctalus leisleri,0.475,0.534,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
35.4185,35.4342,23750,28784,Nyctalus leisleri,0.451,0.539,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
35.8665,35.8816,23750,28868,Nyctalus leisleri,0.422,0.603,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
36.0635,36.080799999999996,23750,29386,Nyctalus leisleri,0.408,0.505,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
39.0445,39.0608,23750,29844,Nyctalus leisleri,0.503,0.633,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
39.5195,39.5358,23750,30142,Nyctalus leisleri,0.263,0.525,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
39.8755,39.8909,23750,30205,Nyctalus leisleri,0.421,0.614,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
40.6075,40.6248,23750,28342,Nyctalus leisleri,0.471,0.557,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
40.8605,40.873400000000004,24609,32252,Nyctalus leisleri,0.31,0.586,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
41.1105,41.126400000000004,23750,29834,Nyctalus leisleri,0.44,0.594,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
41.3605,41.3775,23750,31512,Nyctalus leisleri,0.284,0.592,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
41.6175,41.6317,23750,30368,Nyctalus leisleri,0.46,0.611,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
41.8715,41.8878,23750,28942,Nyctalus leisleri,0.427,0.557,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
42.2405,42.2572,23750,29068,Nyctalus leisleri,0.417,0.509,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
42.4685,42.4815,25468,30559,Nyctalus leisleri,0.356,0.563,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
42.7205,42.7351,24609,28780,Nyctalus leisleri,0.411,0.51,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
42.9705,42.9864,25468,30648,Nyctalus leisleri,0.331,0.519,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
43.0155,43.0327,23750,29533,Nyctalus leisleri,0.371,0.549,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
43.1485,43.1613,26328,36597,Nyctalus leisleri,0.326,0.61,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
43.6475,43.663399999999996,24609,30186,Nyctalus leisleri,0.47,0.62,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
44.4025,44.4193,24609,29915,Nyctalus leisleri,0.378,0.539,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
44.7875,44.8082,22890,26645,Nyctalus leisleri,0.455,0.501,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
45.7155,45.7323,23750,33458,Eptesicus serotinus,0.328,0.571,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
45.8945,45.9061,25468,33105,Nyctalus leisleri,0.418,0.616,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
46.0245,46.035399999999996,26328,37145,Eptesicus serotinus,0.307,0.599,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
46.460499999999996,46.4774,25468,30533,Nyctalus leisleri,0.305,0.511,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
46.7145,46.731300000000005,24609,29116,Nyctalus leisleri,0.388,0.526,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
46.7285,46.7439,24609,34153,Eptesicus serotinus,0.327,0.53,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
47.2555,47.2722,23750,37400,Eptesicus serotinus,0.329,0.616,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
47.6005,47.6135,25468,30274,Nyctalus leisleri,0.334,0.538,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
47.6315,47.6479,23750,30736,Nyctalus leisleri,0.24,0.525,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
47.9835,47.9989,23750,31908,Nyctalus leisleri,0.515,0.635,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
48.1025,48.115899999999996,25468,33340,Eptesicus serotinus,0.329,0.658,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
48.2455,48.2605,23750,29405,Nyctalus leisleri,0.526,0.687,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
48.5105,48.525800000000004,23750,31967,Nyctalus leisleri,0.447,0.646,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
48.6125,48.6272,25468,29040,Nyctalus leisleri,0.47,0.574,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
49.1195,49.1356,22890,28342,Nyctalus leisleri,0.508,0.633,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
49.3875,49.403999999999996,22890,25951,Nyctalus leisleri,0.544,0.586,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
49.6395,49.655,24609,30313,Nyctalus leisleri,0.253,0.563,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
49.7625,49.7815,22031,28104,Nyctalus noctula,0.292,0.58,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
49.9005,49.915,24609,28502,Nyctalus leisleri,0.441,0.582,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
50.3935,50.410399999999996,23750,28965,Nyctalus leisleri,0.418,0.52,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_080000.WAV,Carp Pond
