start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name
494.9135,494.9255,39218.0,50956.0,Echolocation,Pipistrellus nathusii,0.458,0.519,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_110000.WAV,Carp Pond
495.3645,495.3735,40078.0,50128.0,Echolocation,Pipistrellus nathusii,0.599,0.688,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_110000.WAV,Carp Pond
496.2305,496.2413,37500.0,49289.0,Echolocation,Pipistrellus nathusii,0.58,0.617,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_110000.WAV,Carp Pond
496.3515,496.3609,37500.0,49834.0,Echolocation,Pipistrellus nathusii,0.553,0.608,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_110000.WAV,Carp Pond
496.4725,496.4817,40078.0,49440.0,Echolocation,Pipistrellus nathusii,0.512,0.572,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_110000.WAV,Carp Pond
496.6955,496.7064,37500.0,50932.0,Echolocation,Pipistrellus nathusii,0.593,0.642,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_110000.WAV,Carp Pond
496.9305,496.9413,39218.0,48831.0,Echolocation,Pipistrellus nathusii,0.559,0.602,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_110000.WAV,Carp Pond
497.1375,497.1457,38359.0,48405.0,Echolocation,Pipistrellus nathusii,0.58,0.62,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_110000.WAV,Carp Pond
497.5515,497.5579,37500.0,50937.0,Echolocation,Pipistrellus nathusii,0.496,0.56,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_110000.WAV,Carp Pond
497.7775,497.7864,38359.0,45980.0,Echolocation,Pipistrellus nathusii,0.41,0.521,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_110000.WAV,Carp Pond
498.7115,498.7215,37500.0,50020.0,Echolocation,Pipistrellus nathusii,0.431,0.53,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_110000.WAV,Carp Pond
579.2775,579.2863,37500.0,48253.0,Echolocation,Pipistrellus nathusii,0.38,0.506,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_110000.WAV,Carp Pond
580.3385,580.3472,38359.0,49265.0,Echolocation,Pipistrellus nathusii,0.444,0.514,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_110000.WAV,Carp Pond
580.9665,580.9759,36640.0,48484.0,Echolocation,Pipistrellus nathusii,0.41,0.553,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_110000.WAV,Carp Pond
