start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card,File Duration
141.5395,141.5454,46953.0,58627.0,Echolocation,Pipistrellus pipistrellus,0.569,0.708,-1,/mnt/ubna_data_02_mir/recover-20221027/UBNA_004/20221027_023000.WAV,Carp Pond,recover-20221027,004,300
141.9415,141.9464,46093.0,58878.0,Echolocation,Pipistrellus pipistrellus,0.433,0.522,-1,/mnt/ubna_data_02_mir/recover-20221027/UBNA_004/20221027_023000.WAV,Carp Pond,recover-20221027,004,300
142.3295,142.3362,47812.0,62140.0,Echolocation,Pipistrellus pipistrellus,0.569,0.657,-1,/mnt/ubna_data_02_mir/recover-20221027/UBNA_004/20221027_023000.WAV,Carp Pond,recover-20221027,004,300
142.4135,142.4195,48671.0,61294.0,Echolocation,Pipistrellus pipistrellus,0.465,0.548,-1,/mnt/ubna_data_02_mir/recover-20221027/UBNA_004/20221027_023000.WAV,Carp Pond,recover-20221027,004,300
142.6195,142.6255,47812.0,60826.0,Echolocation,Pipistrellus pipistrellus,0.508,0.547,-1,/mnt/ubna_data_02_mir/recover-20221027/UBNA_004/20221027_023000.WAV,Carp Pond,recover-20221027,004,300
142.7095,142.7157,46953.0,60872.0,Echolocation,Pipistrellus pipistrellus,0.515,0.616,-1,/mnt/ubna_data_02_mir/recover-20221027/UBNA_004/20221027_023000.WAV,Carp Pond,recover-20221027,004,300
142.7965,142.8047,46953.0,61370.0,Echolocation,Pipistrellus pipistrellus,0.43,0.543,-1,/mnt/ubna_data_02_mir/recover-20221027/UBNA_004/20221027_023000.WAV,Carp Pond,recover-20221027,004,300
143.0355,143.0416,49531.0,60143.0,Echolocation,Pipistrellus pipistrellus,0.459,0.522,-1,/mnt/ubna_data_02_mir/recover-20221027/UBNA_004/20221027_023000.WAV,Carp Pond,recover-20221027,004,300
143.3165,143.3236,46953.0,65304.0,Echolocation,Pipistrellus pipistrellus,0.43,0.529,-1,/mnt/ubna_data_02_mir/recover-20221027/UBNA_004/20221027_023000.WAV,Carp Pond,recover-20221027,004,300
143.3785,143.3843,47812.0,64253.0,Echolocation,Pipistrellus pipistrellus,0.444,0.541,-1,/mnt/ubna_data_02_mir/recover-20221027/UBNA_004/20221027_023000.WAV,Carp Pond,recover-20221027,004,300
143.6375,143.643,46093.0,63439.0,Echolocation,Pipistrellus pipistrellus,0.479,0.576,-1,/mnt/ubna_data_02_mir/recover-20221027/UBNA_004/20221027_023000.WAV,Carp Pond,recover-20221027,004,300
143.6955,143.7003,47812.0,64087.0,Echolocation,Pipistrellus pipistrellus,0.49,0.531,-1,/mnt/ubna_data_02_mir/recover-20221027/UBNA_004/20221027_023000.WAV,Carp Pond,recover-20221027,004,300
143.7505,143.756,50390.0,63667.0,Echolocation,Pipistrellus pipistrellus,0.569,0.615,-1,/mnt/ubna_data_02_mir/recover-20221027/UBNA_004/20221027_023000.WAV,Carp Pond,recover-20221027,004,300
143.8235,143.82999999999998,50390.0,65276.0,Echolocation,Pipistrellus pipistrellus,0.464,0.537,-1,/mnt/ubna_data_02_mir/recover-20221027/UBNA_004/20221027_023000.WAV,Carp Pond,recover-20221027,004,300
143.8875,143.8937,46953.0,64947.0,Echolocation,Pipistrellus pipistrellus,0.493,0.596,-1,/mnt/ubna_data_02_mir/recover-20221027/UBNA_004/20221027_023000.WAV,Carp Pond,recover-20221027,004,300
143.9435,143.9511,45234.0,65200.0,Echolocation,Pipistrellus pipistrellus,0.441,0.58,-1,/mnt/ubna_data_02_mir/recover-20221027/UBNA_004/20221027_023000.WAV,Carp Pond,recover-20221027,004,300
143.9955,144.0009,47812.0,65825.0,Echolocation,Pipistrellus pipistrellus,0.492,0.567,-1,/mnt/ubna_data_02_mir/recover-20221027/UBNA_004/20221027_023000.WAV,Carp Pond,recover-20221027,004,300
