start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name
3.2595,3.2778,19453.0,23239.0,Nyctalus noctula,0.464,0.593,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_070000.WAV,Carp Pond
6.7495,6.7658,20312.0,25600.0,Nyctalus noctula,0.321,0.526,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_070000.WAV,Carp Pond
7.0995,7.1157,20312.0,23978.0,Nyctalus leisleri,0.279,0.55,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_070000.WAV,Carp Pond
8.3825,8.3956,22031.0,26718.0,Nyctalus leisleri,0.275,0.508,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_070000.WAV,Carp Pond
9.6835,9.6993,20312.0,23315.0,Nyctalus noctula,0.376,0.532,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_070000.WAV,Carp Pond
12.3755,12.3869,25468.0,29987.0,Nyctalus leisleri,0.34,0.517,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_070000.WAV,Carp Pond
128.7765,128.7926,23750.0,26489.0,Nyctalus leisleri,0.527,0.554,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_070000.WAV,Carp Pond
304.7595,304.7681,23750.0,31580.0,Eptesicus serotinus,0.25,0.583,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_070000.WAV,Carp Pond
308.45550000000003,308.4671,20312.0,28249.0,Nyctalus noctula,0.365,0.568,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_070000.WAV,Carp Pond
308.6045,308.6141,23750.0,32821.0,Eptesicus serotinus,0.359,0.623,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_070000.WAV,Carp Pond
308.8615,308.8716,22031.0,30680.0,Nyctalus noctula,0.252,0.507,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_070000.WAV,Carp Pond
309.4305,309.439,23750.0,31333.0,Nyctalus leisleri,0.181,0.519,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_070000.WAV,Carp Pond
309.6975,309.7073,21171.0,29362.0,Nyctalus noctula,0.251,0.547,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_070000.WAV,Carp Pond
310.3805,310.3921,19453.0,26749.0,Nyctalus noctula,0.451,0.612,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_070000.WAV,Carp Pond
310.6515,310.6626,20312.0,27444.0,Nyctalus noctula,0.485,0.648,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_070000.WAV,Carp Pond
310.9425,310.9533,20312.0,27537.0,Nyctalus noctula,0.379,0.568,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_070000.WAV,Carp Pond
311.3655,311.3772,20312.0,27167.0,Nyctalus noctula,0.412,0.597,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_070000.WAV,Carp Pond
312.1755,312.1901,19453.0,24191.0,Nyctalus noctula,0.411,0.531,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_070000.WAV,Carp Pond
809.1925,809.2004,35781.0,49539.0,Pipistrellus nathusii,0.319,0.51,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_070000.WAV,Carp Pond
809.4895,809.497,35781.0,50238.0,Pipistrellus nathusii,0.419,0.556,-1,Echolocation,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_070000.WAV,Carp Pond
