start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
873.8945,873.9034,37500.0,48150.0,Echolocation,Pipistrellus nathusii,0.499,0.559,-1,/mnt/ubna_data_02/recover-20220828/UBNA_012/20220828_093000.WAV,Carp Pond,recover-20220828,012
874.3345,874.3427,38359.0,46868.0,Echolocation,Pipistrellus nathusii,0.495,0.613,-1,/mnt/ubna_data_02/recover-20220828/UBNA_012/20220828_093000.WAV,Carp Pond,recover-20220828,012
875.3765,875.385,38359.0,44548.0,Echolocation,Pipistrellus nathusii,0.503,0.558,-1,/mnt/ubna_data_02/recover-20220828/UBNA_012/20220828_093000.WAV,Carp Pond,recover-20220828,012
876.0055,876.0133,38359.0,45882.0,Echolocation,Pipistrellus nathusii,0.511,0.575,-1,/mnt/ubna_data_02/recover-20220828/UBNA_012/20220828_093000.WAV,Carp Pond,recover-20220828,012
876.1995,876.2065,36640.0,51412.0,Echolocation,Pipistrellus nathusii,0.547,0.643,-1,/mnt/ubna_data_02/recover-20220828/UBNA_012/20220828_093000.WAV,Carp Pond,recover-20220828,012
876.4135,876.4219,36640.0,45191.0,Echolocation,Pipistrellus nathusii,0.414,0.625,-1,/mnt/ubna_data_02/recover-20220828/UBNA_012/20220828_093000.WAV,Carp Pond,recover-20220828,012
876.5315,876.5388,38359.0,47845.0,Echolocation,Pipistrellus nathusii,0.488,0.6,-1,/mnt/ubna_data_02/recover-20220828/UBNA_012/20220828_093000.WAV,Carp Pond,recover-20220828,012
876.7375,876.7443,36640.0,47596.0,Echolocation,Pipistrellus nathusii,0.441,0.58,-1,/mnt/ubna_data_02/recover-20220828/UBNA_012/20220828_093000.WAV,Carp Pond,recover-20220828,012
877.5635,877.5716,36640.0,45132.0,Echolocation,Pipistrellus nathusii,0.487,0.649,-1,/mnt/ubna_data_02/recover-20220828/UBNA_012/20220828_093000.WAV,Carp Pond,recover-20220828,012
877.6755,877.6824,35781.0,43355.0,Echolocation,Pipistrellus nathusii,0.544,0.626,-1,/mnt/ubna_data_02/recover-20220828/UBNA_012/20220828_093000.WAV,Carp Pond,recover-20220828,012
