start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name
212.6885,212.6972,38359.0,43814.0,Echolocation,Pipistrellus nathusii,0.475,0.525,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
499.0215,499.0299,41796.0,48228.0,Echolocation,Pipistrellus nathusii,0.518,0.572,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
499.6585,499.6669,41796.0,49372.0,Echolocation,Pipistrellus nathusii,0.589,0.667,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
499.8865,499.8951,41796.0,51138.0,Echolocation,Pipistrellus nathusii,0.438,0.637,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
500.1745,500.18240000000003,41796.0,52858.0,Echolocation,Pipistrellus nathusii,0.518,0.611,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
500.4185,500.4274,40078.0,46551.0,Echolocation,Pipistrellus nathusii,0.507,0.552,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
500.6395,500.6491,40937.0,51115.0,Echolocation,Pipistrellus nathusii,0.548,0.628,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
721.5315,721.5398,38359.0,48795.0,Echolocation,Pipistrellus nathusii,0.525,0.598,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
721.8025,721.8121,39218.0,46314.0,Echolocation,Pipistrellus nathusii,0.438,0.526,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
721.8975,721.9071,38359.0,47290.0,Echolocation,Pipistrellus nathusii,0.494,0.583,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
721.9955,722.0032,40937.0,48384.0,Echolocation,Pipistrellus nathusii,0.525,0.566,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
722.0905,722.0988,38359.0,46029.0,Echolocation,Pipistrellus nathusii,0.474,0.576,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
722.4595,722.4681,38359.0,49993.0,Echolocation,Pipistrellus nathusii,0.44,0.513,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
722.6965,722.702,40937.0,57402.0,Echolocation,Pipistrellus nathusii,0.269,0.507,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
724.6575,724.665,40937.0,54245.0,Echolocation,Pipistrellus nathusii,0.56,0.614,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
724.7535,724.7599,34921.0,53010.0,Echolocation,Pipistrellus nathusii,0.336,0.562,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
724.9285,724.9368,37500.0,53942.0,Echolocation,Pipistrellus nathusii,0.468,0.586,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
725.0275,725.0348,39218.0,51606.0,Echolocation,Pipistrellus nathusii,0.426,0.526,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
725.1255,725.1347,36640.0,52724.0,Echolocation,Pipistrellus nathusii,0.517,0.573,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
725.2265,725.2343,39218.0,50632.0,Echolocation,Pipistrellus nathusii,0.59,0.636,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
725.3445,725.3519,39218.0,52036.0,Echolocation,Pipistrellus nathusii,0.678,0.709,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
725.4375,725.4457,40078.0,48220.0,Echolocation,Pipistrellus nathusii,0.5,0.622,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
725.5345,725.5422,39218.0,51311.0,Echolocation,Pipistrellus nathusii,0.417,0.525,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
725.7355,725.7439,37500.0,46731.0,Echolocation,Pipistrellus nathusii,0.576,0.643,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
725.8365,725.8463,37500.0,46298.0,Echolocation,Pipistrellus nathusii,0.529,0.616,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
725.9345,725.9422,36640.0,45585.0,Echolocation,Pipistrellus nathusii,0.559,0.623,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
726.1305,726.1398,38359.0,46558.0,Echolocation,Pipistrellus nathusii,0.584,0.625,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
726.3265,726.3345,38359.0,45188.0,Echolocation,Pipistrellus nathusii,0.551,0.597,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
726.5255,726.5358,36640.0,45423.0,Echolocation,Pipistrellus nathusii,0.516,0.573,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
726.7185,726.7265,37500.0,46270.0,Echolocation,Pipistrellus nathusii,0.586,0.628,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
726.9415,726.9495,37500.0,47430.0,Echolocation,Pipistrellus nathusii,0.493,0.623,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
727.2335,727.2416,37500.0,45191.0,Echolocation,Pipistrellus nathusii,0.5,0.561,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
727.4385,727.4465,35781.0,43796.0,Echolocation,Pipistrellus nathusii,0.491,0.563,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
736.7825,736.7911,39218.0,45503.0,Echolocation,Pipistrellus nathusii,0.422,0.508,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
737.7515,737.7604,39218.0,46177.0,Echolocation,Pipistrellus nathusii,0.545,0.599,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
739.3315,739.3399,37500.0,44584.0,Echolocation,Pipistrellus nathusii,0.437,0.579,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
741.0525,741.0614,38359.0,44395.0,Echolocation,Pipistrellus nathusii,0.452,0.509,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
793.9175,793.9262,38359.0,44582.0,Echolocation,Pipistrellus nathusii,0.466,0.508,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
794.2005,794.2097,37500.0,47598.0,Echolocation,Pipistrellus nathusii,0.467,0.52,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
794.4005,794.4073,36640.0,46175.0,Echolocation,Pipistrellus nathusii,0.609,0.683,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
794.4905,794.4984,36640.0,48180.0,Echolocation,Pipistrellus nathusii,0.585,0.649,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_050000.WAV,Carp Pond
