start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name
532.4475,532.453,37500.0,50703.0,Echolocation,Pipistrellus nathusii,0.375,0.525,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
532.5385,532.5441,37500.0,51990.0,Echolocation,Pipistrellus nathusii,0.258,0.552,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
532.6645,532.6702,37500.0,50957.0,Echolocation,Myotis daubentonii,0.208,0.519,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
532.9495,532.9551,37500.0,54674.0,Echolocation,Pipistrellus nathusii,0.183,0.506,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
533.1155,533.1209,37500.0,54568.0,Echolocation,Pipistrellus nathusii,0.311,0.572,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
533.1735,533.1787,36640.0,52598.0,Echolocation,Myotis daubentonii,0.299,0.522,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
533.3315,533.3371,37500.0,56096.0,Echolocation,Pipistrellus nathusii,0.183,0.524,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
534.0065,534.012,34062.0,59499.0,Echolocation,Myotis daubentonii,0.442,0.523,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
534.0875,534.0946,33203.0,76431.0,Echolocation,Myotis daubentonii,0.511,0.574,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
534.2955,534.3024,33203.0,76223.0,Echolocation,Myotis daubentonii,0.467,0.524,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
534.3925,534.3993,30625.0,79373.0,Echolocation,Myotis daubentonii,0.376,0.514,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
534.4735000000001,534.4801,31484.0,80255.0,Echolocation,Myotis daubentonii,0.423,0.56,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
534.5515,534.5586,32343.0,81502.0,Echolocation,Myotis daubentonii,0.491,0.587,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
534.6665,534.674,29765.0,83790.0,Echolocation,Myotis daubentonii,0.543,0.637,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
534.7535,534.7609,29765.0,89642.0,Echolocation,Myotis daubentonii,0.585,0.626,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
534.8365,534.844,29765.0,87616.0,Echolocation,Myotis daubentonii,0.609,0.663,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
534.8935,534.9003,31484.0,88483.0,Echolocation,Myotis daubentonii,0.468,0.565,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
534.9835,534.9908,29765.0,90626.0,Echolocation,Myotis daubentonii,0.676,0.716,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
535.0395,535.0469,31484.0,93514.0,Echolocation,Myotis daubentonii,0.596,0.656,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
535.1015,535.1092,30625.0,91624.0,Echolocation,Myotis daubentonii,0.512,0.594,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
535.1725,535.1797,29765.0,90631.0,Echolocation,Myotis daubentonii,0.611,0.681,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
535.2395,535.2455,31484.0,84713.0,Echolocation,Myotis daubentonii,0.587,0.634,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
535.2915,535.2989,32343.0,86330.0,Echolocation,Myotis daubentonii,0.519,0.565,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
535.5955,535.6013,31484.0,79552.0,Echolocation,Myotis daubentonii,0.482,0.525,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
535.6835,535.6892,34062.0,68391.0,Echolocation,Myotis daubentonii,0.545,0.627,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
535.7795,535.7847,33203.0,65159.0,Echolocation,Myotis daubentonii,0.513,0.591,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
535.8655,535.8712,34062.0,65084.0,Echolocation,Myotis daubentonii,0.468,0.555,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
536.0785,536.0844,34921.0,72507.0,Echolocation,Myotis brandtii,0.479,0.541,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
885.8435,885.8598,24609.0,27857.0,Echolocation,Nyctalus leisleri,0.462,0.554,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
890.4345,890.4523,24609.0,28183.0,Echolocation,Nyctalus leisleri,0.437,0.519,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
890.8335,890.8516,24609.0,28431.0,Echolocation,Nyctalus leisleri,0.443,0.548,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
891.0705,891.0861,25468.0,28434.0,Echolocation,Nyctalus leisleri,0.517,0.591,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
891.3235,891.3407,24609.0,28168.0,Echolocation,Nyctalus leisleri,0.432,0.561,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
891.5765,891.5945,24609.0,26793.0,Echolocation,Nyctalus leisleri,0.546,0.612,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
891.7115,891.7248,25468.0,30530.0,Echolocation,Nyctalus leisleri,0.452,0.652,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
891.9505,891.968,24609.0,26783.0,Echolocation,Nyctalus leisleri,0.636,0.726,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
892.2095,892.227,23750.0,27332.0,Echolocation,Nyctalus leisleri,0.482,0.551,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
892.3465,892.3625,24609.0,29835.0,Echolocation,Nyctalus leisleri,0.364,0.568,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
892.4785,892.4956,24609.0,28334.0,Echolocation,Nyctalus leisleri,0.412,0.533,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
892.7275,892.7444,23750.0,27322.0,Echolocation,Nyctalus leisleri,0.574,0.645,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
892.9735000000001,892.9898,24609.0,27741.0,Echolocation,Nyctalus leisleri,0.556,0.621,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
893.1115,893.1282,24609.0,26869.0,Echolocation,Nyctalus leisleri,0.56,0.617,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
893.3565,893.3754,24609.0,26989.0,Echolocation,Nyctalus leisleri,0.493,0.57,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
893.6055,893.6211,24609.0,26883.0,Echolocation,Nyctalus leisleri,0.684,0.731,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
894.0955,894.1173,23750.0,26697.0,Echolocation,Nyctalus leisleri,0.531,0.565,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
894.4925,894.5098,24609.0,26123.0,Echolocation,Nyctalus leisleri,0.661,0.714,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
894.6265,894.6415,25468.0,29152.0,Echolocation,Nyctalus leisleri,0.445,0.587,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
895.1145,895.1318,24609.0,26646.0,Echolocation,Nyctalus leisleri,0.555,0.605,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
895.2745,895.2949,24609.0,26382.0,Echolocation,Nyctalus leisleri,0.57,0.605,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
895.5165,895.5355,23750.0,26392.0,Echolocation,Nyctalus leisleri,0.641,0.676,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
895.7675,895.7889,23750.0,27001.0,Echolocation,Nyctalus leisleri,0.505,0.547,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
895.9025,895.9175,24609.0,28466.0,Echolocation,Nyctalus leisleri,0.509,0.619,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
896.1445,896.1618,23750.0,25919.0,Echolocation,Nyctalus leisleri,0.711,0.749,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
896.4105,896.4308,23750.0,27027.0,Echolocation,Nyctalus leisleri,0.518,0.564,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
896.6705,896.6908,23750.0,27005.0,Echolocation,Nyctalus leisleri,0.516,0.576,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
897.7025,897.7214,24609.0,26800.0,Echolocation,Nyctalus leisleri,0.505,0.559,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
898.1035,898.1256,23750.0,26837.0,Echolocation,Nyctalus leisleri,0.457,0.522,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
898.3565,898.3756,23750.0,26951.0,Echolocation,Nyctalus leisleri,0.548,0.592,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
898.6075,898.6256,23750.0,27054.0,Echolocation,Nyctalus leisleri,0.599,0.634,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
899.0985000000001,899.1176,23750.0,25931.0,Echolocation,Nyctalus leisleri,0.619,0.648,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
899.2455,899.2609,23750.0,27381.0,Echolocation,Nyctalus leisleri,0.616,0.671,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
899.4915,899.5109,23750.0,25864.0,Echolocation,Nyctalus leisleri,0.601,0.628,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
900.2635,900.2835,23750.0,26556.0,Echolocation,Nyctalus leisleri,0.52,0.545,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
900.4165,900.4316,23750.0,27798.0,Echolocation,Nyctalus leisleri,0.551,0.625,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
900.6565,900.6736,23750.0,26532.0,Echolocation,Nyctalus leisleri,0.703,0.731,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
901.0345,901.0497,24609.0,27344.0,Echolocation,Nyctalus leisleri,0.519,0.572,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
901.5805,901.6003,23750.0,27327.0,Echolocation,Nyctalus leisleri,0.467,0.514,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
904.4165,904.4349,23750.0,27347.0,Echolocation,Nyctalus leisleri,0.449,0.529,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
1664.1695,1664.1775,38359.0,44074.0,Echolocation,Pipistrellus nathusii,0.464,0.522,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
1664.4595,1664.4693,38359.0,44872.0,Echolocation,Pipistrellus nathusii,0.457,0.501,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
1664.5585,1664.5664,38359.0,46767.0,Echolocation,Pipistrellus nathusii,0.42,0.518,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
1664.8635,1664.8738,38359.0,47794.0,Echolocation,Pipistrellus nathusii,0.476,0.546,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
1664.9675,1664.9782,39218.0,48281.0,Echolocation,Pipistrellus nathusii,0.445,0.533,-1,/mnt/ubna_data_01/recover-20220717/UBNA_006/20220716_043000.WAV,Carp Pond
