start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card
15.0285,15.0434,23750.0,27830.0,Nyctalus leisleri,0.439,0.564,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
17.1515,17.1702,22890.0,26533.0,Nyctalus leisleri,0.569,0.608,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
17.5695,17.5868,22890.0,26022.0,Nyctalus leisleri,0.605,0.661,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
17.9855,18.0019,23750.0,27371.0,Nyctalus leisleri,0.468,0.552,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
18.5375,18.5559,22031.0,26254.0,Nyctalus leisleri,0.518,0.573,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
18.8445,18.8607,23750.0,27803.0,Nyctalus leisleri,0.552,0.635,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
19.2795,19.2951,22890.0,27212.0,Nyctalus leisleri,0.537,0.626,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
19.5605,19.5772,23750.0,27912.0,Nyctalus leisleri,0.366,0.528,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
20.4155,20.4316,23750.0,26854.0,Nyctalus leisleri,0.652,0.706,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
20.8565,20.8736,22890.0,25973.0,Nyctalus leisleri,0.636,0.684,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
21.1445,21.1619,23750.0,27129.0,Nyctalus leisleri,0.638,0.694,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
21.5665,21.5843,22890.0,27067.0,Nyctalus leisleri,0.525,0.594,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
21.7205,21.7358,23750.0,28125.0,Nyctalus leisleri,0.43,0.565,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
22.0045,22.0227,23750.0,25402.0,Nyctalus leisleri,0.503,0.522,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
22.2915,22.308,23750.0,27270.0,Nyctalus leisleri,0.575,0.673,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
22.5715,22.5902,22031.0,26813.0,Nyctalus leisleri,0.386,0.517,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
22.8575,22.8735,23750.0,27761.0,Nyctalus leisleri,0.647,0.699,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
23.1485,23.1648,23750.0,28077.0,Nyctalus leisleri,0.453,0.575,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
23.3495,23.3677,23750.0,26485.0,Nyctalus leisleri,0.599,0.642,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
23.6315,23.6499,22890.0,26175.0,Nyctalus leisleri,0.524,0.584,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
23.9095,23.9271,22890.0,25411.0,Nyctalus leisleri,0.698,0.724,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
24.0535,24.0714,22890.0,27860.0,Nyctalus leisleri,0.32,0.518,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
24.3185,24.3348,23750.0,28704.0,Nyctalus leisleri,0.375,0.597,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
24.6055,24.6214,23750.0,29530.0,Nyctalus leisleri,0.398,0.615,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
25.0265,25.0455,22031.0,25783.0,Nyctalus leisleri,0.642,0.682,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
25.1765,25.1931,23750.0,28157.0,Nyctalus leisleri,0.585,0.661,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
25.4515,25.4675,23750.0,29052.0,Nyctalus leisleri,0.53,0.666,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
25.8725,25.8899,22031.0,26400.0,Nyctalus leisleri,0.534,0.618,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
26.2885,26.3048,22890.0,28022.0,Nyctalus leisleri,0.532,0.647,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
26.4775,26.4956,22890.0,26752.0,Nyctalus leisleri,0.53,0.583,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
26.8525,26.8691,22890.0,26867.0,Nyctalus leisleri,0.629,0.7,-1,Echolocation,/mnt/ubna_data_02/recover-20220901/UBNA_005/20220901_080000.WAV,Carp Pond,recover-20220901,005
