start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
693.3555,693.3652,37500.0,48497.0,Echolocation,Pipistrellus nathusii,0.453,0.525,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
694.0815,694.0913,37500.0,53511.0,Echolocation,Pipistrellus nathusii,0.452,0.529,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
694.1855,694.1961,37500.0,52147.0,Echolocation,Pipistrellus nathusii,0.461,0.534,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
694.3585,694.3685,36640.0,55720.0,Echolocation,Pipistrellus nathusii,0.499,0.604,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
694.4645,694.4738,36640.0,53056.0,Echolocation,Pipistrellus nathusii,0.505,0.565,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
694.6395,694.6494,36640.0,55091.0,Echolocation,Pipistrellus nathusii,0.524,0.602,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
694.7435,694.7529,36640.0,52035.0,Echolocation,Pipistrellus nathusii,0.512,0.595,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
695.0245,695.0348,35781.0,52680.0,Echolocation,Pipistrellus nathusii,0.519,0.641,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
695.1285,695.1392,36640.0,51855.0,Echolocation,Pipistrellus nathusii,0.509,0.643,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
695.3025,695.3109,35781.0,58206.0,Echolocation,Pipistrellus nathusii,0.483,0.591,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
695.4015,695.4096,36640.0,50004.0,Echolocation,Pipistrellus nathusii,0.424,0.546,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
695.5745,695.5839,35781.0,55952.0,Echolocation,Pipistrellus nathusii,0.44,0.51,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
695.6765,695.6857,35781.0,48159.0,Echolocation,Pipistrellus nathusii,0.385,0.506,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
695.8485,695.8578,36640.0,55618.0,Echolocation,Pipistrellus nathusii,0.477,0.532,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
695.9535,695.9618,36640.0,47480.0,Echolocation,Pipistrellus nathusii,0.517,0.567,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
696.1275,696.1365,36640.0,52095.0,Echolocation,Pipistrellus nathusii,0.503,0.549,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
696.2335,696.2419,36640.0,47164.0,Echolocation,Pipistrellus nathusii,0.499,0.533,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
696.5135,696.5215,36640.0,47454.0,Echolocation,Pipistrellus nathusii,0.543,0.633,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
696.6065,696.615,36640.0,44230.0,Echolocation,Pipistrellus nathusii,0.489,0.612,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
696.6995,696.7097,36640.0,43488.0,Echolocation,Pipistrellus nathusii,0.451,0.529,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
696.7855,696.7937,35781.0,51548.0,Echolocation,Pipistrellus nathusii,0.372,0.538,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
696.9705,696.9795,35781.0,52180.0,Echolocation,Pipistrellus nathusii,0.436,0.575,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
697.0725,697.0811,35781.0,44982.0,Echolocation,Pipistrellus nathusii,0.482,0.573,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
697.2505,697.2615,35781.0,50643.0,Echolocation,Pipistrellus nathusii,0.48,0.548,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
697.3555,697.3637,36640.0,45366.0,Echolocation,Pipistrellus nathusii,0.559,0.602,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
697.5325,697.543,35781.0,51561.0,Echolocation,Pipistrellus nathusii,0.502,0.615,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
697.6335,697.6442,35781.0,52775.0,Echolocation,Pipistrellus nathusii,0.468,0.551,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
697.8175,697.8264,35781.0,49034.0,Echolocation,Pipistrellus nathusii,0.541,0.636,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
698.2645,698.2719,40078.0,52357.0,Echolocation,Pipistrellus nathusii,0.437,0.556,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
698.3265,698.3323,40937.0,53640.0,Echolocation,Pipistrellus nathusii,0.548,0.61,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
698.3905,698.3962,40937.0,50304.0,Echolocation,Pipistrellus nathusii,0.452,0.517,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
698.8965,698.9052,40078.0,55422.0,Echolocation,Pipistrellus nathusii,0.503,0.608,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
698.9895,698.9975,40078.0,50154.0,Echolocation,Pipistrellus nathusii,0.472,0.57,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
699.0835,699.0936,37500.0,56754.0,Echolocation,Pipistrellus nathusii,0.442,0.523,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
699.4535,699.4617,36640.0,45678.0,Echolocation,Pipistrellus nathusii,0.466,0.594,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
699.6555,699.664,35781.0,49900.0,Echolocation,Pipistrellus nathusii,0.423,0.564,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
786.1195,786.1392,18593.0,22788.0,Echolocation,Nyctalus noctula,0.538,0.619,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
786.4465,786.4684,19453.0,21630.0,Echolocation,Nyctalus noctula,0.329,0.572,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
786.7375,786.7579,19453.0,22469.0,Echolocation,Nyctalus noctula,0.479,0.578,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
787.3005,787.3202,18593.0,22129.0,Echolocation,Nyctalus noctula,0.511,0.633,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
787.8095,787.8345,17734.0,20213.0,Echolocation,Nyctalus noctula,0.422,0.572,-1,/mnt/ubna_data_02/recover-20220929/UBNA_004/20220927_070000.WAV,Carp Pond,recover-20220929,004
