start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name
6.7505,6.7652,24609.0,28200.0,Nyctalus leisleri,0.454,0.592,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_083000.WAV,Carp Pond
7.8495,7.8666,24609.0,28059.0,Nyctalus leisleri,0.453,0.527,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_083000.WAV,Carp Pond
8.4175,8.4342,23750.0,28759.0,Nyctalus leisleri,0.418,0.562,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_083000.WAV,Carp Pond
9.5535,9.5703,23750.0,27997.0,Nyctalus leisleri,0.459,0.532,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_083000.WAV,Carp Pond
9.9655,9.9829,23750.0,26976.0,Nyctalus leisleri,0.595,0.629,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_083000.WAV,Carp Pond
38.5185,38.5405,23750.0,27625.0,Nyctalus leisleri,0.453,0.51,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_083000.WAV,Carp Pond
44.2205,44.2376,23750.0,27502.0,Nyctalus leisleri,0.436,0.508,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_083000.WAV,Carp Pond
67.3745,67.3916,23750.0,28553.0,Nyctalus leisleri,0.443,0.574,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_083000.WAV,Carp Pond
67.9465,67.9638,23750.0,27543.0,Nyctalus leisleri,0.502,0.579,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_083000.WAV,Carp Pond
68.6615,68.6795,23750.0,28287.0,Nyctalus leisleri,0.441,0.58,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_083000.WAV,Carp Pond
87.6675,87.6837,20312.0,23539.0,Nyctalus leisleri,0.448,0.607,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_083000.WAV,Carp Pond
88.5875,88.60470000000001,22890.0,27770.0,Nyctalus leisleri,0.377,0.527,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_083000.WAV,Carp Pond
88.8555,88.8713,22890.0,27085.0,Nyctalus leisleri,0.518,0.617,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_083000.WAV,Carp Pond
89.5335,89.5472,23750.0,27344.0,Nyctalus leisleri,0.397,0.518,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_083000.WAV,Carp Pond
89.6955,89.7106,23750.0,27264.0,Nyctalus leisleri,0.595,0.658,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_083000.WAV,Carp Pond
91.2125,91.228,23750.0,27519.0,Nyctalus leisleri,0.497,0.576,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_083000.WAV,Carp Pond
94.9085,94.9324,17734.0,20747.0,Nyctalus noctula,0.374,0.582,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_083000.WAV,Carp Pond
95.5385,95.5652,16875.0,20796.0,Nyctalus noctula,0.392,0.516,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_083000.WAV,Carp Pond
95.6505,95.66,40078.0,45778.0,Pipistrellus nathusii,0.441,0.503,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_083000.WAV,Carp Pond
