start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name
37.2605,37.2705,27187.0,34307.0,Echolocation,Eptesicus serotinus,0.322,0.574,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
37.3905,37.4011,27187.0,34625.0,Echolocation,Eptesicus serotinus,0.277,0.515,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
37.5295,37.5392,27187.0,34548.0,Echolocation,Nyctalus leisleri,0.392,0.689,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
37.6715,37.6826,26328.0,32030.0,Echolocation,Nyctalus leisleri,0.307,0.555,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
37.8105,37.8215,27187.0,33350.0,Echolocation,Nyctalus leisleri,0.356,0.687,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
37.9455,37.956,27187.0,33046.0,Echolocation,Nyctalus leisleri,0.345,0.609,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
38.082499999999996,38.0942,26328.0,32919.0,Echolocation,Eptesicus serotinus,0.328,0.608,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
38.2255,38.238,25468.0,31773.0,Echolocation,Eptesicus serotinus,0.281,0.589,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
38.3835,38.3974,26328.0,32838.0,Echolocation,Eptesicus serotinus,0.267,0.599,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
38.539500000000004,38.5533,25468.0,31151.0,Echolocation,Eptesicus serotinus,0.259,0.588,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
38.7975,38.813,24609.0,31326.0,Echolocation,Eptesicus serotinus,0.255,0.598,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
38.9505,38.9673,24609.0,30074.0,Echolocation,Nyctalus leisleri,0.271,0.544,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
39.210499999999996,39.2261,24609.0,29967.0,Echolocation,Nyctalus leisleri,0.348,0.544,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
39.3555,39.370400000000004,25468.0,30847.0,Echolocation,Nyctalus leisleri,0.397,0.593,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
39.7405,39.7532,25468.0,30090.0,Echolocation,Nyctalus leisleri,0.418,0.612,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
39.8715,39.885,24609.0,31521.0,Echolocation,Eptesicus serotinus,0.27,0.621,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
41.2775,41.2892,25468.0,31164.0,Echolocation,Nyctalus leisleri,0.36,0.567,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
41.414500000000004,41.4263,25468.0,31315.0,Echolocation,Eptesicus serotinus,0.268,0.563,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
41.5585,41.572,24609.0,30154.0,Echolocation,Nyctalus leisleri,0.362,0.608,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
41.707499999999996,41.7197,25468.0,32157.0,Echolocation,Nyctalus leisleri,0.434,0.683,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
41.8655,41.878,24609.0,32036.0,Echolocation,Eptesicus serotinus,0.293,0.644,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
42.1185,42.1349,24609.0,30174.0,Echolocation,Nyctalus leisleri,0.283,0.569,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
42.2775,42.2909,24609.0,30767.0,Echolocation,Nyctalus leisleri,0.293,0.629,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
42.4435,42.4581,25468.0,29964.0,Echolocation,Nyctalus leisleri,0.314,0.558,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
42.6035,42.6167,24609.0,31667.0,Echolocation,Nyctalus leisleri,0.279,0.622,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
42.7575,42.7727,25468.0,31196.0,Echolocation,Nyctalus leisleri,0.223,0.528,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
42.9185,42.9327,25468.0,31287.0,Echolocation,Nyctalus leisleri,0.287,0.646,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
43.0835,43.097300000000004,24609.0,31192.0,Echolocation,Nyctalus leisleri,0.265,0.583,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
43.2445,43.2575,25468.0,31002.0,Echolocation,Nyctalus leisleri,0.269,0.587,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
43.3995,43.414,24609.0,31516.0,Echolocation,Eptesicus serotinus,0.296,0.595,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
43.5505,43.5649,24609.0,31181.0,Echolocation,Nyctalus leisleri,0.288,0.646,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
43.698499999999996,43.713,24609.0,28746.0,Echolocation,Nyctalus leisleri,0.43,0.63,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
43.8625,43.879599999999996,24609.0,30824.0,Echolocation,Eptesicus serotinus,0.236,0.587,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
44.0155,44.031,24609.0,32828.0,Echolocation,Eptesicus serotinus,0.324,0.563,-1,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220731_120000.WAV,Carp Pond
