start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card,File Duration
251.1335,251.147,25468.0,30903.0,Echolocation,Nyctalus leisleri,0.343,0.522,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
251.3665,251.3804,26328.0,32357.0,Echolocation,Nyctalus leisleri,0.28,0.526,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
251.7285,251.7433,25468.0,30520.0,Echolocation,Nyctalus leisleri,0.289,0.524,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
252.3235,252.3382,25468.0,31076.0,Echolocation,Nyctalus leisleri,0.301,0.606,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
252.8635,252.8767,26328.0,31967.0,Echolocation,Nyctalus leisleri,0.373,0.579,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
253.1175,253.1306,25468.0,32617.0,Echolocation,Nyctalus leisleri,0.287,0.578,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
253.3835,253.3976,25468.0,31220.0,Echolocation,Nyctalus leisleri,0.317,0.542,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
253.6595,253.6735,24609.0,31264.0,Echolocation,Nyctalus leisleri,0.371,0.629,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
253.9205,253.9348,25468.0,32465.0,Echolocation,Nyctalus leisleri,0.318,0.668,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
254.1915,254.2054,24609.0,31328.0,Echolocation,Nyctalus leisleri,0.335,0.68,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
254.4485,254.4626,25468.0,32634.0,Echolocation,Nyctalus leisleri,0.299,0.65,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
254.7455,254.7594,25468.0,31754.0,Echolocation,Nyctalus leisleri,0.296,0.564,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
255.0225,255.03640000000001,25468.0,31776.0,Echolocation,Nyctalus leisleri,0.351,0.614,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
255.2395,255.2549,25468.0,32036.0,Echolocation,Nyctalus leisleri,0.291,0.552,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
255.4855,255.5002,24609.0,31463.0,Echolocation,Nyctalus leisleri,0.342,0.595,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
255.7555,255.7691,24609.0,32321.0,Echolocation,Nyctalus leisleri,0.301,0.632,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
256.02049999999997,256.0333,25468.0,33533.0,Echolocation,Nyctalus leisleri,0.397,0.609,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
256.2825,256.2966,25468.0,31583.0,Echolocation,Nyctalus leisleri,0.399,0.641,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
256.5505,256.5635,25468.0,32111.0,Echolocation,Nyctalus leisleri,0.486,0.619,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
256.8205,256.8342,24609.0,30569.0,Echolocation,Nyctalus leisleri,0.453,0.651,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
257.0985,257.1115,25468.0,33056.0,Echolocation,Nyctalus leisleri,0.358,0.677,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
257.45550000000003,257.4698,24609.0,34103.0,Echolocation,Eptesicus serotinus,0.349,0.691,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
257.6865,257.7011,25468.0,36257.0,Echolocation,Eptesicus serotinus,0.426,0.687,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
257.9245,257.9389,25468.0,33127.0,Echolocation,Nyctalus leisleri,0.331,0.683,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
258.1785,258.1935,24609.0,34748.0,Echolocation,Eptesicus serotinus,0.381,0.604,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
258.4565,258.4711,24609.0,33690.0,Echolocation,Eptesicus serotinus,0.325,0.664,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
258.6375,258.6493,26328.0,37346.0,Echolocation,Eptesicus serotinus,0.352,0.686,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
258.8195,258.8338,25468.0,33870.0,Echolocation,Eptesicus serotinus,0.297,0.663,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
259.0695,259.0837,24609.0,34467.0,Echolocation,Eptesicus serotinus,0.331,0.686,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
259.2675,259.2805,25468.0,35358.0,Echolocation,Eptesicus serotinus,0.377,0.671,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
259.5275,259.5415,24609.0,35413.0,Echolocation,Nyctalus leisleri,0.313,0.669,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
259.6985,259.7105,26328.0,33923.0,Echolocation,Nyctalus leisleri,0.35,0.638,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
259.9595,259.9724,25468.0,31951.0,Echolocation,Nyctalus leisleri,0.632,0.735,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
260.1295,260.1422,25468.0,33095.0,Echolocation,Nyctalus leisleri,0.413,0.63,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
260.3885,260.4038,24609.0,33044.0,Echolocation,Nyctalus leisleri,0.41,0.645,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
260.5425,260.5547,25468.0,33394.0,Echolocation,Nyctalus leisleri,0.368,0.672,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
260.8205,260.8334,24609.0,35098.0,Echolocation,Nyctalus leisleri,0.37,0.666,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
260.97950000000003,260.9912,25468.0,31400.0,Echolocation,Nyctalus leisleri,0.379,0.605,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
261.2485,261.2606,25468.0,33266.0,Echolocation,Nyctalus leisleri,0.412,0.584,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
261.4865,261.4987,25468.0,30590.0,Echolocation,Nyctalus leisleri,0.409,0.604,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
261.7875,261.8004,24609.0,34325.0,Echolocation,Eptesicus serotinus,0.332,0.632,-1,/mnt/ubna_data_02_mir/recover-20221214/UBNA_002/20221212_023000.WAV,Carp Pond,recover-20221214,002,300
