start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name
0.2115,0.2299,27187,30921,Nyctalus leisleri,0.45,0.574,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
0.2455,0.2595,24609,29194,Nyctalus leisleri,0.432,0.593,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
0.4325,0.4517,27187,29606,Nyctalus leisleri,0.634,0.666,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
0.5715,0.5849,28046,33379,Nyctalus leisleri,0.29,0.532,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
0.6915,0.7077,24609,29442,Nyctalus leisleri,0.369,0.5,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
0.7385,0.7525,27187,30869,Nyctalus leisleri,0.523,0.641,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
0.7815,0.7975,28046,31188,Nyctalus leisleri,0.432,0.543,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
0.9705,0.9847,27187,31590,Nyctalus leisleri,0.395,0.526,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
1.0185,1.0329,25468,30377,Nyctalus leisleri,0.33,0.53,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
1.1045,1.1237,27187,31679,Nyctalus leisleri,0.413,0.521,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
1.2525,1.2667,28046,32298,Nyctalus leisleri,0.528,0.624,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
1.5695,1.5837,27187,34066,Nyctalus leisleri,0.228,0.593,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
1.6655,1.6789,25468,29380,Nyctalus leisleri,0.369,0.526,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
1.7565,1.7708,28906,34264,Nyctalus leisleri,0.33,0.568,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
1.8135,1.828,24609,29323,Nyctalus leisleri,0.396,0.558,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
1.8545,1.8741,27187,30645,Nyctalus leisleri,0.423,0.51,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
1.9415,1.955,27187,31149,Nyctalus leisleri,0.526,0.634,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
2.8545,2.8677,24609,29700,Nyctalus leisleri,0.427,0.556,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
3.1225,3.1329,28906,34605,Nyctalus leisleri,0.262,0.519,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
3.1575,3.1717,26328,30945,Nyctalus leisleri,0.441,0.582,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
3.6275,3.6395,28046,33049,Nyctalus leisleri,0.384,0.657,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
3.9465,3.9609,23750,28372,Nyctalus leisleri,0.345,0.562,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
4.1185,4.1337,28906,34504,Nyctalus leisleri,0.39,0.545,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
4.9565,4.9713,28906,34387,Nyctalus leisleri,0.316,0.528,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
4.9925,5.0064,25468,29023,Nyctalus leisleri,0.441,0.588,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
5.0965,5.1115,28906,33829,Nyctalus leisleri,0.344,0.521,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
5.4665,5.4814,28046,32022,Nyctalus leisleri,0.429,0.579,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
5.5665,5.5783,24609,29783,Nyctalus leisleri,0.58,0.65,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
5.6225,5.6359,28906,35294,Nyctalus leisleri,0.237,0.534,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
5.9395,5.9569,27187,30762,Nyctalus leisleri,0.462,0.598,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
5.9795,5.9934,23750,28459,Nyctalus leisleri,0.368,0.52,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220722_080000.WAV,Carp Pond
