start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name
1626.7845,1626.7998,23750.0,28163.0,Echolocation,Nyctalus leisleri,0.381,0.513,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_033000.WAV,Carp Pond
1628.1655,1628.1801,22031.0,28039.0,Echolocation,Nyctalus leisleri,0.293,0.557,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_033000.WAV,Carp Pond
1628.4075,1628.4242,22031.0,28155.0,Echolocation,Nyctalus leisleri,0.198,0.504,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_033000.WAV,Carp Pond
1628.8825,1628.9,22031.0,27767.0,Echolocation,Nyctalus leisleri,0.249,0.505,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_033000.WAV,Carp Pond
1629.1155,1629.1314,22890.0,27279.0,Echolocation,Nyctalus leisleri,0.308,0.548,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_033000.WAV,Carp Pond
1631.4095,1631.4228,25468.0,33091.0,Echolocation,Eptesicus serotinus,0.281,0.632,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_033000.WAV,Carp Pond
1631.5565,1631.571,25468.0,32714.0,Echolocation,Eptesicus serotinus,0.306,0.609,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_033000.WAV,Carp Pond
1631.6925,1631.7064,24609.0,32803.0,Echolocation,Eptesicus serotinus,0.353,0.612,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_033000.WAV,Carp Pond
1631.7905,1631.8065,22031.0,27209.0,Echolocation,Nyctalus leisleri,0.342,0.512,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_033000.WAV,Carp Pond
1631.8255,1631.8401,25468.0,33372.0,Echolocation,Eptesicus serotinus,0.32,0.609,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_033000.WAV,Carp Pond
1631.9485,1631.9608,26328.0,33751.0,Echolocation,Nyctalus leisleri,0.336,0.667,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_033000.WAV,Carp Pond
1632.0675,1632.0795,25468.0,32831.0,Echolocation,Eptesicus serotinus,0.257,0.578,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_033000.WAV,Carp Pond
1632.3515,1632.3653,24609.0,32208.0,Echolocation,Eptesicus serotinus,0.28,0.574,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_033000.WAV,Carp Pond
1632.6035,1632.6161,24609.0,30829.0,Echolocation,Eptesicus serotinus,0.231,0.538,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_033000.WAV,Carp Pond
1632.7125,1632.7262,25468.0,33176.0,Echolocation,Eptesicus serotinus,0.329,0.548,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_033000.WAV,Carp Pond
1633.7445,1633.758,22890.0,28757.0,Echolocation,Nyctalus noctula,0.191,0.534,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_033000.WAV,Carp Pond
1634.1345,1634.1473,23750.0,30588.0,Echolocation,Nyctalus leisleri,0.301,0.654,-1,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220823_033000.WAV,Carp Pond
