start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name
652.6995,652.7217,24609.0,27492.0,Echolocation,Nyctalus leisleri,0.487,0.539,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_073000.WAV,Carp Pond
653.2945,653.3128,25468.0,28591.0,Echolocation,Nyctalus leisleri,0.435,0.506,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_073000.WAV,Carp Pond
654.2605,654.2808,24609.0,27314.0,Echolocation,Nyctalus leisleri,0.547,0.612,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_073000.WAV,Carp Pond
658.9555,658.9646,40078.0,51445.0,Echolocation,Pipistrellus nathusii,0.58,0.629,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_073000.WAV,Carp Pond
659.2655,659.2745,39218.0,50350.0,Echolocation,Pipistrellus nathusii,0.625,0.662,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_073000.WAV,Carp Pond
659.4595,659.47,39218.0,53972.0,Echolocation,Pipistrellus nathusii,0.59,0.674,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_073000.WAV,Carp Pond
661.9405,661.9505,38359.0,44381.0,Echolocation,Pipistrellus nathusii,0.483,0.551,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_073000.WAV,Carp Pond
662.1395,662.1482,38359.0,43421.0,Echolocation,Pipistrellus nathusii,0.471,0.517,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_073000.WAV,Carp Pond
662.3485,662.3572,38359.0,43585.0,Echolocation,Pipistrellus nathusii,0.483,0.511,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_073000.WAV,Carp Pond
905.3215,905.3386,24609.0,29341.0,Echolocation,Nyctalus leisleri,0.344,0.567,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_073000.WAV,Carp Pond
906.2165,906.2364,24609.0,28336.0,Echolocation,Nyctalus leisleri,0.335,0.543,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_073000.WAV,Carp Pond
907.4705,907.4884,24609.0,28695.0,Echolocation,Nyctalus leisleri,0.507,0.617,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_073000.WAV,Carp Pond
908.2665,908.2835,25468.0,28504.0,Echolocation,Nyctalus leisleri,0.451,0.533,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_073000.WAV,Carp Pond
1042.9725,1042.9933,24609.0,27056.0,Echolocation,Nyctalus leisleri,0.573,0.607,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_073000.WAV,Carp Pond
1043.1525,1043.1694,25468.0,28571.0,Echolocation,Nyctalus leisleri,0.521,0.578,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_073000.WAV,Carp Pond
1043.7615,1043.7806,25468.0,29277.0,Echolocation,Nyctalus leisleri,0.474,0.532,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_073000.WAV,Carp Pond
1044.2045,1044.2184,27187.0,33710.0,Echolocation,Eptesicus serotinus,0.252,0.636,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_073000.WAV,Carp Pond
1044.3715,1044.3838,27187.0,34646.0,Echolocation,Eptesicus serotinus,0.322,0.554,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_073000.WAV,Carp Pond
1044.4875,1044.4969,27187.0,35028.0,Echolocation,Nyctalus leisleri,0.406,0.661,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_073000.WAV,Carp Pond
1048.2205,1048.2394,24609.0,27053.0,Echolocation,Nyctalus leisleri,0.69,0.714,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_073000.WAV,Carp Pond
1049.9435,1049.9602,24609.0,27266.0,Echolocation,Nyctalus leisleri,0.614,0.644,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_073000.WAV,Carp Pond
