start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name
0.4855,0.502,22890.0,26862.0,Nyctalus leisleri,0.464,0.556,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
0.6185,0.6352,22890.0,25873.0,Nyctalus leisleri,0.537,0.573,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
0.8275,0.8425,23750.0,26637.0,Nyctalus leisleri,0.64,0.686,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
1.7115,1.7263,23750.0,27846.0,Nyctalus leisleri,0.585,0.7,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
1.8675,1.8784,24609.0,30284.0,Nyctalus leisleri,0.381,0.573,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
2.1375,2.1517,23750.0,29120.0,Nyctalus leisleri,0.639,0.713,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
2.1935,2.2118,22890.0,26651.0,Nyctalus leisleri,0.523,0.579,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
2.2925,2.306,22890.0,28304.0,Nyctalus leisleri,0.406,0.624,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
2.5645,2.5769,23750.0,29917.0,Nyctalus leisleri,0.492,0.646,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
2.6085,2.6266,22890.0,26990.0,Nyctalus leisleri,0.425,0.528,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
2.8425,2.8579,22890.0,27121.0,Nyctalus leisleri,0.663,0.727,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
2.9755,2.9891,24609.0,29925.0,Nyctalus leisleri,0.363,0.543,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
3.2515,3.2659,23750.0,29357.0,Nyctalus leisleri,0.59,0.736,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
3.5205,3.5338,25468.0,30678.0,Nyctalus leisleri,0.457,0.641,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
3.6645,3.6794,22890.0,28173.0,Nyctalus leisleri,0.385,0.603,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
3.8075,3.8214,23750.0,27239.0,Nyctalus leisleri,0.573,0.636,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
4.0815,4.0963,23750.0,30107.0,Nyctalus leisleri,0.368,0.585,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
4.3655,4.3796,23750.0,29226.0,Nyctalus leisleri,0.449,0.665,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
4.5505,4.5693,22031.0,25947.0,Nyctalus leisleri,0.563,0.607,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
4.6515,4.6659,24609.0,32196.0,Eptesicus serotinus,0.298,0.618,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
4.9225,4.9376,22890.0,28276.0,Nyctalus leisleri,0.379,0.596,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
5.2135,5.2293,23750.0,29235.0,Nyctalus leisleri,0.354,0.596,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
5.4905,5.5056,22890.0,29083.0,Nyctalus leisleri,0.359,0.606,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
5.7705,5.7846,23750.0,28828.0,Nyctalus leisleri,0.509,0.666,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
5.9175,5.9334,23750.0,29586.0,Nyctalus leisleri,0.463,0.638,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
6.0105,6.0199,25468.0,32835.0,Nyctalus leisleri,0.21,0.509,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
6.0885,6.0979,26328.0,32981.0,Nyctalus leisleri,0.437,0.674,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
6.2415,6.2548,24609.0,31966.0,Nyctalus leisleri,0.425,0.65,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
6.4285,6.4448,24609.0,27356.0,Nyctalus leisleri,0.434,0.524,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
6.4905,6.5059,22890.0,28106.0,Nyctalus leisleri,0.321,0.534,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
7.1685,7.1853,23750.0,28818.0,Nyctalus leisleri,0.366,0.555,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
7.5875,7.6023,23750.0,28436.0,Nyctalus leisleri,0.47,0.617,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
8.2255,8.2428,24609.0,28596.0,Nyctalus leisleri,0.416,0.566,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
8.8475,8.8655,23750.0,28031.0,Nyctalus leisleri,0.402,0.542,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
9.3655,9.3808,24609.0,28369.0,Nyctalus leisleri,0.422,0.623,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_060000.WAV,Carp Pond
