start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
136.9475,136.9554,39218.0,46072.0,Echolocation,Pipistrellus nathusii,0.566,0.591,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_093000.WAV,Carp Pond,recover-20220908,004
137.2835,137.2926,38359.0,44958.0,Echolocation,Pipistrellus nathusii,0.513,0.632,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_093000.WAV,Carp Pond,recover-20220908,004
137.7345,137.7438,38359.0,44475.0,Echolocation,Pipistrellus nathusii,0.504,0.536,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_093000.WAV,Carp Pond,recover-20220908,004
138.0325,138.042,38359.0,47950.0,Echolocation,Pipistrellus nathusii,0.542,0.608,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_093000.WAV,Carp Pond,recover-20220908,004
138.1155,138.1228,41796.0,50230.0,Echolocation,Pipistrellus nathusii,0.488,0.524,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_093000.WAV,Carp Pond,recover-20220908,004
139.2495,139.2581,41796.0,50728.0,Echolocation,Pipistrellus nathusii,0.502,0.614,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_093000.WAV,Carp Pond,recover-20220908,004
139.5745,139.581,41796.0,49528.0,Echolocation,Pipistrellus nathusii,0.546,0.58,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_093000.WAV,Carp Pond,recover-20220908,004
140.0085,140.0173,40078.0,49911.0,Echolocation,Pipistrellus nathusii,0.482,0.588,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_093000.WAV,Carp Pond,recover-20220908,004
140.7555,140.7635,40937.0,47088.0,Echolocation,Pipistrellus nathusii,0.541,0.571,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_093000.WAV,Carp Pond,recover-20220908,004
140.9405,140.9488,39218.0,46849.0,Echolocation,Pipistrellus nathusii,0.63,0.68,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_093000.WAV,Carp Pond,recover-20220908,004
141.2395,141.2489,40078.0,49146.0,Echolocation,Pipistrellus nathusii,0.606,0.676,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_093000.WAV,Carp Pond,recover-20220908,004
141.5425,141.5519,40078.0,48155.0,Echolocation,Pipistrellus nathusii,0.652,0.723,-1,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220907_093000.WAV,Carp Pond,recover-20220908,004
