start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name
221.4215,221.4314,40078.0,45796.0,Echolocation,Pipistrellus nathusii,0.433,0.512,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_100000.WAV,Carp Pond
222.5785,222.5872,40078.0,47091.0,Echolocation,Pipistrellus nathusii,0.543,0.589,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_100000.WAV,Carp Pond
222.7995,222.8097,40078.0,49753.0,Echolocation,Pipistrellus nathusii,0.531,0.639,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_100000.WAV,Carp Pond
222.9175,222.9258,39218.0,45166.0,Echolocation,Pipistrellus nathusii,0.505,0.549,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_100000.WAV,Carp Pond
223.1135,223.1226,40078.0,48832.0,Echolocation,Pipistrellus nathusii,0.571,0.672,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_100000.WAV,Carp Pond
223.2375,223.2466,39218.0,46015.0,Echolocation,Pipistrellus nathusii,0.522,0.596,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_100000.WAV,Carp Pond
665.8745,665.8833,46093.0,58778.0,Echolocation,Pipistrellus pipistrellus,0.481,0.524,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_100000.WAV,Carp Pond
665.9625,665.9714,46953.0,52235.0,Echolocation,Pipistrellus pipistrellus,0.51,0.547,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_100000.WAV,Carp Pond
666.0475,666.0563,45234.0,61946.0,Echolocation,Pipistrellus pipistrellus,0.564,0.693,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_100000.WAV,Carp Pond
666.1405,666.1496,46093.0,61497.0,Echolocation,Pipistrellus pipistrellus,0.514,0.643,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_100000.WAV,Carp Pond
666.2315,666.2385,46093.0,60927.0,Echolocation,Pipistrellus pipistrellus,0.583,0.641,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_100000.WAV,Carp Pond
666.3265,666.3359,46093.0,60822.0,Echolocation,Pipistrellus pipistrellus,0.501,0.616,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_100000.WAV,Carp Pond
666.4185,666.4277,45234.0,62502.0,Echolocation,Pipistrellus pipistrellus,0.504,0.591,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_100000.WAV,Carp Pond
666.5165,666.5244,46953.0,63163.0,Echolocation,Pipistrellus pipistrellus,0.569,0.621,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_100000.WAV,Carp Pond
666.5965,666.6042,45234.0,63457.0,Echolocation,Pipistrellus pipistrellus,0.549,0.578,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_100000.WAV,Carp Pond
666.6585,666.6662,46093.0,62796.0,Echolocation,Pipistrellus pipistrellus,0.496,0.56,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_100000.WAV,Carp Pond
666.7625,666.7717,46093.0,62654.0,Echolocation,Pipistrellus pipistrellus,0.489,0.605,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_100000.WAV,Carp Pond
667.9095,667.9193,48671.0,64911.0,Echolocation,Pipistrellus pipistrellus,0.473,0.553,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_100000.WAV,Carp Pond
669.0175,669.025,46093.0,62068.0,Echolocation,Pipistrellus pipistrellus,0.538,0.648,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_100000.WAV,Carp Pond
669.1005,669.1068,44375.0,55090.0,Echolocation,Pipistrellus pipistrellus,0.587,0.61,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_100000.WAV,Carp Pond
669.1765,669.1826,45234.0,57573.0,Echolocation,Pipistrellus pipistrellus,0.488,0.52,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_100000.WAV,Carp Pond
669.3495,669.3569,46093.0,56744.0,Echolocation,Pipistrellus pipistrellus,0.526,0.562,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_100000.WAV,Carp Pond
669.5345,669.5402,46093.0,55307.0,Echolocation,Pipistrellus pipistrellus,0.592,0.604,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_100000.WAV,Carp Pond
669.8325,669.8413,46093.0,60029.0,Echolocation,Pipistrellus pipistrellus,0.482,0.52,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_100000.WAV,Carp Pond
1766.2165,1766.2266,38359.0,46743.0,Echolocation,Pipistrellus nathusii,0.45,0.522,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_100000.WAV,Carp Pond
1767.2105,1767.2199,38359.0,47072.0,Echolocation,Pipistrellus nathusii,0.487,0.554,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220822_100000.WAV,Carp Pond
