start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name
35.2325,35.2538,25468.0,28161.0,Echolocation,Nyctalus leisleri,0.471,0.517,-1,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220719_110000.WAV,Carp Pond
36.6665,36.6824,25468.0,29913.0,Echolocation,Nyctalus leisleri,0.442,0.554,-1,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220719_110000.WAV,Carp Pond
37.6185,37.6345,25468.0,30305.0,Echolocation,Nyctalus leisleri,0.458,0.572,-1,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220719_110000.WAV,Carp Pond
38.588499999999996,38.612899999999996,24609.0,27440.0,Echolocation,Nyctalus leisleri,0.531,0.562,-1,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220719_110000.WAV,Carp Pond
203.2645,203.2847,25468.0,28223.0,Echolocation,Nyctalus leisleri,0.469,0.522,-1,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220719_110000.WAV,Carp Pond
206.0255,206.0446,25468.0,29044.0,Echolocation,Nyctalus leisleri,0.451,0.516,-1,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220719_110000.WAV,Carp Pond
206.8615,206.8803,25468.0,28721.0,Echolocation,Nyctalus leisleri,0.556,0.609,-1,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220719_110000.WAV,Carp Pond
210.0695,210.0871,25468.0,28214.0,Echolocation,Nyctalus leisleri,0.631,0.666,-1,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220719_110000.WAV,Carp Pond
211.2795,211.301,24609.0,27896.0,Echolocation,Nyctalus leisleri,0.559,0.597,-1,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220719_110000.WAV,Carp Pond
212.1205,212.1363,25468.0,29777.0,Echolocation,Nyctalus leisleri,0.516,0.591,-1,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220719_110000.WAV,Carp Pond
214.55349999999999,214.5705,25468.0,28323.0,Echolocation,Nyctalus leisleri,0.573,0.606,-1,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220719_110000.WAV,Carp Pond
238.2505,238.2663,26328.0,29280.0,Echolocation,Nyctalus leisleri,0.439,0.502,-1,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220719_110000.WAV,Carp Pond
239.4175,239.4374,25468.0,28795.0,Echolocation,Nyctalus leisleri,0.438,0.506,-1,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220719_110000.WAV,Carp Pond
394.7015,394.7183,27187.0,30024.0,Echolocation,Nyctalus leisleri,0.56,0.619,-1,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220719_110000.WAV,Carp Pond
396.1005,396.1147,26328.0,29905.0,Echolocation,Nyctalus leisleri,0.498,0.584,-1,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220719_110000.WAV,Carp Pond
397.0965,397.1136,25468.0,29488.0,Echolocation,Nyctalus leisleri,0.448,0.509,-1,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220719_110000.WAV,Carp Pond
401.6605,401.6792,25468.0,28851.0,Echolocation,Nyctalus leisleri,0.44,0.502,-1,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220719_110000.WAV,Carp Pond
402.9575,402.9761,25468.0,28607.0,Echolocation,Nyctalus leisleri,0.571,0.616,-1,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220719_110000.WAV,Carp Pond
403.2045,403.2244,25468.0,28763.0,Echolocation,Nyctalus leisleri,0.458,0.517,-1,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220719_110000.WAV,Carp Pond
472.0385,472.0565,25468.0,29357.0,Echolocation,Nyctalus leisleri,0.456,0.545,-1,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220719_110000.WAV,Carp Pond
