start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name
1751.4245,1751.4375,23750.0,29183.0,Echolocation,Nyctalus leisleri,0.334,0.552,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_033000.WAV,Carp Pond
1751.6545,1751.6679,22890.0,28780.0,Echolocation,Nyctalus leisleri,0.396,0.627,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_033000.WAV,Carp Pond
1751.7975,1751.8122,22890.0,27681.0,Echolocation,Nyctalus leisleri,0.479,0.611,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_033000.WAV,Carp Pond
1752.1595,1752.1753,23750.0,27297.0,Echolocation,Nyctalus leisleri,0.495,0.57,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_033000.WAV,Carp Pond
1752.3995,1752.4143,22890.0,27063.0,Echolocation,Nyctalus leisleri,0.52,0.613,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_033000.WAV,Carp Pond
1752.6425,1752.6584,22890.0,26976.0,Echolocation,Nyctalus leisleri,0.619,0.676,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_033000.WAV,Carp Pond
1752.7885,1752.8029,22890.0,27528.0,Echolocation,Nyctalus leisleri,0.578,0.653,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_033000.WAV,Carp Pond
1752.9345,1752.9483,23750.0,29495.0,Echolocation,Nyctalus leisleri,0.271,0.515,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_033000.WAV,Carp Pond
1753.1735,1753.1895,22890.0,26362.0,Echolocation,Nyctalus leisleri,0.615,0.663,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_033000.WAV,Carp Pond
1753.4175,1753.434,22890.0,26197.0,Echolocation,Nyctalus leisleri,0.683,0.718,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_033000.WAV,Carp Pond
1753.5665,1753.5822,23750.0,27387.0,Echolocation,Nyctalus leisleri,0.534,0.585,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_033000.WAV,Carp Pond
1753.8115,1753.8281,22031.0,26536.0,Echolocation,Nyctalus leisleri,0.605,0.683,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_033000.WAV,Carp Pond
1754.0615,1754.0794,22031.0,26286.0,Echolocation,Nyctalus leisleri,0.613,0.655,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_033000.WAV,Carp Pond
1754.1925,1754.206,23750.0,29108.0,Echolocation,Nyctalus leisleri,0.379,0.581,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_033000.WAV,Carp Pond
1754.2915,1754.305,24609.0,29949.0,Echolocation,Nyctalus leisleri,0.359,0.59,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_033000.WAV,Carp Pond
