start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name
0.1905,0.2056,26328,39757,Eptesicus serotinus,0.337,0.597,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
0.3245,0.3387,26328,36580,Eptesicus serotinus,0.403,0.566,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
0.4545,0.4709,26328,36396,Eptesicus serotinus,0.322,0.557,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
0.5855,0.601,26328,41446,Eptesicus serotinus,0.278,0.579,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
0.7115,0.7245,28046,44390,Nyctalus leisleri,0.341,0.638,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
0.7465,0.7619,23750,28521,Nyctalus leisleri,0.435,0.529,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
0.8265,0.8388,28906,46520,Nyctalus leisleri,0.417,0.631,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
0.8745,0.8865,25468,31269,Nyctalus leisleri,0.414,0.575,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
0.9285,0.9376,28906,44341,Nyctalus leisleri,0.643,0.749,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
0.9815,0.9953,25468,37362,Eptesicus serotinus,0.249,0.536,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
1.4435,1.4546,28046,40160,Nyctalus leisleri,0.528,0.653,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
1.6525,1.6665,25468,32660,Nyctalus leisleri,0.28,0.561,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
1.7065,1.717,28046,37013,Nyctalus leisleri,0.523,0.658,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
1.8395,1.8526,28046,40702,Nyctalus leisleri,0.306,0.576,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
1.9715,1.9846,26328,36042,Nyctalus leisleri,0.327,0.624,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
2.2355,2.2467,27187,35900,Eptesicus serotinus,0.343,0.593,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
2.3725,2.3865,27187,35399,Eptesicus serotinus,0.267,0.56,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
2.8755,2.8901,26328,35447,Eptesicus serotinus,0.336,0.601,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
3.1225,3.1378,26328,32918,Eptesicus serotinus,0.258,0.504,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
3.4715,3.4887,26328,35738,Eptesicus serotinus,0.284,0.533,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
3.6145,3.6292,26328,36642,Eptesicus serotinus,0.372,0.575,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
3.8555,3.8699,26328,36301,Eptesicus serotinus,0.31,0.581,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
4.0015,4.0139,26328,33062,Nyctalus leisleri,0.375,0.533,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
4.2955,4.3129,23750,27527,Nyctalus leisleri,0.451,0.538,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
4.3655,4.3815,27187,38518,Eptesicus serotinus,0.303,0.562,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
4.5675,4.5809,24609,34444,Eptesicus serotinus,0.408,0.613,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
4.6085,4.6238,26328,38991,Eptesicus serotinus,0.363,0.555,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
4.7415,4.7549,27187,40495,Eptesicus serotinus,0.323,0.608,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
4.9805,4.995,26328,39724,Eptesicus serotinus,0.506,0.647,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
5.4265,5.4404,23750,28296,Nyctalus leisleri,0.45,0.559,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
5.5005,5.515,27187,39690,Eptesicus serotinus,0.303,0.578,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
6.3115,6.3288,25468,36616,Eptesicus serotinus,0.394,0.519,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
6.5555,6.5717,26328,39140,Eptesicus serotinus,0.402,0.544,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
6.8655,6.8811,25468,38146,Eptesicus serotinus,0.454,0.546,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
7.0155,7.0294,26328,35343,Eptesicus serotinus,0.355,0.509,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
7.4055,7.4184,26328,38117,Eptesicus serotinus,0.507,0.631,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
7.5265,7.5366,28046,39315,Eptesicus serotinus,0.336,0.597,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
7.6545,7.667,27187,35719,Eptesicus serotinus,0.343,0.582,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
7.8685,7.8809,26328,33041,Eptesicus serotinus,0.288,0.621,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_050000.WAV,Carp Pond
