start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name
202.7225,202.7305,39218.0,47955.0,Echolocation,Pipistrellus nathusii,0.503,0.559,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220724_063000.WAV,Carp Pond
456.4385,456.4555,24609.0,28532.0,Echolocation,Nyctalus leisleri,0.413,0.512,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220724_063000.WAV,Carp Pond
457.5385,457.5537,24609.0,28018.0,Echolocation,Nyctalus leisleri,0.472,0.564,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220724_063000.WAV,Carp Pond
460.5615,460.5761,24609.0,28428.0,Echolocation,Nyctalus leisleri,0.4,0.508,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220724_063000.WAV,Carp Pond
461.2165,461.2307,24609.0,27790.0,Echolocation,Nyctalus leisleri,0.521,0.62,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220724_063000.WAV,Carp Pond
461.4905,461.5056,24609.0,28686.0,Echolocation,Nyctalus leisleri,0.466,0.595,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220724_063000.WAV,Carp Pond
462.5555,462.5687,24609.0,29111.0,Echolocation,Nyctalus leisleri,0.416,0.541,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220724_063000.WAV,Carp Pond
462.8325,462.8479,24609.0,28914.0,Echolocation,Nyctalus leisleri,0.398,0.578,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220724_063000.WAV,Carp Pond
463.2355,463.2495,24609.0,29632.0,Echolocation,Nyctalus leisleri,0.342,0.55,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220724_063000.WAV,Carp Pond
463.9145,463.9301,24609.0,29304.0,Echolocation,Nyctalus leisleri,0.42,0.57,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220724_063000.WAV,Carp Pond
464.1955,464.2144,24609.0,28354.0,Echolocation,Nyctalus leisleri,0.443,0.54,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220724_063000.WAV,Carp Pond
464.6205,464.6364,24609.0,29174.0,Echolocation,Nyctalus leisleri,0.418,0.591,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220724_063000.WAV,Carp Pond
465.0355,465.0512,24609.0,28322.0,Echolocation,Nyctalus leisleri,0.496,0.605,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220724_063000.WAV,Carp Pond
466.6765,466.6902,25468.0,29330.0,Echolocation,Nyctalus leisleri,0.439,0.557,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220724_063000.WAV,Carp Pond
467.3705,467.3855,24609.0,28208.0,Echolocation,Nyctalus leisleri,0.567,0.672,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220724_063000.WAV,Carp Pond
468.3775,468.3881,27187.0,34646.0,Echolocation,Eptesicus serotinus,0.299,0.619,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220724_063000.WAV,Carp Pond
468.5515,468.5614,27187.0,33727.0,Echolocation,Nyctalus leisleri,0.365,0.669,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220724_063000.WAV,Carp Pond
470.1835,470.1955,24609.0,29393.0,Echolocation,Nyctalus leisleri,0.454,0.632,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220724_063000.WAV,Carp Pond
470.6295,470.6467,24609.0,29165.0,Echolocation,Nyctalus leisleri,0.341,0.528,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220724_063000.WAV,Carp Pond
471.3355,471.3488,23750.0,29207.0,Echolocation,Nyctalus leisleri,0.41,0.612,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220724_063000.WAV,Carp Pond
