start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name
326.8095,326.822,27187.0,32048.0,Echolocation,Nyctalus leisleri,0.325,0.518,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
327.0485,327.0607,27187.0,32439.0,Echolocation,Nyctalus leisleri,0.342,0.577,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
327.3675,327.379,26328.0,31911.0,Echolocation,Nyctalus leisleri,0.456,0.63,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
327.6835,327.699,26328.0,29774.0,Echolocation,Nyctalus leisleri,0.541,0.631,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
328.0195,328.0336,26328.0,31228.0,Echolocation,Nyctalus leisleri,0.417,0.618,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
328.2515,328.2641,26328.0,32364.0,Echolocation,Nyctalus leisleri,0.383,0.631,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
328.4805,328.492,26328.0,32421.0,Echolocation,Nyctalus leisleri,0.587,0.717,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
328.6995,328.7103,26328.0,32556.0,Echolocation,Nyctalus leisleri,0.515,0.687,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
328.9155,328.9255,26328.0,34236.0,Echolocation,Nyctalus leisleri,0.556,0.725,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
329.1205,329.1319,26328.0,33362.0,Echolocation,Nyctalus leisleri,0.575,0.726,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
329.3265,329.338,26328.0,31108.0,Echolocation,Nyctalus leisleri,0.629,0.719,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
329.5545,329.5668,26328.0,32992.0,Echolocation,Nyctalus leisleri,0.593,0.719,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
329.7655,329.7763,26328.0,36854.0,Echolocation,Nyctalus leisleri,0.733,0.814,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
329.9745,329.9865,26328.0,35404.0,Echolocation,Nyctalus leisleri,0.653,0.77,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
330.1835,330.1927,26328.0,35241.0,Echolocation,Nyctalus leisleri,0.739,0.794,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
330.3955,330.406,26328.0,33155.0,Echolocation,Nyctalus leisleri,0.735,0.77,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
330.6115,330.6215,26328.0,36640.0,Echolocation,Nyctalus leisleri,0.725,0.799,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
330.8345,330.8466,26328.0,33416.0,Echolocation,Nyctalus leisleri,0.649,0.731,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
330.9575,330.9672,26328.0,39556.0,Echolocation,Nyctalus leisleri,0.779,0.838,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
331.1515,331.1619,26328.0,36716.0,Echolocation,Nyctalus leisleri,0.738,0.795,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
331.3555,331.3667,25468.0,38695.0,Echolocation,Nyctalus leisleri,0.757,0.811,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
331.5625,331.5742,26328.0,40029.0,Echolocation,Nyctalus leisleri,0.74,0.822,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
331.7715,331.7821,26328.0,38997.0,Echolocation,Nyctalus leisleri,0.774,0.838,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
331.9725,331.9848,25468.0,39419.0,Echolocation,Nyctalus leisleri,0.751,0.83,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
332.1775,332.1893,25468.0,42542.0,Echolocation,Nyctalus leisleri,0.621,0.751,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
332.3845,332.3971,25468.0,43239.0,Echolocation,Nyctalus leisleri,0.521,0.721,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
332.5135,332.5239,26328.0,41215.0,Echolocation,Nyctalus leisleri,0.5,0.713,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
332.7125,332.7247,25468.0,38823.0,Echolocation,Nyctalus leisleri,0.646,0.725,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
332.8325,332.8433,26328.0,43144.0,Echolocation,Nyctalus leisleri,0.501,0.705,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
333.0245,333.037,25468.0,38228.0,Echolocation,Nyctalus leisleri,0.6,0.689,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
333.1475,333.1577,26328.0,42665.0,Echolocation,Nyctalus leisleri,0.388,0.657,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
333.3355,333.347,25468.0,37431.0,Echolocation,Nyctalus leisleri,0.447,0.574,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
333.4565,333.467,26328.0,44036.0,Echolocation,Nyctalus leisleri,0.522,0.681,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
333.5705,333.5806,25468.0,39579.0,Echolocation,Nyctalus leisleri,0.497,0.633,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
333.6845,333.696,26328.0,39110.0,Echolocation,Nyctalus leisleri,0.618,0.691,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
333.8025,333.8137,26328.0,34460.0,Echolocation,Nyctalus leisleri,0.554,0.676,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
333.9165,333.9276,26328.0,36161.0,Echolocation,Nyctalus leisleri,0.543,0.677,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
334.0335,334.0439,26328.0,42853.0,Echolocation,Nyctalus leisleri,0.385,0.658,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
334.1475,334.1591,26328.0,38269.0,Echolocation,Eptesicus serotinus,0.289,0.553,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
334.2575,334.2677,25468.0,38258.0,Echolocation,Eptesicus serotinus,0.431,0.535,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
334.3655,334.3749,25468.0,37300.0,Echolocation,Eptesicus serotinus,0.478,0.6,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
334.6675,334.6769,25468.0,35811.0,Echolocation,Eptesicus serotinus,0.432,0.577,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
334.7615,334.7708,25468.0,36701.0,Echolocation,Eptesicus serotinus,0.443,0.519,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
334.9805,334.9894,25468.0,33560.0,Echolocation,Eptesicus serotinus,0.35,0.521,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
335.0925,335.1025,26328.0,34540.0,Echolocation,Eptesicus serotinus,0.347,0.516,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
335.6405,335.6516,25468.0,33364.0,Echolocation,Eptesicus serotinus,0.277,0.504,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
335.8615,335.8709,25468.0,34468.0,Echolocation,Eptesicus serotinus,0.356,0.601,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
336.0915,336.1011,25468.0,32866.0,Echolocation,Eptesicus serotinus,0.286,0.5,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
336.2055,336.2159,25468.0,33921.0,Echolocation,Eptesicus serotinus,0.321,0.513,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
337.0025,337.0122,25468.0,34348.0,Echolocation,Eptesicus serotinus,0.338,0.59,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
979.8205,979.8272,40078.0,49461.0,Echolocation,Pipistrellus nathusii,0.559,0.634,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
981.6865,981.6961,39218.0,47894.0,Echolocation,Pipistrellus nathusii,0.464,0.569,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1095.4695,1095.4875,21171.0,23780.0,Echolocation,Nyctalus leisleri,0.5,0.558,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1101.1715,1101.1872,22031.0,24833.0,Echolocation,Nyctalus leisleri,0.659,0.69,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1267.9645,1267.9794,23750.0,28811.0,Echolocation,Nyctalus leisleri,0.395,0.579,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1268.2445,1268.2617,22890.0,26884.0,Echolocation,Nyctalus leisleri,0.55,0.611,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1268.5335,1268.5509,23750.0,27525.0,Echolocation,Nyctalus leisleri,0.497,0.563,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1268.9375,1268.9557,22890.0,27149.0,Echolocation,Nyctalus leisleri,0.504,0.566,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1269.5215,1269.5368,23750.0,27238.0,Echolocation,Nyctalus leisleri,0.637,0.704,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1269.8045,1269.8218,23750.0,27405.0,Echolocation,Nyctalus leisleri,0.452,0.518,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1270.6515,1270.6673,23750.0,27354.0,Echolocation,Nyctalus leisleri,0.59,0.647,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1271.0775,1271.0956,22890.0,27063.0,Echolocation,Nyctalus leisleri,0.518,0.587,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1271.4965,1271.5154,22890.0,27119.0,Echolocation,Nyctalus leisleri,0.446,0.535,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1271.9075,1271.9266,22890.0,27392.0,Echolocation,Nyctalus leisleri,0.45,0.52,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1272.0255,1272.0411,23750.0,28889.0,Echolocation,Nyctalus leisleri,0.406,0.6,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1272.1375,1272.1474,25468.0,31817.0,Echolocation,Nyctalus leisleri,0.455,0.654,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1272.9625,1272.9783,23750.0,28270.0,Echolocation,Nyctalus leisleri,0.451,0.553,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1273.4025,1273.419,22890.0,27702.0,Echolocation,Nyctalus leisleri,0.444,0.541,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1273.7065,1273.7219,23750.0,27207.0,Echolocation,Nyctalus leisleri,0.438,0.514,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1274.0075,1274.0232,22890.0,26601.0,Echolocation,Nyctalus leisleri,0.664,0.693,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1274.3205,1274.3373,22890.0,26586.0,Echolocation,Nyctalus leisleri,0.534,0.598,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1274.5835,1274.6008,22890.0,27174.0,Echolocation,Nyctalus leisleri,0.572,0.638,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1275.0085,1275.0261,22031.0,25986.0,Echolocation,Nyctalus leisleri,0.6,0.642,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1275.2975,1275.3137,23750.0,27421.0,Echolocation,Nyctalus leisleri,0.621,0.684,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1275.7195,1275.7372,22890.0,26216.0,Echolocation,Nyctalus leisleri,0.706,0.736,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1276.0225,1276.0396,23750.0,26474.0,Echolocation,Nyctalus leisleri,0.638,0.679,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1276.3345,1276.3541,22890.0,25613.0,Echolocation,Nyctalus leisleri,0.646,0.662,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1276.6215,1276.6407,22890.0,26499.0,Echolocation,Nyctalus leisleri,0.617,0.649,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1276.8825,1276.9,22890.0,26197.0,Echolocation,Nyctalus leisleri,0.678,0.715,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1277.1795,1277.1973,22890.0,26424.0,Echolocation,Nyctalus leisleri,0.613,0.653,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1277.4735,1277.4932,22890.0,26631.0,Echolocation,Nyctalus leisleri,0.526,0.584,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1277.7635,1277.7802,22890.0,26031.0,Echolocation,Nyctalus leisleri,0.717,0.732,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
1278.0775,1278.0944,22890.0,25469.0,Echolocation,Nyctalus leisleri,0.708,0.727,-1,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220809_103000.WAV,Carp Pond
