start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name
0.0535,0.0681,25468,30806,Nyctalus leisleri,0.378,0.547,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_080000.WAV,Carp Pond
0.0885,0.1024,22890,26318,Nyctalus leisleri,0.483,0.556,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_080000.WAV,Carp Pond
0.2005,0.2123,25468,31454,Nyctalus leisleri,0.45,0.664,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_080000.WAV,Carp Pond
0.3185,0.332,24609,29102,Nyctalus leisleri,0.448,0.597,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_080000.WAV,Carp Pond
0.3575,0.3684,26328,31463,Nyctalus leisleri,0.381,0.566,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_080000.WAV,Carp Pond
0.4015,0.417,23750,29103,Nyctalus leisleri,0.382,0.542,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_080000.WAV,Carp Pond
0.5105,0.5224,25468,31367,Nyctalus leisleri,0.316,0.637,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_080000.WAV,Carp Pond
0.6735,0.6849,25468,31562,Nyctalus leisleri,0.298,0.533,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_080000.WAV,Carp Pond
0.8375,0.8503,25468,30356,Nyctalus leisleri,0.279,0.538,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_080000.WAV,Carp Pond
0.9305,0.9455,22890,26368,Nyctalus leisleri,0.497,0.58,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_080000.WAV,Carp Pond
1.1215,1.1361,24609,31029,Nyctalus leisleri,0.388,0.608,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_080000.WAV,Carp Pond
1.3035,1.3175,24609,30668,Nyctalus leisleri,0.371,0.616,-1,Echolocation,/mnt/ubna_data_01/recover-20220728/UBNA_007/20220727_080000.WAV,Carp Pond
