start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name
0.2695,0.2816,24609,30815,Nyctalus leisleri,0.398,0.661,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
0.5565,0.5705,23750,29192,Nyctalus leisleri,0.409,0.621,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
0.8745,0.8907,23750,26709,Nyctalus leisleri,0.552,0.62,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
1.5905,1.6065,23750,27257,Nyctalus leisleri,0.514,0.575,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
1.7165,1.7293,24609,29971,Nyctalus leisleri,0.286,0.52,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
1.8585,1.8741,22890,27925,Nyctalus leisleri,0.396,0.539,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
2.4075,2.4255,23750,26572,Nyctalus leisleri,0.572,0.611,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
2.8085,2.828,23750,27162,Nyctalus leisleri,0.492,0.537,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
2.9905,3.0011,24609,30927,Nyctalus leisleri,0.283,0.547,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
3.4755,3.4916,23750,27256,Nyctalus leisleri,0.514,0.623,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
3.7465,3.7614,23750,28647,Nyctalus leisleri,0.326,0.54,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
3.9685,3.9801,24609,29573,Nyctalus leisleri,0.422,0.577,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
4.2635,4.2764,24609,29926,Nyctalus leisleri,0.403,0.584,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
4.4155,4.4349,22890,26337,Nyctalus leisleri,0.541,0.588,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
4.5445,4.5561,24609,30311,Nyctalus leisleri,0.334,0.554,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
4.6885,4.7068,22890,26874,Nyctalus leisleri,0.386,0.545,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
4.8495,4.869,22890,25665,Nyctalus leisleri,0.642,0.667,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
4.8825,4.895,24609,29187,Nyctalus leisleri,0.445,0.563,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
5.0035,5.0191,23750,27603,Nyctalus leisleri,0.478,0.591,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
5.0735,5.0844,25468,32048,Nyctalus leisleri,0.389,0.637,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
5.1305,5.1431,23750,29721,Nyctalus leisleri,0.387,0.629,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
5.2465,5.2585,24609,32555,Eptesicus serotinus,0.29,0.598,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
5.4045,5.4171,23750,29194,Nyctalus leisleri,0.482,0.614,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
5.5565,5.5717,22890,27921,Nyctalus leisleri,0.563,0.678,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
5.8165,5.8333,25468,28761,Nyctalus leisleri,0.444,0.615,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
6.0845,6.1002,23750,28456,Nyctalus leisleri,0.544,0.654,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
6.3505,6.3688,22890,26341,Nyctalus leisleri,0.691,0.722,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
6.4915,6.5089,22890,26577,Nyctalus leisleri,0.487,0.552,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
6.6185,6.6342,23750,27585,Nyctalus leisleri,0.535,0.628,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
6.7405,6.7548,23750,28938,Nyctalus leisleri,0.496,0.669,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
6.9785,6.9894,25468,31391,Nyctalus leisleri,0.369,0.565,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
7.1415,7.1548,25468,31113,Nyctalus leisleri,0.277,0.58,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
7.4125,7.4294,24609,27690,Nyctalus leisleri,0.423,0.505,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
7.6875,7.7014,24609,30320,Nyctalus leisleri,0.433,0.633,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
7.9625,7.9789,24609,28281,Nyctalus leisleri,0.475,0.593,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
8.3615,8.3744,26328,32934,Eptesicus serotinus,0.231,0.506,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
9.2325,9.2439,22031,29421,Eptesicus serotinus,0.254,0.575,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
9.5065,9.5184,22890,31202,Eptesicus serotinus,0.387,0.633,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
9.7775,9.7897,22890,29532,Eptesicus serotinus,0.235,0.604,-1,Echolocation,/mnt/ubna_data_01/recover-20220811/UBNA_007/20220811_063000.WAV,Carp Pond
