start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name
630.2125,630.2212,40937.0,50373.0,Echolocation,Pipistrellus nathusii,0.567,0.646,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
630.6835,630.6918,41796.0,55565.0,Echolocation,Pipistrellus nathusii,0.538,0.657,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
630.7735,630.7808,40937.0,48613.0,Echolocation,Pipistrellus nathusii,0.525,0.569,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
630.8425,630.8502,41796.0,57647.0,Echolocation,Pipistrellus nathusii,0.55,0.605,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
630.9085,630.9149,41796.0,54733.0,Echolocation,Pipistrellus nathusii,0.541,0.605,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
630.9875,630.9941,41796.0,57351.0,Echolocation,Pipistrellus nathusii,0.575,0.636,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
631.0655,631.073,41796.0,56644.0,Echolocation,Pipistrellus nathusii,0.59,0.682,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
631.1555,631.1623,40937.0,57501.0,Echolocation,Pipistrellus nathusii,0.465,0.554,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
631.2485,631.2551,41796.0,54843.0,Echolocation,Pipistrellus nathusii,0.594,0.615,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
631.3275,631.3352,42656.0,62102.0,Echolocation,Pipistrellus nathusii,0.476,0.582,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
631.4075,631.4149,42656.0,59389.0,Echolocation,Pipistrellus nathusii,0.579,0.615,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
631.4645,631.4722,41796.0,52003.0,Echolocation,Pipistrellus nathusii,0.553,0.586,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
631.5635,631.5698,41796.0,53363.0,Echolocation,Pipistrellus nathusii,0.505,0.566,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
631.6945,631.7022,40078.0,57072.0,Echolocation,Pipistrellus nathusii,0.57,0.631,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
631.7825,631.7883,40937.0,50882.0,Echolocation,Pipistrellus nathusii,0.546,0.578,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
631.9665,631.9728,41796.0,65170.0,Echolocation,Pipistrellus nathusii,0.627,0.66,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
632.0505,632.0578,42656.0,61991.0,Echolocation,Pipistrellus nathusii,0.415,0.53,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
632.1365,632.1436,41796.0,60485.0,Echolocation,Pipistrellus nathusii,0.455,0.57,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
632.2145,632.2216,41796.0,62638.0,Echolocation,Pipistrellus nathusii,0.536,0.624,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
632.4515,632.4583,41796.0,58630.0,Echolocation,Pipistrellus nathusii,0.499,0.539,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
633.0025,633.0085,43515.0,53297.0,Echolocation,Pipistrellus nathusii,0.354,0.503,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
666.6845,666.7022,22031.0,24452.0,Echolocation,Nyctalus leisleri,0.57,0.593,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
666.9395,666.9579,21171.0,24296.0,Echolocation,Nyctalus leisleri,0.445,0.55,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
667.3845,667.4042,22031.0,24469.0,Echolocation,Nyctalus leisleri,0.559,0.586,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
667.8385,667.8579,22031.0,24495.0,Echolocation,Nyctalus leisleri,0.552,0.577,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
668.0795,668.099,21171.0,25203.0,Echolocation,Nyctalus leisleri,0.495,0.551,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
668.3445,668.3641,21171.0,25374.0,Echolocation,Nyctalus leisleri,0.456,0.562,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
668.5005,668.5175,22031.0,27596.0,Echolocation,Nyctalus leisleri,0.33,0.546,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
668.6215,668.6345,23750.0,29978.0,Echolocation,Nyctalus leisleri,0.271,0.593,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
668.7295,668.7419,24609.0,30281.0,Echolocation,Nyctalus leisleri,0.25,0.52,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
670.3805,670.3941,22031.0,25778.0,Echolocation,Nyctalus leisleri,0.349,0.516,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
842.6805,842.6892,38359.0,45254.0,Echolocation,Pipistrellus nathusii,0.523,0.555,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
842.8995,842.9092,37500.0,46847.0,Echolocation,Pipistrellus nathusii,0.514,0.564,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
843.1235,843.1336,38359.0,49518.0,Echolocation,Pipistrellus nathusii,0.544,0.66,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
843.4225,843.4317,39218.0,47500.0,Echolocation,Pipistrellus nathusii,0.487,0.538,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
843.6195,843.6288,37500.0,44496.0,Echolocation,Pipistrellus nathusii,0.498,0.564,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
843.9265,843.936,37500.0,50037.0,Echolocation,Pipistrellus nathusii,0.57,0.662,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
844.0395,844.0484,38359.0,52708.0,Echolocation,Pipistrellus nathusii,0.53,0.606,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
844.1215,844.1288,38359.0,53208.0,Echolocation,Pipistrellus nathusii,0.465,0.591,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220816_040000.WAV,Carp Pond
