start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name
31.4365,31.4518,24609.0,29030.0,Echolocation,Nyctalus leisleri,0.402,0.599,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_090000.WAV,Carp Pond
31.6055,31.6219,23750.0,28364.0,Echolocation,Nyctalus leisleri,0.418,0.556,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_090000.WAV,Carp Pond
32.1715,32.1847,24609.0,28364.0,Echolocation,Nyctalus leisleri,0.438,0.569,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_090000.WAV,Carp Pond
32.4595,32.4749,24609.0,28421.0,Echolocation,Nyctalus leisleri,0.449,0.573,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_090000.WAV,Carp Pond
32.7515,32.7672,24609.0,28970.0,Echolocation,Nyctalus leisleri,0.486,0.592,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_090000.WAV,Carp Pond
33.036500000000004,33.0508,24609.0,28763.0,Echolocation,Nyctalus leisleri,0.493,0.596,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_090000.WAV,Carp Pond
33.3225,33.3368,24609.0,29369.0,Echolocation,Nyctalus leisleri,0.517,0.706,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_090000.WAV,Carp Pond
33.6155,33.6318,24609.0,28944.0,Echolocation,Nyctalus leisleri,0.521,0.642,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_090000.WAV,Carp Pond
35.6515,35.6695,23750.0,28780.0,Echolocation,Nyctalus leisleri,0.434,0.556,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_090000.WAV,Carp Pond
43.2735,43.290800000000004,23750.0,28726.0,Echolocation,Nyctalus leisleri,0.422,0.551,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_090000.WAV,Carp Pond
45.3435,45.36,23750.0,28774.0,Echolocation,Nyctalus leisleri,0.362,0.527,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_090000.WAV,Carp Pond
75.1495,75.1653,23750.0,27662.0,Echolocation,Nyctalus leisleri,0.566,0.636,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_090000.WAV,Carp Pond
75.4385,75.4567,23750.0,28486.0,Echolocation,Nyctalus leisleri,0.412,0.579,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_090000.WAV,Carp Pond
76.1225,76.13810000000001,23750.0,28320.0,Echolocation,Nyctalus leisleri,0.556,0.628,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_090000.WAV,Carp Pond
76.7065,76.7221,23750.0,28126.0,Echolocation,Nyctalus leisleri,0.528,0.636,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_090000.WAV,Carp Pond
77.3085,77.3257,23750.0,27404.0,Echolocation,Nyctalus leisleri,0.516,0.568,-1,/mnt/ubna_data_01/recover-20220804/UBNA_001/20220803_090000.WAV,Carp Pond
