start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name
379.8015,379.8159,24609.0,30482.0,Echolocation,Nyctalus leisleri,0.285,0.535,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_060000.WAV,Carp Pond
380.1965,380.2093,24609.0,29823.0,Echolocation,Nyctalus leisleri,0.297,0.56,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_060000.WAV,Carp Pond
380.5855,380.5992,24609.0,31737.0,Echolocation,Nyctalus leisleri,0.271,0.583,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_060000.WAV,Carp Pond
380.8525,380.8666,24609.0,29569.0,Echolocation,Nyctalus leisleri,0.323,0.575,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_060000.WAV,Carp Pond
381.2275,381.2424,24609.0,30041.0,Echolocation,Nyctalus leisleri,0.402,0.625,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_060000.WAV,Carp Pond
381.4975,381.5088,24609.0,29940.0,Echolocation,Nyctalus leisleri,0.26,0.503,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_060000.WAV,Carp Pond
381.7895,381.8035,23750.0,30660.0,Echolocation,Eptesicus serotinus,0.272,0.582,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_060000.WAV,Carp Pond
382.5985,382.6132,23750.0,30544.0,Echolocation,Nyctalus leisleri,0.44,0.626,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_060000.WAV,Carp Pond
382.9825,382.998,23750.0,30367.0,Echolocation,Nyctalus leisleri,0.314,0.51,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_060000.WAV,Carp Pond
383.7455,383.761,23750.0,32217.0,Echolocation,Eptesicus serotinus,0.303,0.599,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_060000.WAV,Carp Pond
384.1555,384.1706,24609.0,30295.0,Echolocation,Nyctalus leisleri,0.234,0.514,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_060000.WAV,Carp Pond
384.3615,384.3764,25468.0,30331.0,Echolocation,Nyctalus leisleri,0.461,0.592,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_060000.WAV,Carp Pond
384.5285,384.541,25468.0,32145.0,Echolocation,Nyctalus leisleri,0.418,0.627,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_060000.WAV,Carp Pond
384.7905,384.8035,23750.0,31147.0,Echolocation,Nyctalus leisleri,0.389,0.637,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_060000.WAV,Carp Pond
385.1895,385.2029,24609.0,32008.0,Echolocation,Nyctalus leisleri,0.27,0.595,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_060000.WAV,Carp Pond
385.5785,385.5933,23750.0,30235.0,Echolocation,Nyctalus leisleri,0.29,0.533,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_060000.WAV,Carp Pond
385.9615,385.9755,23750.0,28856.0,Echolocation,Nyctalus leisleri,0.627,0.742,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_060000.WAV,Carp Pond
386.3425,386.3547,23750.0,31236.0,Echolocation,Nyctalus leisleri,0.364,0.666,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_060000.WAV,Carp Pond
386.8775,386.8899,23750.0,31194.0,Echolocation,Nyctalus leisleri,0.388,0.706,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_060000.WAV,Carp Pond
387.1515,387.1666,23750.0,29427.0,Echolocation,Nyctalus leisleri,0.468,0.608,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_060000.WAV,Carp Pond
387.5385,387.5521,23750.0,29151.0,Echolocation,Nyctalus leisleri,0.448,0.649,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_060000.WAV,Carp Pond
388.0605,388.0726,23750.0,30510.0,Echolocation,Nyctalus leisleri,0.296,0.547,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_060000.WAV,Carp Pond
388.3455,388.3595,23750.0,28321.0,Echolocation,Nyctalus leisleri,0.463,0.594,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_060000.WAV,Carp Pond
388.7355,388.7476,23750.0,32119.0,Echolocation,Nyctalus leisleri,0.332,0.673,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_060000.WAV,Carp Pond
389.1115,389.1244,23750.0,30175.0,Echolocation,Nyctalus leisleri,0.383,0.649,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_060000.WAV,Carp Pond
392.2825,392.2953,23750.0,29185.0,Echolocation,Nyctalus leisleri,0.349,0.539,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_060000.WAV,Carp Pond
396.4675,396.4782,23750.0,29096.0,Echolocation,Nyctalus leisleri,0.382,0.556,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_060000.WAV,Carp Pond
