start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card
0.1585,0.1668,42656.0,48876.0,Pipistrellus nathusii,0.249,0.511,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_110000.WAV,Carp Pond,recover-20220908,004
638.4845,638.5008,20312.0,22339.0,Nyctalus leisleri,0.704,0.732,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_110000.WAV,Carp Pond,recover-20220908,004
890.8215,890.8269,44375.0,53527.0,Pipistrellus pipistrellus,0.559,0.602,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_110000.WAV,Carp Pond,recover-20220908,004
891.0235,891.0289,42656.0,54066.0,Pipistrellus pipistrellus,0.459,0.519,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_110000.WAV,Carp Pond,recover-20220908,004
891.2335,891.2391,44375.0,55408.0,Pipistrellus pipistrellus,0.577,0.611,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_110000.WAV,Carp Pond,recover-20220908,004
891.3425,891.3489,45234.0,53411.0,Pipistrellus pipistrellus,0.465,0.567,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_110000.WAV,Carp Pond,recover-20220908,004
891.6265,891.6317,43515.0,58171.0,Pipistrellus pipistrellus,0.564,0.607,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_110000.WAV,Carp Pond,recover-20220908,004
891.7165,891.7224,45234.0,54206.0,Pipistrellus pipistrellus,0.597,0.613,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_110000.WAV,Carp Pond,recover-20220908,004
891.8095,891.815,43515.0,62018.0,Pipistrellus pipistrellus,0.534,0.576,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_110000.WAV,Carp Pond,recover-20220908,004
891.9225,891.9293,44375.0,65225.0,Pipistrellus pipistrellus,0.52,0.635,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_110000.WAV,Carp Pond,recover-20220908,004
892.0345,892.0409,44375.0,52396.0,Pipistrellus pipistrellus,0.493,0.512,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_110000.WAV,Carp Pond,recover-20220908,004
892.1385,892.1456000000001,44375.0,66184.0,Pipistrellus pipistrellus,0.457,0.562,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_110000.WAV,Carp Pond,recover-20220908,004
892.3435,892.3512,42656.0,67877.0,Pipistrellus pipistrellus,0.546,0.608,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_110000.WAV,Carp Pond,recover-20220908,004
892.4465,892.4538,44375.0,56314.0,Pipistrellus pipistrellus,0.561,0.593,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_110000.WAV,Carp Pond,recover-20220908,004
892.5505,892.5576,42656.0,66988.0,Pipistrellus pipistrellus,0.583,0.633,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_110000.WAV,Carp Pond,recover-20220908,004
892.6485,892.6562,45234.0,72400.0,Pipistrellus pipistrellus,0.56,0.636,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_110000.WAV,Carp Pond,recover-20220908,004
892.7555,892.7628,42656.0,67587.0,Pipistrellus pipistrellus,0.612,0.66,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_110000.WAV,Carp Pond,recover-20220908,004
892.8645,892.8729,45234.0,53505.0,Pipistrellus pipistrellus,0.566,0.605,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_110000.WAV,Carp Pond,recover-20220908,004
892.9695,892.9771,42656.0,68891.0,Pipistrellus pipistrellus,0.591,0.673,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_110000.WAV,Carp Pond,recover-20220908,004
893.0845,893.0923,44375.0,56135.0,Pipistrellus pipistrellus,0.487,0.581,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_110000.WAV,Carp Pond,recover-20220908,004
893.1875,893.1961,43515.0,62572.0,Pipistrellus pipistrellus,0.477,0.612,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_110000.WAV,Carp Pond,recover-20220908,004
893.4025,893.41,43515.0,64894.0,Pipistrellus pipistrellus,0.485,0.599,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_110000.WAV,Carp Pond,recover-20220908,004
893.6295,893.6383,45234.0,54289.0,Pipistrellus pipistrellus,0.487,0.507,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_110000.WAV,Carp Pond,recover-20220908,004
893.7315,893.7401,43515.0,65365.0,Pipistrellus pipistrellus,0.423,0.599,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_110000.WAV,Carp Pond,recover-20220908,004
894.0525,894.0644,43515.0,63217.0,Pipistrellus pipistrellus,0.463,0.613,-1,Echolocation,/mnt/ubna_data_02/recover-20220908/UBNA_004/20220906_110000.WAV,Carp Pond,recover-20220908,004
