start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name
2.9995,3.0168,22890.0,26162.0,Nyctalus leisleri,0.544,0.581,-1,Echolocation,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220825_093000.WAV,Carp Pond
3.6495,3.6676,22890.0,26524.0,Nyctalus leisleri,0.536,0.586,-1,Echolocation,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220825_093000.WAV,Carp Pond
24.0175,24.0314,22890.0,27893.0,Nyctalus leisleri,0.385,0.59,-1,Echolocation,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220825_093000.WAV,Carp Pond
195.7785,195.7944,23750.0,27551.0,Nyctalus leisleri,0.443,0.528,-1,Echolocation,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220825_093000.WAV,Carp Pond
197.7865,197.8046,22031.0,26483.0,Nyctalus leisleri,0.435,0.511,-1,Echolocation,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220825_093000.WAV,Carp Pond
246.8605,246.8757,23750.0,27241.0,Nyctalus leisleri,0.532,0.59,-1,Echolocation,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220825_093000.WAV,Carp Pond
258.2125,258.228,25468.0,28091.0,Nyctalus leisleri,0.475,0.559,-1,Echolocation,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220825_093000.WAV,Carp Pond
258.9115,258.9285,25468.0,29341.0,Nyctalus leisleri,0.402,0.503,-1,Echolocation,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220825_093000.WAV,Carp Pond
260.10450000000003,260.1176,26328.0,32567.0,Nyctalus leisleri,0.269,0.523,-1,Echolocation,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220825_093000.WAV,Carp Pond
260.2485,260.2598,26328.0,33147.0,Eptesicus serotinus,0.246,0.555,-1,Echolocation,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220825_093000.WAV,Carp Pond
261.0705,261.0863,25468.0,30892.0,Nyctalus leisleri,0.238,0.52,-1,Echolocation,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220825_093000.WAV,Carp Pond
261.4915,261.5071,25468.0,29380.0,Nyctalus leisleri,0.477,0.573,-1,Echolocation,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220825_093000.WAV,Carp Pond
262.2105,262.2297,24609.0,29311.0,Nyctalus leisleri,0.317,0.519,-1,Echolocation,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220825_093000.WAV,Carp Pond
262.7775,262.7943,24609.0,29384.0,Nyctalus leisleri,0.435,0.529,-1,Echolocation,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220825_093000.WAV,Carp Pond
263.3415,263.36220000000003,24609.0,28354.0,Nyctalus leisleri,0.43,0.507,-1,Echolocation,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220825_093000.WAV,Carp Pond
263.7725,263.7889,24609.0,27557.0,Nyctalus leisleri,0.625,0.679,-1,Echolocation,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220825_093000.WAV,Carp Pond
264.1895,264.2059,24609.0,28187.0,Nyctalus leisleri,0.596,0.665,-1,Echolocation,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220825_093000.WAV,Carp Pond
264.7465,264.7629,24609.0,28649.0,Nyctalus leisleri,0.457,0.622,-1,Echolocation,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220825_093000.WAV,Carp Pond
265.1655,265.1812,24609.0,29526.0,Nyctalus leisleri,0.49,0.641,-1,Echolocation,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220825_093000.WAV,Carp Pond
265.7245,265.7411,24609.0,28706.0,Nyctalus leisleri,0.494,0.602,-1,Echolocation,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220825_093000.WAV,Carp Pond
266.1415,266.1582,24609.0,28507.0,Nyctalus leisleri,0.374,0.552,-1,Echolocation,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220825_093000.WAV,Carp Pond
266.3005,266.3149,24609.0,29770.0,Nyctalus leisleri,0.296,0.551,-1,Echolocation,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220825_093000.WAV,Carp Pond
266.8705,266.8854,24609.0,30083.0,Nyctalus leisleri,0.358,0.633,-1,Echolocation,/mnt/ubna_data_01/recover-20220825/UBNA_004/20220825_093000.WAV,Carp Pond
