start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name,Recover Folder,SD Card
171.1155,171.1231,46953.0,56183.0,Echolocation,Pipistrellus pipistrellus,0.495,0.515,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
171.2815,171.2887,46093.0,57329.0,Echolocation,Pipistrellus pipistrellus,0.523,0.556,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
171.5755,171.5828,47812.0,60977.0,Echolocation,Pipistrellus pipistrellus,0.507,0.543,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
171.7235,171.7298,46093.0,58837.0,Echolocation,Pipistrellus pipistrellus,0.495,0.518,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
171.8075,171.814,47812.0,59640.0,Echolocation,Pipistrellus pipistrellus,0.489,0.516,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
171.8995,171.9086,46093.0,57595.0,Echolocation,Pipistrellus pipistrellus,0.464,0.504,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
172.0805,172.0872,46953.0,65054.0,Echolocation,Pipistrellus pipistrellus,0.546,0.609,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
172.1705,172.1771,46093.0,61338.0,Echolocation,Pipistrellus pipistrellus,0.524,0.585,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
172.2695,172.2755,45234.0,64848.0,Echolocation,Pipistrellus pipistrellus,0.486,0.614,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
172.3615,172.3672,45234.0,61556.0,Echolocation,Pipistrellus pipistrellus,0.53,0.603,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
172.4245,172.4297,45234.0,65807.0,Echolocation,Pipistrellus pipistrellus,0.581,0.649,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
172.4995,172.5076,45234.0,64857.0,Echolocation,Pipistrellus pipistrellus,0.504,0.611,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
172.5525,172.559,45234.0,67080.0,Echolocation,Pipistrellus pipistrellus,0.416,0.572,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
173.2295,173.2339,46093.0,65152.0,Echolocation,Pipistrellus pipistrellus,0.453,0.515,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
173.7845,173.7906,47812.0,66336.0,Echolocation,Pipistrellus pipistrellus,0.426,0.506,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
173.9645,173.9699,45234.0,67080.0,Echolocation,Pipistrellus pipistrellus,0.466,0.529,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
174.3845,174.3887,41796.0,86663.0,Echolocation,Myotis alcathoe,0.356,0.527,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
174.8265,174.8297,48671.0,74818.0,Echolocation,Myotis alcathoe,0.35,0.519,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
175.3695,175.37369999999999,46093.0,67710.0,Echolocation,Myotis alcathoe,0.287,0.513,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
716.6685,716.6849,26328.0,29342.0,Echolocation,Nyctalus leisleri,0.412,0.502,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
717.0795,717.0944,27187.0,29772.0,Echolocation,Nyctalus leisleri,0.484,0.557,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
717.2995,717.3153,26328.0,29464.0,Echolocation,Nyctalus leisleri,0.498,0.575,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
717.5435,717.5609,26328.0,29924.0,Echolocation,Nyctalus leisleri,0.453,0.569,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
718.1185,718.134,26328.0,30546.0,Echolocation,Nyctalus leisleri,0.319,0.522,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
718.4025,718.4177,26328.0,30363.0,Echolocation,Nyctalus leisleri,0.512,0.631,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
719.1145,719.129,26328.0,30305.0,Echolocation,Nyctalus leisleri,0.589,0.661,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
719.3145,719.3286,26328.0,28803.0,Echolocation,Nyctalus leisleri,0.423,0.557,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
719.5235,719.5398,25468.0,29264.0,Echolocation,Nyctalus leisleri,0.463,0.549,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
719.9595,719.9763,25468.0,28963.0,Echolocation,Nyctalus leisleri,0.424,0.528,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
723.2295,723.2434,27187.0,30888.0,Echolocation,Nyctalus leisleri,0.418,0.565,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
724.3485,724.3621,27187.0,31536.0,Echolocation,Nyctalus leisleri,0.449,0.568,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
724.5695,724.5843,26328.0,29185.0,Echolocation,Nyctalus leisleri,0.417,0.532,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
725.3155,725.3322000000001,26328.0,29364.0,Echolocation,Nyctalus leisleri,0.547,0.622,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
726.4565,726.4699,27187.0,31412.0,Echolocation,Nyctalus leisleri,0.422,0.542,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
727.0645,727.0776,27187.0,31200.0,Echolocation,Nyctalus leisleri,0.571,0.661,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
727.1785,727.1924,26328.0,29634.0,Echolocation,Nyctalus leisleri,0.513,0.608,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
727.3775,727.3918,26328.0,29756.0,Echolocation,Nyctalus leisleri,0.638,0.717,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
727.8185,727.8318,25468.0,29814.0,Echolocation,Nyctalus leisleri,0.648,0.728,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
728.2865,728.3021,25468.0,28903.0,Echolocation,Nyctalus leisleri,0.479,0.543,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
728.7515,728.7699,25468.0,28816.0,Echolocation,Nyctalus leisleri,0.446,0.509,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
1575.7005,1575.7088,43515.0,51465.0,Echolocation,Pipistrellus pipistrellus,0.401,0.523,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
1575.8905,1575.9,42656.0,58604.0,Echolocation,Pipistrellus pipistrellus,0.324,0.511,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
1576.3405,1576.3476,44375.0,57258.0,Echolocation,Pipistrellus pipistrellus,0.468,0.633,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
1576.5265,1576.536,42656.0,60478.0,Echolocation,Pipistrellus pipistrellus,0.214,0.525,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
1576.8435,1576.8538,42656.0,63704.0,Echolocation,Pipistrellus pipistrellus,0.291,0.511,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
1576.9245,1576.9322,42656.0,63789.0,Echolocation,Pipistrellus pipistrellus,0.193,0.536,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
1577.0225,1577.0299,43515.0,63802.0,Echolocation,Pipistrellus pipistrellus,0.239,0.511,-1,/mnt/ubna_data_02/recover-20221006/UBNA_004/20221006_030000.WAV,Carp Pond,recover-20221006,004
