start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name,Recover Folder,SD Card
0.1125,0.129,23750,26513,Nyctalus leisleri,0.593,0.635,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
0.1625,0.1774,24609,28521,Nyctalus leisleri,0.363,0.531,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
0.3395,0.3537,25468,33546,Eptesicus serotinus,0.274,0.601,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
0.7015,0.7169,23750,30695,Nyctalus leisleri,0.304,0.589,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
0.9535,0.9693,24609,31450,Eptesicus serotinus,0.248,0.556,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
1.1095,1.126,23750,29507,Nyctalus leisleri,0.312,0.575,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
1.3585,1.3736,22890,27619,Nyctalus leisleri,0.541,0.663,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
1.5945,1.6095,24609,31380,Nyctalus leisleri,0.276,0.583,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
1.9655,1.9826,22890,27288,Nyctalus leisleri,0.54,0.602,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
2.2045,2.2196,23750,31402,Eptesicus serotinus,0.273,0.595,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
2.5435,2.5561,24609,29885,Nyctalus leisleri,0.409,0.563,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
2.6515,2.6621,25468,32976,Eptesicus serotinus,0.306,0.595,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
2.7655,2.7766,25468,31867,Nyctalus leisleri,0.275,0.55,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
3.4935,3.5072,23750,31729,Eptesicus serotinus,0.304,0.66,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
4.0225,4.0375,22890,29088,Nyctalus leisleri,0.29,0.589,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
4.2225,4.2394,24609,31595,Eptesicus serotinus,0.269,0.518,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
4.2905,4.3077,22890,27229,Nyctalus leisleri,0.434,0.552,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
4.5475,4.5617,23750,29704,Nyctalus leisleri,0.29,0.629,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
4.6875,4.7008,23750,31127,Nyctalus leisleri,0.304,0.606,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
4.8225,4.8383,24609,31099,Eptesicus serotinus,0.236,0.575,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
4.9395,4.9539,23750,28752,Nyctalus leisleri,0.331,0.566,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
5.1975,5.209,24609,30722,Nyctalus leisleri,0.276,0.585,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
5.2515,5.2674,24609,29590,Nyctalus leisleri,0.295,0.575,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
5.5425,5.5577,24609,31262,Eptesicus serotinus,0.266,0.597,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
5.6755,5.6865,26328,31698,Nyctalus leisleri,0.376,0.585,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
5.9465,5.9629,23750,28883,Nyctalus leisleri,0.3,0.505,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
6.1785,6.193,23750,28193,Nyctalus leisleri,0.442,0.591,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
6.2465,6.2617,23750,31102,Eptesicus serotinus,0.302,0.625,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
6.5325,6.5494,24609,28898,Nyctalus leisleri,0.263,0.544,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
6.8295,6.8466,23750,30424,Nyctalus leisleri,0.239,0.53,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
7.9795,7.9924,25468,30053,Nyctalus leisleri,0.414,0.519,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
8.7265,8.7423,25468,30307,Nyctalus leisleri,0.389,0.607,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
8.8685,8.883,26328,29910,Nyctalus leisleri,0.46,0.55,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
10.6265,10.6421,25468,31521,Eptesicus serotinus,0.273,0.532,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
10.8745,10.8893,25468,30350,Nyctalus leisleri,0.314,0.531,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
11.1555,11.1707,24609,31833,Eptesicus serotinus,0.255,0.528,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
11.2835,11.2956,27187,34720,Eptesicus serotinus,0.28,0.576,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
11.4215,11.4314,26328,33907,Eptesicus serotinus,0.315,0.596,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
11.6355,11.6487,25468,31415,Nyctalus leisleri,0.442,0.678,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
11.7735,11.7859,24609,29178,Nyctalus leisleri,0.461,0.62,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
12.0395,12.0543,25468,34031,Eptesicus serotinus,0.333,0.596,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
12.6355,12.6506,23750,32075,Eptesicus serotinus,0.368,0.587,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
12.9305,12.9455,23750,31800,Eptesicus serotinus,0.315,0.57,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
13.2165,13.2333,24609,29080,Nyctalus leisleri,0.292,0.579,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
13.6555,13.6708,23750,30806,Nyctalus leisleri,0.307,0.591,-1,Echolocation,/mnt/ubna_data_02/recover-20221003/UBNA_010/20221003_030000.WAV,Carp Pond,recover-20221003,010
