start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name
29.0725,29.0888,22890.0,27090.0,Nyctalus leisleri,0.514,0.596,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
29.5655,29.5841,23750.0,27172.0,Nyctalus leisleri,0.464,0.527,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
30.1235,30.1383,23750.0,27846.0,Nyctalus leisleri,0.481,0.555,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
30.6985,30.7146,24609.0,28173.0,Nyctalus leisleri,0.413,0.53,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
31.3465,31.3645,23750.0,28975.0,Nyctalus leisleri,0.317,0.56,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
31.7375,31.7536,23750.0,28473.0,Nyctalus leisleri,0.496,0.63,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
34.1775,34.1912,23750.0,27801.0,Nyctalus leisleri,0.491,0.58,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
41.4685,41.4793,24609.0,30061.0,Nyctalus leisleri,0.412,0.608,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
42.4465,42.463300000000004,22890.0,26699.0,Nyctalus leisleri,0.535,0.588,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
43.6775,43.6915,23750.0,27561.0,Nyctalus leisleri,0.536,0.604,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
46.3365,46.3534,24609.0,28889.0,Nyctalus leisleri,0.387,0.513,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
50.7905,50.8069,23750.0,27612.0,Nyctalus leisleri,0.52,0.618,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
62.8775,62.8927,23750.0,28335.0,Nyctalus leisleri,0.462,0.574,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
63.2915,63.305,25468.0,30371.0,Nyctalus leisleri,0.372,0.57,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
70.1785,70.1955,23750.0,26843.0,Nyctalus leisleri,0.668,0.708,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
70.6975,70.7133,23750.0,29157.0,Nyctalus leisleri,0.361,0.552,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
71.6785,71.6921,23750.0,28863.0,Nyctalus leisleri,0.395,0.536,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
72.1665,72.1842,23750.0,27259.0,Nyctalus leisleri,0.51,0.588,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
74.3715,74.3849,25468.0,28634.0,Nyctalus leisleri,0.506,0.635,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
74.5395,74.5545,23750.0,26536.0,Nyctalus leisleri,0.705,0.74,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
74.6925,74.7097,23750.0,27664.0,Nyctalus leisleri,0.57,0.641,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
75.2125,75.2305,22890.0,26989.0,Nyctalus leisleri,0.542,0.608,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
75.3165,75.3321,25468.0,28843.0,Nyctalus leisleri,0.431,0.51,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
75.4845,75.5003,23750.0,26316.0,Nyctalus leisleri,0.723,0.756,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
75.5805,75.59440000000001,25468.0,29028.0,Nyctalus leisleri,0.508,0.603,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
75.6535,75.66890000000001,23750.0,27357.0,Nyctalus leisleri,0.699,0.756,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
76.8115,76.8265,24609.0,27471.0,Nyctalus leisleri,0.539,0.636,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
77.2255,77.2375,24609.0,29626.0,Nyctalus leisleri,0.52,0.637,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
79.0335,79.04820000000001,24609.0,28884.0,Nyctalus leisleri,0.378,0.608,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
90.9655,90.9816,23750.0,29705.0,Nyctalus leisleri,0.337,0.526,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
91.4645,91.4806,23750.0,27828.0,Nyctalus leisleri,0.51,0.581,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
99.6675,99.6824,22890.0,28028.0,Nyctalus leisleri,0.516,0.626,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
100.0845,100.1001,23750.0,28160.0,Nyctalus leisleri,0.426,0.553,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
100.2285,100.2427,23750.0,28183.0,Nyctalus leisleri,0.463,0.59,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
102.0295,102.0433,24609.0,27942.0,Nyctalus leisleri,0.396,0.54,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
102.1735,102.1881,23750.0,27484.0,Nyctalus leisleri,0.495,0.597,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
102.4345,102.4524,23750.0,28507.0,Nyctalus leisleri,0.401,0.513,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
102.9465,102.9624,23750.0,27819.0,Nyctalus leisleri,0.523,0.609,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
103.4865,103.5018,22890.0,27069.0,Nyctalus leisleri,0.584,0.668,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
103.7575,103.7736,23750.0,28324.0,Nyctalus leisleri,0.377,0.525,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
104.2855,104.3019,23750.0,26712.0,Nyctalus leisleri,0.486,0.513,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
104.8095,104.8277,23750.0,27056.0,Nyctalus leisleri,0.492,0.546,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
105.3015,105.3172,23750.0,29828.0,Nyctalus leisleri,0.44,0.607,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
106.2435,106.258,23750.0,28990.0,Nyctalus leisleri,0.391,0.599,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
123.8625,123.877,23750.0,28373.0,Nyctalus leisleri,0.471,0.602,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
125.2985,125.3136,24609.0,28524.0,Nyctalus leisleri,0.43,0.58,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
125.7235,125.7366,24609.0,29652.0,Nyctalus leisleri,0.397,0.587,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
126.0115,126.0277,23750.0,29403.0,Nyctalus leisleri,0.351,0.615,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
126.7285,126.7453,23750.0,28761.0,Nyctalus leisleri,0.381,0.534,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
127.1725,127.1886,24609.0,27895.0,Nyctalus leisleri,0.453,0.531,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
131.1775,131.1933,23750.0,27717.0,Nyctalus leisleri,0.498,0.613,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
132.2825,132.3025,24609.0,28141.0,Nyctalus leisleri,0.417,0.508,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
132.4835,132.501,24609.0,28754.0,Nyctalus leisleri,0.383,0.513,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
139.2815,139.2952,23750.0,29605.0,Nyctalus leisleri,0.405,0.573,-1,Echolocation,/mnt/ubna_data_01/recover-20220815/UBNA_005/20220812_100000.WAV,Carp Pond
