start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name
0.2995,0.3137,26328.0,29176.0,Nyctalus leisleri,0.696,0.736,-1,Echolocation,/mnt/ubna_data_01/recover-20220715/UBNA_008/20220713_090000.WAV,Carp Pond
0.5235,0.5395,26328.0,29816.0,Nyctalus leisleri,0.715,0.758,-1,Echolocation,/mnt/ubna_data_01/recover-20220715/UBNA_008/20220713_090000.WAV,Carp Pond
0.7675,0.782,26328.0,28932.0,Nyctalus leisleri,0.641,0.675,-1,Echolocation,/mnt/ubna_data_01/recover-20220715/UBNA_008/20220713_090000.WAV,Carp Pond
1.1475,1.1616,26328.0,30013.0,Nyctalus leisleri,0.812,0.85,-1,Echolocation,/mnt/ubna_data_01/recover-20220715/UBNA_008/20220713_090000.WAV,Carp Pond
1.7545,1.7648,53828.0,56607.0,Pipistrellus pygmaeus,0.518,0.546,-1,Echolocation,/mnt/ubna_data_01/recover-20220715/UBNA_008/20220713_090000.WAV,Carp Pond
1.7545,1.7663,26328.0,30685.0,Nyctalus leisleri,0.747,0.793,-1,Echolocation,/mnt/ubna_data_01/recover-20220715/UBNA_008/20220713_090000.WAV,Carp Pond
2.5875,2.6044,26328.0,29483.0,Nyctalus leisleri,0.461,0.53,-1,Echolocation,/mnt/ubna_data_01/recover-20220715/UBNA_008/20220713_090000.WAV,Carp Pond
2.9375,2.9508,26328.0,30963.0,Nyctalus leisleri,0.588,0.687,-1,Echolocation,/mnt/ubna_data_01/recover-20220715/UBNA_008/20220713_090000.WAV,Carp Pond
3.6595,3.6781,26328.0,29252.0,Nyctalus leisleri,0.463,0.524,-1,Echolocation,/mnt/ubna_data_01/recover-20220715/UBNA_008/20220713_090000.WAV,Carp Pond
4.4985,4.5159,26328.0,29190.0,Nyctalus leisleri,0.624,0.66,-1,Echolocation,/mnt/ubna_data_01/recover-20220715/UBNA_008/20220713_090000.WAV,Carp Pond
121.3095,121.3243,26328.0,29676.0,Nyctalus leisleri,0.514,0.592,-1,Echolocation,/mnt/ubna_data_01/recover-20220715/UBNA_008/20220713_090000.WAV,Carp Pond
122.12049999999999,122.1372,26328.0,29188.0,Nyctalus leisleri,0.474,0.545,-1,Echolocation,/mnt/ubna_data_01/recover-20220715/UBNA_008/20220713_090000.WAV,Carp Pond
124.2405,124.2581,26328.0,28626.0,Nyctalus leisleri,0.44,0.522,-1,Echolocation,/mnt/ubna_data_01/recover-20220715/UBNA_008/20220713_090000.WAV,Carp Pond
124.7195,124.7356,26328.0,29077.0,Nyctalus leisleri,0.399,0.509,-1,Echolocation,/mnt/ubna_data_01/recover-20220715/UBNA_008/20220713_090000.WAV,Carp Pond
127.5825,127.5964,27187.0,31374.0,Nyctalus leisleri,0.358,0.506,-1,Echolocation,/mnt/ubna_data_01/recover-20220715/UBNA_008/20220713_090000.WAV,Carp Pond
205.6505,205.6667,27187.0,30479.0,Nyctalus leisleri,0.422,0.513,-1,Echolocation,/mnt/ubna_data_01/recover-20220715/UBNA_008/20220713_090000.WAV,Carp Pond
