start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name
0.1785,0.1875,36640.0,43736.0,Pipistrellus nathusii,0.505,0.613,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220721_110000.WAV,Carp Pond
0.2755,0.2848,36640.0,43932.0,Pipistrellus nathusii,0.542,0.633,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220721_110000.WAV,Carp Pond
0.4505,0.4604,36640.0,46450.0,Pipistrellus nathusii,0.573,0.635,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220721_110000.WAV,Carp Pond
0.5525,0.5617,36640.0,43907.0,Pipistrellus nathusii,0.591,0.66,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220721_110000.WAV,Carp Pond
0.7275,0.7377,36640.0,47351.0,Pipistrellus nathusii,0.595,0.636,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220721_110000.WAV,Carp Pond
0.9085,0.9208,36640.0,42322.0,Pipistrellus nathusii,0.434,0.52,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220721_110000.WAV,Carp Pond
1.0985,1.1074,35781.0,45615.0,Pipistrellus nathusii,0.401,0.545,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220721_110000.WAV,Carp Pond
1.1915,1.2004,39218.0,45859.0,Pipistrellus nathusii,0.546,0.566,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220721_110000.WAV,Carp Pond
1.7155,1.7258,36640.0,47521.0,Pipistrellus nathusii,0.544,0.61,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220721_110000.WAV,Carp Pond
1.8115,1.8212,37500.0,43708.0,Pipistrellus nathusii,0.551,0.608,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220721_110000.WAV,Carp Pond
2.0805,2.0911,36640.0,43469.0,Pipistrellus nathusii,0.49,0.583,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220721_110000.WAV,Carp Pond
2.5355,2.5461,37500.0,45525.0,Pipistrellus nathusii,0.463,0.544,-1,Echolocation,/mnt/ubna_data_01/recover-20220722/UBNA_013/20220721_110000.WAV,Carp Pond
