start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name
317.1195,317.1243,46953.0,62832.0,Echolocation,Pipistrellus pipistrellus,0.559,0.64,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
317.39549999999997,317.4011,47812.0,60840.0,Echolocation,Pipistrellus pipistrellus,0.506,0.554,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
318.8725,318.8782,46953.0,62353.0,Echolocation,Pipistrellus pipistrellus,0.353,0.515,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
319.1565,319.1647,46953.0,67208.0,Echolocation,Pipistrellus pipistrellus,0.327,0.534,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
319.6245,319.6323,46093.0,61886.0,Echolocation,Pipistrellus pipistrellus,0.465,0.689,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
319.8375,319.8444,45234.0,58561.0,Echolocation,Pipistrellus pipistrellus,0.487,0.555,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
320.0215,320.0308,44375.0,57169.0,Echolocation,Pipistrellus pipistrellus,0.44,0.551,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
320.2195,320.2283,44375.0,58357.0,Echolocation,Pipistrellus pipistrellus,0.525,0.584,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
320.4235,320.4326,46093.0,55204.0,Echolocation,Pipistrellus pipistrellus,0.46,0.539,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
320.79449999999997,320.8029,46093.0,53707.0,Echolocation,Pipistrellus pipistrellus,0.479,0.516,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
385.8965,385.9146,25468.0,28531.0,Echolocation,Nyctalus leisleri,0.495,0.556,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
387.3175,387.3345,25468.0,28334.0,Echolocation,Nyctalus leisleri,0.523,0.57,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
390.9455,390.9618,24609.0,27334.0,Echolocation,Nyctalus leisleri,0.516,0.573,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
391.1845,391.2016,25468.0,27947.0,Echolocation,Nyctalus leisleri,0.502,0.594,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
568.0605,568.0826,24609.0,27744.0,Echolocation,Nyctalus leisleri,0.56,0.608,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
568.8505,568.8662,25468.0,28835.0,Echolocation,Nyctalus leisleri,0.584,0.652,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
569.6325,569.6532,24609.0,26391.0,Echolocation,Nyctalus leisleri,0.614,0.675,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
570.2035,570.2187,25468.0,29095.0,Echolocation,Nyctalus leisleri,0.5,0.573,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
570.4185,570.4373,24609.0,27183.0,Echolocation,Nyctalus leisleri,0.62,0.665,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
570.7635,570.7823,24609.0,26581.0,Echolocation,Nyctalus leisleri,0.607,0.667,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
570.9995,571.0158,25468.0,28003.0,Echolocation,Nyctalus leisleri,0.551,0.612,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
571.4655,571.4863,24609.0,25953.0,Echolocation,Nyctalus leisleri,0.61,0.648,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
571.8165,571.8415,23750.0,26640.0,Echolocation,Nyctalus leisleri,0.582,0.617,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
571.9295,571.9436,26328.0,32365.0,Echolocation,Nyctalus leisleri,0.301,0.599,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
572.0115,572.0205,27187.0,33473.0,Echolocation,Nyctalus leisleri,0.298,0.528,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
572.0745,572.0829,26328.0,35839.0,Echolocation,Eptesicus serotinus,0.348,0.578,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
572.5125,572.5248,25468.0,32823.0,Echolocation,Nyctalus leisleri,0.374,0.685,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
572.7185,572.7344,25468.0,28979.0,Echolocation,Nyctalus leisleri,0.614,0.7,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
572.9545,572.9711,25468.0,28070.0,Echolocation,Nyctalus leisleri,0.536,0.631,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
573.3095,573.3276,24609.0,26666.0,Echolocation,Nyctalus leisleri,0.709,0.735,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
573.6545,573.6712,23750.0,27157.0,Echolocation,Nyctalus leisleri,0.674,0.716,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
574.3555,574.3714,24609.0,27182.0,Echolocation,Nyctalus leisleri,0.733,0.766,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
574.9395,574.9553,25468.0,28623.0,Echolocation,Nyctalus leisleri,0.452,0.516,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
575.3005,575.3174,24609.0,26000.0,Echolocation,Nyctalus leisleri,0.709,0.74,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
575.7715,575.7912,24609.0,27773.0,Echolocation,Nyctalus leisleri,0.483,0.542,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
576.1205,576.1399,23750.0,27002.0,Echolocation,Nyctalus leisleri,0.508,0.577,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
576.4845,576.501,24609.0,26183.0,Echolocation,Nyctalus leisleri,0.669,0.72,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
576.7165,576.733,24609.0,28299.0,Echolocation,Nyctalus leisleri,0.441,0.534,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
576.9575,576.9761,24609.0,26094.0,Echolocation,Nyctalus leisleri,0.693,0.72,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
577.4305,577.4481,23750.0,26835.0,Echolocation,Nyctalus leisleri,0.688,0.724,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
578.1365,578.1559,23750.0,26843.0,Echolocation,Nyctalus leisleri,0.552,0.6,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
579.0525,579.069,24609.0,27467.0,Echolocation,Nyctalus leisleri,0.601,0.655,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
579.6385,579.6547,23750.0,27133.0,Echolocation,Nyctalus leisleri,0.61,0.651,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
580.4595,580.4761,23750.0,27886.0,Echolocation,Nyctalus leisleri,0.432,0.506,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
644.8275,644.8358,39218.0,48195.0,Echolocation,Pipistrellus nathusii,0.391,0.508,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
658.0775,658.0839,39218.0,49363.0,Echolocation,Pipistrellus nathusii,0.298,0.52,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
658.4985,658.5048,37500.0,50717.0,Echolocation,Pipistrellus nathusii,0.218,0.52,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
658.8615,658.8681,39218.0,50081.0,Echolocation,Pipistrellus nathusii,0.311,0.511,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
1125.7425,1125.7598,26328.0,29376.0,Echolocation,Nyctalus leisleri,0.425,0.513,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
1563.4855,1563.5072,24609.0,28023.0,Echolocation,Nyctalus leisleri,0.488,0.539,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
1671.5465,1671.5633,25468.0,28977.0,Echolocation,Nyctalus leisleri,0.491,0.575,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
1672.1415,1672.1622,24609.0,28033.0,Echolocation,Nyctalus leisleri,0.507,0.558,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
1674.9165,1674.9383,24609.0,27902.0,Echolocation,Nyctalus leisleri,0.638,0.664,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
1675.2545,1675.2724,25468.0,28243.0,Echolocation,Nyctalus leisleri,0.577,0.618,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
1675.7375,1675.7543,24609.0,27808.0,Echolocation,Nyctalus leisleri,0.687,0.724,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
1676.0865,1676.1092,24609.0,26441.0,Echolocation,Nyctalus leisleri,0.658,0.686,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
1676.6625,1676.6847,24609.0,26959.0,Echolocation,Nyctalus leisleri,0.586,0.618,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
1676.8935,1676.9165,24609.0,27853.0,Echolocation,Nyctalus leisleri,0.507,0.553,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
1677.2325,1677.254,24609.0,27244.0,Echolocation,Nyctalus leisleri,0.598,0.63,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
1679.5505,1679.5683,24609.0,27422.0,Echolocation,Nyctalus leisleri,0.674,0.709,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
1679.9125,1679.9305,24609.0,28388.0,Echolocation,Nyctalus leisleri,0.488,0.542,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
1682.0645,1682.0837,24609.0,28414.0,Echolocation,Nyctalus leisleri,0.503,0.556,-1,/mnt/ubna_data_01/recover-20220725/UBNA_001/20220723_100000.WAV,Carp Pond
