start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name
0.5515,0.5678,22031.0,26741.0,Nyctalus leisleri,0.449,0.573,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220807_053000.WAV,Carp Pond
17.9805,17.9938,22890.0,28685.0,Nyctalus leisleri,0.249,0.561,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220807_053000.WAV,Carp Pond
18.7005,18.7152,22890.0,27466.0,Nyctalus leisleri,0.428,0.572,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220807_053000.WAV,Carp Pond
18.8585,18.8712,23750.0,29041.0,Nyctalus leisleri,0.296,0.538,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220807_053000.WAV,Carp Pond
26.3525,26.367,23750.0,27725.0,Nyctalus leisleri,0.459,0.586,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220807_053000.WAV,Carp Pond
26.8785,26.8937,25468.0,29182.0,Nyctalus leisleri,0.388,0.506,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220807_053000.WAV,Carp Pond
26.9275,26.9427,22890.0,27429.0,Nyctalus leisleri,0.414,0.543,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220807_053000.WAV,Carp Pond
27.2105,27.229,22890.0,27100.0,Nyctalus leisleri,0.387,0.516,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220807_053000.WAV,Carp Pond
27.4915,27.5072,22890.0,26552.0,Nyctalus leisleri,0.396,0.543,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220807_053000.WAV,Carp Pond
27.9415,27.9591,23750.0,27306.0,Nyctalus leisleri,0.359,0.508,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220807_053000.WAV,Carp Pond
28.1075,28.1233,22890.0,28690.0,Nyctalus leisleri,0.283,0.532,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220807_053000.WAV,Carp Pond
28.6745,28.6913,22890.0,27949.0,Nyctalus leisleri,0.286,0.542,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220807_053000.WAV,Carp Pond
30.9865,30.9998,24609.0,30245.0,Nyctalus leisleri,0.29,0.563,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220807_053000.WAV,Carp Pond
33.0595,33.0793,22031.0,27633.0,Nyctalus noctula,0.312,0.535,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220807_053000.WAV,Carp Pond
33.4675,33.4821,24609.0,29941.0,Nyctalus leisleri,0.316,0.544,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220807_053000.WAV,Carp Pond
33.6125,33.624,24609.0,29905.0,Nyctalus leisleri,0.257,0.518,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220807_053000.WAV,Carp Pond
34.4555,34.4692,22890.0,28993.0,Nyctalus leisleri,0.19,0.565,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220807_053000.WAV,Carp Pond
35.1755,35.1881,22031.0,27813.0,Nyctalus leisleri,0.454,0.626,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220807_053000.WAV,Carp Pond
45.582499999999996,45.5961,23750.0,28221.0,Nyctalus leisleri,0.358,0.507,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220807_053000.WAV,Carp Pond
49.0285,49.0428,24609.0,29354.0,Nyctalus leisleri,0.28,0.527,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220807_053000.WAV,Carp Pond
51.8155,51.8288,22890.0,27916.0,Nyctalus leisleri,0.437,0.596,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220807_053000.WAV,Carp Pond
52.1845,52.1964,23750.0,28780.0,Nyctalus leisleri,0.347,0.549,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220807_053000.WAV,Carp Pond
52.5355,52.5494,22890.0,27447.0,Nyctalus leisleri,0.385,0.518,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220807_053000.WAV,Carp Pond
52.933499999999995,52.9473,22890.0,27543.0,Nyctalus leisleri,0.43,0.575,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220807_053000.WAV,Carp Pond
53.2065,53.220600000000005,22890.0,26946.0,Nyctalus leisleri,0.487,0.59,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220807_053000.WAV,Carp Pond
53.4695,53.4824,22890.0,28354.0,Nyctalus leisleri,0.333,0.587,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220807_053000.WAV,Carp Pond
59.1165,59.1299,23750.0,28313.0,Nyctalus leisleri,0.402,0.559,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220807_053000.WAV,Carp Pond
