start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name
215.7985,215.8057,40937.0,47650.0,Echolocation,Pipistrellus nathusii,0.503,0.562,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
216.0655,216.0724,40937.0,51172.0,Echolocation,Pipistrellus nathusii,0.49,0.57,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
216.1565,216.1634,40078.0,47567.0,Echolocation,Pipistrellus nathusii,0.481,0.567,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
216.2455,216.2518,41796.0,50918.0,Echolocation,Pipistrellus nathusii,0.522,0.583,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
216.5505,216.5564,40078.0,54028.0,Echolocation,Pipistrellus nathusii,0.418,0.537,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
216.6245,216.6315,40937.0,54211.0,Echolocation,Pipistrellus nathusii,0.343,0.527,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
216.7265,216.7337,39218.0,53531.0,Echolocation,Pipistrellus nathusii,0.375,0.574,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
216.9095,216.9175,41796.0,58365.0,Echolocation,Pipistrellus nathusii,0.432,0.513,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
217.0935,217.1015,41796.0,56522.0,Echolocation,Pipistrellus nathusii,0.439,0.532,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
217.1905,217.1976,42656.0,55652.0,Echolocation,Pipistrellus nathusii,0.513,0.604,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
217.4045,217.4124,41796.0,52804.0,Echolocation,Pipistrellus nathusii,0.542,0.57,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
217.82150000000001,217.8289,43515.0,55338.0,Echolocation,Pipistrellus nathusii,0.477,0.588,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
364.2185,364.2335,23750.0,28153.0,Echolocation,Nyctalus leisleri,0.539,0.648,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
364.5075,364.5217,23750.0,28655.0,Echolocation,Nyctalus leisleri,0.461,0.616,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
364.7805,364.7956,22890.0,28006.0,Echolocation,Nyctalus leisleri,0.524,0.646,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
364.9365,364.9499,23750.0,29503.0,Echolocation,Nyctalus leisleri,0.579,0.721,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
365.2055,365.2204,23750.0,28881.0,Echolocation,Nyctalus leisleri,0.426,0.583,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
367.5285,367.5424,23750.0,29945.0,Echolocation,Nyctalus leisleri,0.349,0.604,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
403.6405,403.6482,37500.0,47297.0,Echolocation,Pipistrellus nathusii,0.488,0.589,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
403.8155,403.8236,36640.0,46231.0,Echolocation,Pipistrellus nathusii,0.399,0.541,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
403.9095,403.9179,35781.0,47819.0,Echolocation,Pipistrellus nathusii,0.463,0.608,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
404.0045,404.0116,38359.0,47079.0,Echolocation,Pipistrellus nathusii,0.444,0.534,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
404.1025,404.1095,35781.0,51797.0,Echolocation,Pipistrellus nathusii,0.519,0.616,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
404.2015,404.2107,36640.0,47700.0,Echolocation,Pipistrellus nathusii,0.567,0.627,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
404.29449999999997,404.303,36640.0,50462.0,Echolocation,Pipistrellus nathusii,0.548,0.654,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
404.3895,404.3976,37500.0,48775.0,Echolocation,Pipistrellus nathusii,0.627,0.706,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
404.4915,404.5007,36640.0,54048.0,Echolocation,Pipistrellus nathusii,0.501,0.602,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
404.5915,404.5988,39218.0,52352.0,Echolocation,Pipistrellus nathusii,0.621,0.644,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
404.6905,404.7013,36640.0,55299.0,Echolocation,Pipistrellus nathusii,0.49,0.614,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
404.7865,404.7956,37500.0,49770.0,Echolocation,Pipistrellus nathusii,0.601,0.657,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
404.8835,404.8924,35781.0,51153.0,Echolocation,Pipistrellus nathusii,0.505,0.586,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
404.9855,404.9935,37500.0,51038.0,Echolocation,Pipistrellus nathusii,0.538,0.597,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
405.0925,405.1011,36640.0,52112.0,Echolocation,Pipistrellus nathusii,0.617,0.681,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
405.1905,405.1985,36640.0,53034.0,Echolocation,Pipistrellus nathusii,0.62,0.679,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
405.2865,405.2974,36640.0,52593.0,Echolocation,Pipistrellus nathusii,0.564,0.652,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
405.3755,405.3842,37500.0,56336.0,Echolocation,Pipistrellus nathusii,0.514,0.609,-1,/mnt/ubna_data_01/recover-20220822/UBNA_012/20220820_040000.WAV,Carp Pond
