start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name
2.2605,2.2772,27187,30523,Nyctalus leisleri,0.416,0.542,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
3.7445,3.7637,26328,29779,Nyctalus leisleri,0.468,0.538,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
4.0325,4.048,27187,31853,Nyctalus leisleri,0.263,0.509,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
4.3415,4.3567,26328,30283,Nyctalus leisleri,0.502,0.627,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
4.4675,4.4809,27187,32629,Nyctalus leisleri,0.335,0.637,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
4.5825,4.5957,27187,31595,Nyctalus leisleri,0.348,0.518,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
4.6785,4.6894,27187,32780,Nyctalus leisleri,0.522,0.71,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
4.7795,4.7905,27187,32663,Nyctalus leisleri,0.318,0.534,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
4.8785,4.8883,27187,36810,Eptesicus serotinus,0.36,0.638,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
4.9685,4.9784,27187,37220,Eptesicus serotinus,0.331,0.617,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
5.0465,5.0545,27187,37817,Eptesicus serotinus,0.408,0.548,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
5.1125,5.122,27187,38001,Eptesicus serotinus,0.419,0.632,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
5.9575,5.9684,27187,33058,Nyctalus leisleri,0.365,0.573,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
6.1945,6.2079,27187,32383,Nyctalus leisleri,0.494,0.636,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
6.3305,6.3437,27187,31964,Nyctalus leisleri,0.665,0.728,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
6.5895,6.6027,27187,32146,Nyctalus leisleri,0.596,0.69,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
6.8615,6.8777,27187,30621,Nyctalus leisleri,0.486,0.557,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
7.1825,7.2006,26328,30816,Nyctalus leisleri,0.565,0.645,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
7.5015,7.5183,27187,30707,Nyctalus leisleri,0.466,0.537,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
7.8275,7.8483,26328,29226,Nyctalus leisleri,0.617,0.656,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
8.1625,8.1804,27187,29581,Nyctalus leisleri,0.611,0.635,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
8.3685,8.3915,27187,28261,Nyctalus leisleri,0.659,0.68,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
8.5855,8.6066,26328,28735,Nyctalus leisleri,0.629,0.665,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
8.7905,8.807,26328,30006,Nyctalus leisleri,0.482,0.623,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
8.8905,8.901,27187,35523,Nyctalus leisleri,0.449,0.625,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
8.9635,8.9746,25468,37507,Nyctalus leisleri,0.315,0.579,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
9.0175,9.0262,22890,37267,Nyctalus leisleri,0.257,0.633,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
9.5585,9.5685,27187,33878,Nyctalus leisleri,0.779,0.827,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
9.6915,9.7028,27187,34698,Nyctalus leisleri,0.707,0.792,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
9.9505,9.9654,26328,30504,Nyctalus leisleri,0.639,0.734,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
10.3305,10.3463,26328,30186,Nyctalus leisleri,0.637,0.733,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
10.6595,10.6777,26328,29534,Nyctalus leisleri,0.546,0.61,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
10.9125,10.9313,26328,28327,Nyctalus leisleri,0.66,0.702,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
11.5875,11.6033,25468,28654,Nyctalus leisleri,0.582,0.656,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
11.8445,11.8618,25468,28968,Nyctalus leisleri,0.714,0.754,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
12.3085,12.3243,25468,28379,Nyctalus leisleri,0.643,0.678,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
12.5255,12.5414,25468,29154,Nyctalus leisleri,0.678,0.725,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
12.7295,12.7457,26328,30680,Nyctalus leisleri,0.366,0.626,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
12.9445,12.9633,25468,30007,Nyctalus leisleri,0.406,0.596,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
13.6095,13.626,26328,27791,Nyctalus leisleri,0.588,0.645,-1,Echolocation,/mnt/ubna_data_01/recover-20220719/UBNA_002/20220718_083000.WAV,Carp Pond
