start_time,end_time,low_freq,high_freq,event,class,class_prob,det_prob,individual,input_file,Site name
282.5725,282.5904,23750.0,27988.0,Echolocation,Nyctalus leisleri,0.462,0.555,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220817_080000.WAV,Carp Pond
282.7405,282.7561,23750.0,28233.0,Echolocation,Nyctalus leisleri,0.484,0.597,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220817_080000.WAV,Carp Pond
650.2505,650.265,23750.0,28311.0,Echolocation,Nyctalus leisleri,0.402,0.517,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220817_080000.WAV,Carp Pond
676.4615,676.4788,23750.0,28024.0,Echolocation,Nyctalus leisleri,0.463,0.557,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220817_080000.WAV,Carp Pond
896.6145,896.6218,37500.0,47713.0,Echolocation,Pipistrellus nathusii,0.49,0.627,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220817_080000.WAV,Carp Pond
897.6905,897.6987,37500.0,46170.0,Echolocation,Pipistrellus nathusii,0.444,0.508,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220817_080000.WAV,Carp Pond
898.3485000000001,898.3599,37500.0,49094.0,Echolocation,Pipistrellus nathusii,0.511,0.563,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220817_080000.WAV,Carp Pond
898.7815,898.7914,39218.0,50468.0,Echolocation,Pipistrellus nathusii,0.582,0.688,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220817_080000.WAV,Carp Pond
899.3325,899.3415,37500.0,47697.0,Echolocation,Pipistrellus nathusii,0.58,0.643,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220817_080000.WAV,Carp Pond
899.7764999999999,899.7869,37500.0,49287.0,Echolocation,Pipistrellus nathusii,0.468,0.535,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220817_080000.WAV,Carp Pond
900.2175,900.2266,38359.0,47160.0,Echolocation,Pipistrellus nathusii,0.544,0.614,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220817_080000.WAV,Carp Pond
900.4445,900.4522,37500.0,44367.0,Echolocation,Pipistrellus nathusii,0.48,0.575,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220817_080000.WAV,Carp Pond
900.5535,900.562,37500.0,47643.0,Echolocation,Pipistrellus nathusii,0.573,0.663,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220817_080000.WAV,Carp Pond
900.7695,900.7782,38359.0,44160.0,Echolocation,Pipistrellus nathusii,0.42,0.581,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220817_080000.WAV,Carp Pond
900.9855,900.9939,37500.0,48997.0,Echolocation,Pipistrellus nathusii,0.369,0.555,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220817_080000.WAV,Carp Pond
901.1075,901.1151,36640.0,46822.0,Echolocation,Pipistrellus nathusii,0.46,0.633,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220817_080000.WAV,Carp Pond
901.5445,901.5525,36640.0,46617.0,Echolocation,Pipistrellus nathusii,0.472,0.6,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220817_080000.WAV,Carp Pond
901.8845,901.893,37500.0,44433.0,Echolocation,Pipistrellus nathusii,0.483,0.555,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220817_080000.WAV,Carp Pond
902.3075,902.3145,37500.0,45803.0,Echolocation,Pipistrellus nathusii,0.47,0.595,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220817_080000.WAV,Carp Pond
902.7535,902.7617,37500.0,42742.0,Echolocation,Pipistrellus nathusii,0.37,0.515,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220817_080000.WAV,Carp Pond
902.9765,902.986,36640.0,42003.0,Echolocation,Pipistrellus nathusii,0.257,0.645,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220817_080000.WAV,Carp Pond
903.3065,903.3154,37500.0,43459.0,Echolocation,Pipistrellus nathusii,0.446,0.55,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220817_080000.WAV,Carp Pond
986.6735,986.6885,24609.0,27791.0,Echolocation,Nyctalus leisleri,0.506,0.585,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220817_080000.WAV,Carp Pond
987.1955,987.2117,24609.0,27869.0,Echolocation,Nyctalus leisleri,0.464,0.601,-1,/mnt/ubna_data_01/recover-20220818/UBNA_002/20220817_080000.WAV,Carp Pond
