start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Site name
0.1095,0.1284,22890.0,26259.0,Nyctalus leisleri,0.629,0.669,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
0.5485,0.5662,23750.0,26672.0,Nyctalus leisleri,0.458,0.513,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
0.9755,0.9948,22890.0,25921.0,Nyctalus leisleri,0.571,0.593,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
1.4145,1.4329,22890.0,26645.0,Nyctalus leisleri,0.561,0.62,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
3.1345,3.1549,22890.0,26626.0,Nyctalus leisleri,0.537,0.586,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
3.4205,3.4439,18593.0,21053.0,Nyctalus noctula,0.45,0.575,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
3.7025,3.7229,23750.0,27132.0,Nyctalus leisleri,0.434,0.505,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
4.4205,4.4406,22890.0,26247.0,Nyctalus leisleri,0.543,0.577,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
5.2695,5.2901,23750.0,26214.0,Nyctalus leisleri,0.536,0.572,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
5.5675,5.5838,22890.0,27064.0,Nyctalus leisleri,0.484,0.573,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
7.9465,7.9614,22890.0,26788.0,Nyctalus leisleri,0.506,0.582,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
10.9005,10.916,23750.0,28804.0,Nyctalus leisleri,0.334,0.515,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
19.1625,19.1784,24609.0,28809.0,Nyctalus leisleri,0.387,0.563,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
20.1935,20.2087,24609.0,28983.0,Nyctalus leisleri,0.453,0.586,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
20.6305,20.6449,25468.0,29775.0,Nyctalus leisleri,0.429,0.567,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
21.8195,21.8371,23750.0,28367.0,Nyctalus leisleri,0.472,0.584,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
22.8975,22.9099,20312.0,26504.0,Nyctalus noctula,0.372,0.548,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
25.8145,25.8338,23750.0,27674.0,Nyctalus leisleri,0.431,0.51,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
47.4255,47.4399,24609.0,29528.0,Nyctalus leisleri,0.223,0.504,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
48.6105,48.6241,24609.0,30921.0,Nyctalus leisleri,0.258,0.537,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
49.426500000000004,49.4384,23750.0,29446.0,Nyctalus leisleri,0.325,0.578,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
49.8685,49.882999999999996,23750.0,28368.0,Nyctalus leisleri,0.514,0.624,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
50.063500000000005,50.0761,24609.0,30462.0,Nyctalus leisleri,0.417,0.615,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
50.2575,50.2689,24609.0,30281.0,Nyctalus leisleri,0.311,0.554,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
57.9675,57.9825,24609.0,28893.0,Nyctalus leisleri,0.498,0.596,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
58.3755,58.3885,24609.0,28976.0,Nyctalus leisleri,0.341,0.511,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
59.055499999999995,59.0689,24609.0,29396.0,Nyctalus leisleri,0.396,0.52,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
59.319500000000005,59.3331,24609.0,28854.0,Nyctalus leisleri,0.51,0.569,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
59.5815,59.5967,23750.0,28286.0,Nyctalus leisleri,0.458,0.602,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
59.7195,59.7338,24609.0,28676.0,Nyctalus leisleri,0.454,0.55,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
59.9755,59.9914,23750.0,30303.0,Nyctalus leisleri,0.31,0.565,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
60.5045,60.5188,24609.0,29163.0,Nyctalus leisleri,0.512,0.623,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
60.7785,60.7925,23750.0,29570.0,Nyctalus leisleri,0.521,0.643,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
60.9235,60.938,23750.0,29741.0,Nyctalus leisleri,0.256,0.592,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
61.3385,61.3534,23750.0,29278.0,Nyctalus leisleri,0.446,0.603,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
61.4765,61.493,23750.0,28044.0,Nyctalus leisleri,0.589,0.659,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
61.6315,61.6489,23750.0,28732.0,Nyctalus leisleri,0.414,0.605,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
63.0465,63.0591,23750.0,29124.0,Nyctalus leisleri,0.305,0.545,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
83.2945,83.3077,23750.0,29009.0,Nyctalus leisleri,0.38,0.583,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
94.2665,94.2815,24609.0,29762.0,Nyctalus leisleri,0.355,0.554,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
95.3025,95.3156,25468.0,29550.0,Nyctalus leisleri,0.375,0.568,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
100.3435,100.358,22890.0,27685.0,Nyctalus leisleri,0.317,0.518,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
100.7615,100.7765,22890.0,26884.0,Nyctalus leisleri,0.498,0.607,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
103.1375,103.1518,24609.0,28327.0,Nyctalus leisleri,0.45,0.57,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
103.8665,103.8834,22890.0,27171.0,Nyctalus leisleri,0.467,0.583,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
104.39750000000001,104.4107,22890.0,28315.0,Nyctalus leisleri,0.254,0.604,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
105.5685,105.5836,22031.0,28077.0,Nyctalus leisleri,0.216,0.558,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
105.7135,105.72579999999999,22890.0,28354.0,Nyctalus leisleri,0.286,0.617,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
105.8575,105.8734,22890.0,27199.0,Nyctalus leisleri,0.282,0.542,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
105.9885,106.002,22890.0,27940.0,Nyctalus leisleri,0.281,0.546,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
106.1105,106.1203,23750.0,30262.0,Eptesicus serotinus,0.227,0.555,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
106.37049999999999,106.3866,22031.0,27382.0,Nyctalus noctula,0.233,0.586,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
106.5395,106.5512,22890.0,28938.0,Nyctalus leisleri,0.255,0.61,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
106.8055,106.8186,22031.0,27285.0,Nyctalus leisleri,0.308,0.541,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
107.4795,107.4928,22890.0,27104.0,Nyctalus leisleri,0.584,0.672,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
108.0115,108.02629999999999,22890.0,27773.0,Nyctalus leisleri,0.55,0.684,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
130.9975,131.0124,24609.0,28151.0,Nyctalus leisleri,0.455,0.61,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
132.3925,132.40370000000001,24609.0,30273.0,Nyctalus leisleri,0.264,0.508,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
132.9545,132.9689,23750.0,28725.0,Nyctalus leisleri,0.424,0.601,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
133.6645,133.678,23750.0,28782.0,Nyctalus leisleri,0.422,0.611,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
133.9535,133.969,23750.0,28004.0,Nyctalus leisleri,0.351,0.504,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
134.6835,134.6977,23750.0,28594.0,Nyctalus leisleri,0.504,0.642,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
136.5335,136.5471,23750.0,28462.0,Nyctalus leisleri,0.476,0.632,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
163.3655,163.3803,24609.0,28489.0,Nyctalus leisleri,0.42,0.579,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
168.8765,168.8908,22890.0,27255.0,Nyctalus leisleri,0.297,0.501,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
171.4385,171.4534,24609.0,28914.0,Nyctalus leisleri,0.395,0.518,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
173.4415,173.4538,24609.0,30082.0,Nyctalus leisleri,0.339,0.576,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
173.91649999999998,173.9308,24609.0,31355.0,Eptesicus serotinus,0.259,0.588,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
184.5725,184.5843,23750.0,28850.0,Nyctalus leisleri,0.372,0.567,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
185.7085,185.7241,23750.0,28308.0,Nyctalus leisleri,0.427,0.572,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
185.9875,186.0016,23750.0,31099.0,Eptesicus serotinus,0.27,0.578,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
186.5565,186.5685,24609.0,30086.0,Nyctalus leisleri,0.325,0.579,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
187.2565,187.2719,23750.0,27952.0,Nyctalus leisleri,0.444,0.562,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
190.3785,190.397,24609.0,29479.0,Nyctalus leisleri,0.363,0.513,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
194.5525,194.5647,24609.0,29752.0,Nyctalus leisleri,0.316,0.544,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
196.1445,196.1568,24609.0,29302.0,Nyctalus leisleri,0.362,0.524,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
196.3055,196.3199,23750.0,29806.0,Nyctalus leisleri,0.324,0.58,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
196.4615,196.4744,24609.0,29010.0,Nyctalus leisleri,0.423,0.594,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
196.7575,196.7721,23750.0,28545.0,Nyctalus leisleri,0.424,0.606,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
196.9135,196.9254,24609.0,29490.0,Nyctalus leisleri,0.361,0.514,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
205.8885,205.9046,23750.0,28876.0,Nyctalus leisleri,0.331,0.546,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
206.1695,206.1832,23750.0,29547.0,Nyctalus leisleri,0.334,0.575,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
206.3285,206.3424,23750.0,28169.0,Nyctalus leisleri,0.388,0.567,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
206.6005,206.6166,23750.0,28873.0,Nyctalus leisleri,0.286,0.538,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
206.7465,206.7601,23750.0,29165.0,Nyctalus leisleri,0.325,0.568,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
207.5825,207.5949,25468.0,30124.0,Nyctalus leisleri,0.346,0.573,-1,Echolocation,/mnt/ubna_data_01/recover-20220808/UBNA_013/20220808_073000.WAV,Carp Pond
