start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Recover Folder,SD Card,Site name
5.3665,5.3785,20312.0,25521.0,Nyctalus noctula,0.446,0.615,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
5.8985,5.9104,20312.0,26040.0,Nyctalus noctula,0.475,0.675,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
6.2935,6.3084,18593.0,22717.0,Nyctalus noctula,0.512,0.661,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
6.5435,6.5599,19453.0,24812.0,Nyctalus noctula,0.503,0.655,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
6.8385,6.8557,17734.0,20841.0,Nyctalus noctula,0.449,0.617,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
7.4075,7.4253,16875.0,21218.0,Nyctalus noctula,0.495,0.653,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
7.9375,7.9568,16875.0,21944.0,Nyctalus noctula,0.442,0.581,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
13.0295,13.042,20312.0,24280.0,Nyctalus noctula,0.298,0.587,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
25.1415,25.1551,18593.0,24954.0,Nyctalus noctula,0.435,0.621,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
26.0605,26.078,18593.0,23011.0,Nyctalus noctula,0.454,0.572,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
26.5945,26.6196,16875.0,20164.0,Nyctalus noctula,0.437,0.54,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
97.9275,97.9395,34921.0,45926.0,Pipistrellus nathusii,0.302,0.546,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
98.2295,98.24,35781.0,45821.0,Pipistrellus nathusii,0.277,0.544,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
98.5545,98.5654,36640.0,48455.0,Pipistrellus nathusii,0.353,0.568,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
100.0775,100.0888,34921.0,45872.0,Eptesicus serotinus,0.264,0.545,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
100.5795,100.5885,35781.0,41979.0,Pipistrellus nathusii,0.412,0.537,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
101.6535,101.6649,34921.0,43260.0,Pipistrellus nathusii,0.367,0.531,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
102.4765,102.4872,35781.0,44744.0,Pipistrellus nathusii,0.347,0.593,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
102.5775,102.5872,35781.0,44378.0,Pipistrellus nathusii,0.359,0.597,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
102.7905,102.7997,35781.0,41600.0,Pipistrellus nathusii,0.434,0.535,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
104.2695,104.2789,34921.0,41000.0,Pipistrellus nathusii,0.309,0.503,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
389.1795,389.195,26328.0,29313.0,Nyctalus leisleri,0.602,0.644,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
600.3045,600.3155,36640.0,41749.0,Pipistrellus nathusii,0.434,0.513,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
600.4945,600.5021,38359.0,46729.0,Pipistrellus nathusii,0.514,0.553,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
600.9695,600.9787,38359.0,44843.0,Pipistrellus nathusii,0.591,0.647,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
601.1785,601.1871,38359.0,44867.0,Pipistrellus nathusii,0.53,0.584,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
601.2815,601.2896,36640.0,46285.0,Pipistrellus nathusii,0.489,0.573,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
601.6745,601.6818,38359.0,45713.0,Pipistrellus nathusii,0.648,0.681,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
602.0675,602.0758,38359.0,48226.0,Pipistrellus nathusii,0.678,0.719,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
602.3725,602.3808,38359.0,46503.0,Pipistrellus nathusii,0.571,0.598,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
602.5865,602.5956,37500.0,45393.0,Pipistrellus nathusii,0.564,0.632,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
602.8915,602.9011,37500.0,50185.0,Pipistrellus nathusii,0.571,0.633,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
603.1045,603.1143,38359.0,46087.0,Pipistrellus nathusii,0.637,0.675,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
603.4275,603.437,37500.0,46784.0,Pipistrellus nathusii,0.647,0.678,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
603.5415,603.5523,38359.0,44596.0,Pipistrellus nathusii,0.593,0.609,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
603.6325,603.6418,37500.0,46177.0,Pipistrellus nathusii,0.55,0.623,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
603.8425,603.8517,38359.0,47392.0,Pipistrellus nathusii,0.57,0.641,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
603.9155,603.9241,38359.0,50447.0,Pipistrellus nathusii,0.637,0.72,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
603.9865,603.9959,37500.0,49752.0,Pipistrellus nathusii,0.53,0.62,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
604.0555,604.0644,37500.0,49909.0,Pipistrellus nathusii,0.525,0.586,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
604.1295,604.1393,38359.0,50569.0,Pipistrellus nathusii,0.501,0.586,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
604.2035,604.2129,37500.0,49325.0,Pipistrellus nathusii,0.494,0.538,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
604.2755,604.2857,38359.0,51588.0,Pipistrellus nathusii,0.588,0.642,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
604.3665,604.3745,40078.0,49422.0,Pipistrellus nathusii,0.482,0.542,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
604.5365,604.5431,40078.0,47391.0,Pipistrellus nathusii,0.499,0.527,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
605.1395,605.1491,40078.0,47281.0,Pipistrellus nathusii,0.501,0.52,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
605.2275,605.2356,37500.0,48695.0,Pipistrellus nathusii,0.572,0.621,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
605.3175,605.3257,37500.0,49618.0,Pipistrellus nathusii,0.473,0.562,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_070000.WAV,recover-20220801,UBNA_004,Carp Pond
