start_time,end_time,low_freq,high_freq,class,class_prob,det_prob,individual,event,input_file,Recover Folder,SD Card,Site name
0.0495,0.0628,22890.0,28414.0,Nyctalus leisleri,0.254,0.601,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
3.0435,3.0599,26328.0,32742.0,Nyctalus leisleri,0.214,0.577,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
3.8145,3.8282,28046.0,34584.0,Eptesicus serotinus,0.248,0.533,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
4.1155,4.1305,27187.0,34335.0,Eptesicus serotinus,0.255,0.509,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
4.7945,4.8116,25468.0,32652.0,Eptesicus serotinus,0.266,0.563,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
5.0615,5.079,26328.0,30115.0,Nyctalus leisleri,0.326,0.502,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
20.3285,20.3423,23750.0,30148.0,Nyctalus leisleri,0.264,0.55,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
20.9635,20.9769,23750.0,30028.0,Nyctalus leisleri,0.288,0.565,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
51.1355,51.149699999999996,23750.0,30158.0,Nyctalus leisleri,0.259,0.614,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
51.5245,51.538399999999996,23750.0,31272.0,Eptesicus serotinus,0.256,0.585,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
56.3865,56.4039,22890.0,27420.0,Nyctalus leisleri,0.418,0.531,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
56.6445,56.6616,22890.0,27023.0,Nyctalus leisleri,0.504,0.592,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
57.0275,57.045,22890.0,26879.0,Nyctalus leisleri,0.468,0.544,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
57.2755,57.292100000000005,23750.0,27155.0,Nyctalus leisleri,0.503,0.576,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
57.6565,57.673100000000005,22890.0,27258.0,Nyctalus leisleri,0.561,0.623,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
58.301500000000004,58.3183,22890.0,26614.0,Nyctalus leisleri,0.487,0.536,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
58.5685,58.5873,22890.0,27592.0,Nyctalus leisleri,0.421,0.515,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
58.9405,58.952,25468.0,31703.0,Nyctalus leisleri,0.331,0.581,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
62.6605,62.6756,23750.0,30125.0,Nyctalus leisleri,0.346,0.559,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
66.9525,66.9622,25468.0,31274.0,Nyctalus leisleri,0.452,0.653,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
67.3075,67.3168,26328.0,32996.0,Eptesicus serotinus,0.239,0.52,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
68.3035,68.3148,23750.0,31212.0,Nyctalus leisleri,0.284,0.651,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
68.4455,68.4556,25468.0,31374.0,Nyctalus leisleri,0.309,0.621,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
68.7625,68.7767,22890.0,29789.0,Nyctalus leisleri,0.247,0.594,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
337.9715,337.9811,40078.0,49511.0,Pipistrellus nathusii,0.565,0.631,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
338.4005,338.4091,40078.0,51585.0,Pipistrellus nathusii,0.547,0.596,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
338.5905,338.5992,40937.0,48726.0,Pipistrellus nathusii,0.525,0.577,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
338.7015,338.7105,40078.0,50773.0,Pipistrellus nathusii,0.578,0.616,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
338.8005,338.8091,40078.0,51397.0,Pipistrellus nathusii,0.596,0.612,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
338.9055,338.9137,40078.0,51360.0,Pipistrellus nathusii,0.591,0.63,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
339.0195,339.0274,39218.0,51940.0,Pipistrellus nathusii,0.555,0.588,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
339.1725,339.1815,40078.0,49537.0,Pipistrellus nathusii,0.6,0.625,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
339.2845,339.293,40078.0,52185.0,Pipistrellus nathusii,0.467,0.503,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
339.5035,339.5108,39218.0,56944.0,Pipistrellus nathusii,0.498,0.551,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
339.5935,339.6001,38359.0,55694.0,Pipistrellus nathusii,0.48,0.575,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
339.8695,339.8783,38359.0,55474.0,Pipistrellus nathusii,0.467,0.544,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
340.2345,340.2429,38359.0,56743.0,Pipistrellus nathusii,0.507,0.548,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
340.3495,340.3574,37500.0,55635.0,Pipistrellus nathusii,0.419,0.555,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
340.4725,340.4802,37500.0,59235.0,Pipistrellus nathusii,0.423,0.544,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
340.7365,340.7453,37500.0,55898.0,Pipistrellus nathusii,0.396,0.524,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
340.8505,340.8585,37500.0,52167.0,Pipistrellus nathusii,0.477,0.56,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
340.9595,340.9679,38359.0,47878.0,Pipistrellus nathusii,0.535,0.567,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
341.1315,341.1411,36640.0,54967.0,Pipistrellus nathusii,0.445,0.568,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
341.3155,341.3224,36640.0,49653.0,Pipistrellus nathusii,0.435,0.563,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
341.4365,341.4464,38359.0,56408.0,Pipistrellus nathusii,0.482,0.596,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
341.7585,341.7666,39218.0,49753.0,Pipistrellus nathusii,0.456,0.509,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
359.4315,359.4385,37500.0,46509.0,Pipistrellus nathusii,0.428,0.551,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
359.5785,359.5881,39218.0,47252.0,Pipistrellus nathusii,0.48,0.563,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
359.6515,359.6612,40078.0,45604.0,Pipistrellus nathusii,0.494,0.506,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
359.7305,359.7379,38359.0,48775.0,Pipistrellus nathusii,0.477,0.547,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
359.8105,359.8195,40078.0,47862.0,Pipistrellus nathusii,0.538,0.59,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
359.8865,359.8956,38359.0,45578.0,Pipistrellus nathusii,0.413,0.508,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
359.9685,359.9762,39218.0,46881.0,Pipistrellus nathusii,0.481,0.553,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
360.0445,360.0537,39218.0,46315.0,Pipistrellus nathusii,0.443,0.553,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
360.2055,360.2136,40937.0,47909.0,Pipistrellus nathusii,0.528,0.549,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
360.4635,360.4726,39218.0,49303.0,Pipistrellus nathusii,0.482,0.543,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
360.6365,360.6444,40078.0,48428.0,Pipistrellus nathusii,0.487,0.514,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
360.7255,360.7351,38359.0,46698.0,Pipistrellus nathusii,0.517,0.605,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
360.8095,360.8178,39218.0,52594.0,Pipistrellus nathusii,0.466,0.568,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
360.8985,360.907,39218.0,54992.0,Pipistrellus nathusii,0.503,0.578,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
360.9885,360.9978,40078.0,53275.0,Pipistrellus nathusii,0.524,0.634,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
361.1565,361.1648,40078.0,50750.0,Pipistrellus nathusii,0.421,0.506,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
361.2525,361.2603,39218.0,52123.0,Pipistrellus nathusii,0.581,0.632,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
361.4235,361.4319,39218.0,52327.0,Pipistrellus nathusii,0.575,0.638,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
361.5135,361.5213,39218.0,50648.0,Pipistrellus nathusii,0.506,0.584,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
361.9605,361.9682,38359.0,45737.0,Pipistrellus nathusii,0.487,0.559,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
422.6495,422.6601,38359.0,49211.0,Pipistrellus nathusii,0.458,0.587,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
422.9365,422.9478,38359.0,44450.0,Pipistrellus nathusii,0.562,0.599,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
423.5265,423.5379,37500.0,44400.0,Pipistrellus nathusii,0.351,0.51,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
425.4095,425.4187,38359.0,44140.0,Pipistrellus nathusii,0.463,0.503,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
491.6025,491.6142,37500.0,43153.0,Pipistrellus nathusii,0.549,0.568,-1,Echolocation,/mnt/ubna_data_01/recover-20220801/UBNA_004/20220729_060000.WAV,recover-20220801,UBNA_004,Carp Pond
